date,Pima_cume,Pima
2020-12-01 00:00:00,8,
2020-12-02 00:00:00,9,1
2020-12-03 00:00:00,12,3
2020-12-04 00:00:00,13,1
2020-12-05 00:00:00,14,1
2020-12-09 00:00:00,16,2
2020-12-10 00:00:00,17,1
2020-12-11 00:00:00,20,3
2020-12-12 00:00:00,21,1
2020-12-13 00:00:00,22,1
2020-12-14 00:00:00,25,3
2020-12-15 00:00:00,40,15
2020-12-16 00:00:00,43,3
2020-12-17 00:00:00,1276,1233
2020-12-18 00:00:00,2680,1404
2020-12-19 00:00:00,3417,737
2020-12-20 00:00:00,3420,3
2020-12-21 00:00:00,4943,1523
2020-12-22 00:00:00,6445,1502
2020-12-23 00:00:00,8287,1842
2020-12-24 00:00:00,9321,1034
2020-12-25 00:00:00,9322,1
2020-12-26 00:00:00,10109,787
2020-12-27 00:00:00,10274,165
2020-12-28 00:00:00,12120,1846
2020-12-29 00:00:00,14194,2074
2020-12-30 00:00:00,16441,2247
2020-12-31 00:00:00,18097,1656
2021-01-01 00:00:00,18252,155
2021-01-02 00:00:00,18866,614
2021-01-03 00:00:00,19301,435
2021-01-04 00:00:00,21098,1797
2021-01-05 00:00:00,22831,1733
2021-01-06 00:00:00,24982,2151
2021-01-07 00:00:00,27223,2241
2021-01-08 00:00:00,29869,2646
2021-01-09 00:00:00,31386,1517
2021-01-10 00:00:00,31783,397
2021-01-11 00:00:00,34549,2766
2021-01-12 00:00:00,37271,2722
2021-01-13 00:00:00,39729,2458
2021-01-14 00:00:00,42146,2417
2021-01-15 00:00:00,46160,4014
2021-01-16 00:00:00,47557,1397
2021-01-17 00:00:00,48056,499
2021-01-18 00:00:00,52001,3945
2021-01-19 00:00:00,56080,4079
2021-01-20 00:00:00,60756,4676
2021-01-21 00:00:00,66061,5305
2021-01-22 00:00:00,72570,6509
2021-01-23 00:00:00,75132,2562
2021-01-24 00:00:00,76129,997
2021-01-25 00:00:00,83414,7285
2021-01-26 00:00:00,90392,6978
2021-01-27 00:00:00,97921,7529
2021-01-28 00:00:00,104816,6895
2021-01-29 00:00:00,112074,7258
2021-01-30 00:00:00,115874,3800
2021-01-31 00:00:00,117373,1499
2021-02-01 00:00:00,122687,5314
2021-02-02 00:00:00,128948,6261
2021-02-03 00:00:00,135892,6944
2021-02-04 00:00:00,143118,7226
2021-02-05 00:00:00,151841,8723
2021-02-06 00:00:00,156177,4336
2021-02-07 00:00:00,157260,1083
2021-02-08 00:00:00,164072,6812
2021-02-09 00:00:00,170240,6168
2021-02-10 00:00:00,177688,7448
2021-02-11 00:00:00,185322,7634
2021-02-12 00:00:00,194047,8725
2021-02-13 00:00:00,198345,4298
2021-02-14 00:00:00,199259,914
2021-02-15 00:00:00,205322,6063
2021-02-16 00:00:00,212164,6842
2021-02-17 00:00:00,219671,7507
2021-02-18 00:00:00,226832,7161
2021-02-19 00:00:00,231103,4271
2021-02-20 00:00:00,233158,2055
2021-02-21 00:00:00,233794,636
2021-02-22 00:00:00,237523,3729
2021-02-23 00:00:00,242021,4498
2021-02-24 00:00:00,248385,6364
2021-02-25 00:00:00,256530,8145
2021-02-26 00:00:00,266573,10043
2021-02-27 00:00:00,271011,4438
2021-02-28 00:00:00,273079,2068
2021-03-01 00:00:00,279836,6757
2021-03-02 00:00:00,286409,6573
