date,20-34_Pima,35-44_Pima,45-54_Pima,55-64_Pima,65+_Pima,<20_Pima
1/1/2021,4305,4494,3791,3554,2405,25
1/10/2021,6573,6488,5667,5493,5032,54
1/11/2021,6884,6767,5937,5777,5427,64
1/12/2021,7212,7029,6202,6041,5958,72
1/13/2021,7429,7266,6445,6290,6418,79
1/14/2021,7732,7573,6765,6588,6853,84
1/15/2021,8345,8149,7346,7157,8181,92
1/16/2021,8586,8343,7528,7323,8461,94
1/17/2021,8668,8402,7574,7380,8597,98
1/18/2021,9011,8708,7897,7670,10174,103
1/19/2021,9380,8993,8222,7996,11851,113
1/2/2021,4477,4617,3895,3667,2538,26
1/20/2021,9872,9536,8735,8480,13999,124
1/21/2021,10271,9980,9227,8962,17118,132
1/22/2021,10961,10668,9976,9707,20176,142
1/23/2021,11237,10902,10169,9909,21965,147
1/24/2021,11379,11032,10279,10017,22292,150
1/25/2021,12091,11676,11018,10774,25565,165
1/26/2021,12802,12252,11676,11423,28615,173
1/27/2021,13523,12845,12336,12145,31808,182
1/28/2021,14355,13488,13008,12873,35154,194
1/29/2021,15269,14216,13740,13628,38251,212
1/3/2021,4566,4707,3969,3724,2594,27
1/30/2021,15915,14649,14090,14027,40971,218
1/31/2021,16085,14760,14206,14164,41726,222
1/4/2021,4902,5031,4234,4008,2863,35
1/5/2021,5235,5356,4495,4301,3188,38
1/6/2021,5650,5694,4918,4668,3534,44
1/7/2021,5950,5932,5125,4948,3957,48
1/8/2021,6223,6220,5411,5229,4221,51
1/9/2021,6475,6393,5580,5414,4957,54
10/1/2021,130545,83480,82888,99951,200764,57430
10/10/2021,131957,84222,83402,100400,201288,58137
10/11/2021,132149,84338,83476,100462,201367,58250
10/12/2021,132267,84391,83507,100482,201409,58304
10/13/2021,132405,84475,83564,100531,201470,58384
10/14/2021,132613,84579,83631,100593,201551,58473
10/15/2021,132849,84686,83746,100666,201618,58568
10/16/2021,132959,84745,83782,100707,201652,58607
10/17/2021,133041,84781,83808,100719,201669,58647
10/18/2021,133227,84888,83875,100781,201727,58712
10/19/2021,133358,84970,83948,100841,201802,58786
10/2/2021,130652,83536,82937,99984,200798,57500
10/20/2021,133508,85035,84020,100898,201859,58861
10/21/2021,133661,85116,84112,100956,201909,58935
10/22/2021,133853,85223,84190,101036,202044,59014
10/23/2021,133957,85273,84228,101083,202135,59069
10/24/2021,134012,85298,84246,101107,202192,59111
10/25/2021,134185,85377,84307,101170,202398,59172
10/26/2021,134351,85505,84404,101268,202610,59337
10/27/2021,134561,85644,84504,101355,202816,59584
10/28/2021,134730,85722,84571,101436,203028,59639
10/29/2021,134927,85830,84654,101537,203208,59718
10/3/2021,130732,83572,82962,99999,200824,57539
10/30/2021,135003,85872,84678,101573,203310,59753
