date,La Paz_cume,La Paz
2020-12-21,10,
2020-12-22,29,19
2020-12-23,42,13
2020-12-28,45,3
2020-12-29,47,2
2020-12-30,64,17
2020-12-31,69,5
2021-01-04,71,2
2021-01-05,73,2
2021-01-06,104,31
2021-01-07,159,55
2021-01-11,163,4
2021-01-12,170,7
2021-01-13,330,160
2021-01-14,338,8
2021-01-15,343,5
2021-01-16,346,3
2021-01-17,348,2
2021-01-18,360,12
2021-01-19,385,25
2021-01-20,462,77
2021-01-21,472,10
2021-01-22,477,5
2021-01-23,482,5
2021-01-24,483,1
2021-01-25,516,33
2021-01-26,542,26
2021-01-27,915,373
2021-01-28,1328,413
2021-01-29,1353,25
2021-01-30,1360,7
2021-01-31,1369,9
2021-02-01,1396,27
2021-02-02,1425,29
2021-02-03,1895,470
2021-02-04,2045,150
2021-02-05,2087,42
2021-02-06,2091,4
2021-02-07,2096,5
2021-02-08,2135,39
2021-02-09,2179,44
2021-02-10,2520,341
2021-02-11,2706,186
2021-02-12,2723,17
2021-02-13,2733,10
2021-02-14,2747,14
2021-02-15,2757,10
2021-02-16,2770,13
2021-02-17,2856,86
2021-02-18,3152,296
2021-02-19,3163,11
2021-02-20,3170,7
2021-02-21,3180,10
2021-02-22,3208,28
2021-02-23,3245,37
2021-02-24,3567,322
2021-02-25,3993,426
2021-02-26,4027,34
2021-02-27,4038,11
2021-02-28,4050,12
2021-03-01,4110,60
2021-03-02,4174,64
2021-03-03,4671,497
2021-03-04,5169,498
2021-03-05,5213,44
2021-03-06,5226,13
2021-03-07,5236,10
2021-03-08,5290,54
2021-03-09,5371,81
2021-03-10,5783,412
2021-03-11,6158,375
2021-03-12,6218,60
2021-03-13,6240,22
2021-03-14,6250,10
2021-03-15,6303,53
2021-03-16,6356,53
2021-03-17,6690,334
2021-03-18,7028,338
2021-03-19,7064,36
2021-03-20,7075,11
2021-03-21,7085,10
2021-03-22,7136,51
2021-03-23,7189,53
2021-03-24,7506,317
