date,Yuma_cume,Yuma
2020-12-01,7,
2020-12-03,8,1
2020-12-04,9,1
2020-12-08,10,1
2020-12-10,11,1
2020-12-12,13,2
2020-12-16,19,6
2020-12-17,44,25
2020-12-18,45,1
2020-12-19,48,3
2020-12-20,51,3
2020-12-21,224,173
2020-12-22,870,646
2020-12-23,1601,731
2020-12-24,1822,221
2020-12-26,1921,99
2020-12-27,1922,1
2020-12-28,2336,414
2020-12-29,2665,329
2020-12-30,3075,410
2020-12-31,3159,84
2021-01-01,3207,48
2021-01-02,3214,7
2021-01-03,3216,2
2021-01-04,3440,224
2021-01-05,3773,333
2021-01-06,4240,467
2021-01-07,4454,214
2021-01-08,4727,273
2021-01-09,4743,16
2021-01-10,4760,17
2021-01-11,5367,607
2021-01-12,5958,591
2021-01-13,6598,640
2021-01-14,6781,183
2021-01-15,6970,189
2021-01-16,6986,16
2021-01-17,6997,11
2021-01-18,7046,49
2021-01-19,7458,412
2021-01-20,8011,553
2021-01-21,9588,1577
2021-01-22,11001,1413
2021-01-23,11169,168
2021-01-24,11190,21
2021-01-25,11623,433
2021-01-26,12421,798
2021-01-27,13755,1334
2021-01-28,15640,1885
2021-01-29,17462,1822
2021-01-30,18517,1055
2021-01-31,18542,25
2021-02-01,19348,806
2021-02-02,20368,1020
2021-02-03,21755,1387
2021-02-04,22731,976
2021-02-05,23375,644
2021-02-06,23450,75
2021-02-07,23489,39
2021-02-08,23797,308
2021-02-09,24624,827
2021-02-10,26568,1944
2021-02-11,28673,2105
2021-02-12,30278,1605
2021-02-13,31072,794
2021-02-14,31095,23
2021-02-15,31220,125
2021-02-16,31489,269
2021-02-17,31830,341
2021-02-18,32370,540
2021-02-19,33110,740
2021-02-20,33433,323
2021-02-21,33462,29
2021-02-22,33516,54
2021-02-23,34680,1164
2021-02-24,37031,2351
2021-02-25,39649,2618
2021-02-26,42052,2403
2021-02-27,42892,840
2021-02-28,43188,296
2021-03-01,44839,1651
2021-03-02,46013,1174
2021-03-03,47174,1161
2021-03-04,49658,2484
2021-03-05,52987,3329
2021-03-06,53232,245
2021-03-07,53395,163
2021-03-08,54216,821
2021-03-09,56018,1802
2021-03-10,57842,1824
2021-03-11,60763,2921
2021-03-12,63531,2768
2021-03-13,64973,1442
2021-03-14,65163,190
2021-03-15,65918,755
2021-03-16,67411,1493
2021-03-17,69427,2016
2021-03-18,72968,3541
2021-03-19,75892,2924
2021-03-20,77084,1192
2021-03-21,77391,307
2021-03-22,77839,448
2021-03-23,79215,1376
2021-03-24,81415,2200
2021-03-25,83447,2032
2021-03-26,85640,2193
2021-03-27,86227,587
2021-03-28,86451,224
2021-03-29,87830,1379
2021-03-30,91383,3553
2021-03-31,95039,3656
2021-04-01,98722,3683
2021-04-02,101404,2682
2021-04-03,103014,1610
2021-04-04,104506,1492
2021-04-05,106564,2058
2021-04-06,109214,2650
2021-04-07,112146,2932
2021-04-08,115261,3115
2021-04-09,117973,2712
2021-04-10,119228,1255
2021-04-11,119815,587
2021-04-12,120588,773
2021-04-13,121766,1178
2021-04-14,124350,2584
2021-04-15,127059,2709
2021-04-16,130078,3019
2021-04-17,130975,897
2021-04-18,131606,631
2021-04-19,133631,2025
2021-04-20,136408,2777
2021-04-21,138945,2537
2021-04-22,141200,2255
2021-04-23,144289,3089
2021-04-24,145630,1341
2021-04-25,146646,1016
2021-04-26,147981,1335
2021-04-27,151599,3618
2021-04-28,154148,2549
2021-04-29,156557,2409
2021-04-30,158931,2374
2021-05-01,159925,994
2021-05-02,160535,610
2021-05-03,161632,1097
2021-05-04,163228,1596
2021-05-05,164735,1507
2021-05-06,166377,1642
2021-05-07,167983,1606
2021-05-08,168501,518
2021-05-09,168735,234
2021-05-10,169410,675
2021-05-11,170276,866
2021-05-12,171717,1441
2021-05-13,172884,1167
2021-05-14,174229,1345
2021-05-15,175331,1102
2021-05-16,175480,149
2021-05-17,176171,691
2021-05-18,176858,687
2021-05-19,178049,1191
2021-05-20,178974,925
2021-05-21,179977,1003
2021-05-22,180558,581
2021-05-23,180699,141
2021-05-24,181182,483
2021-05-25,181943,761
2021-05-26,183077,1134
2021-05-27,184112,1035
2021-05-28,185211,1099
2021-05-29,185414,203
2021-05-30,185555,141
2021-05-31,185659,104
2021-06-01,186311,652
2021-06-02,187484,1173
2021-06-03,188402,918
2021-06-04,189358,956
2021-06-05,190180,822
2021-06-06,190286,106
2021-06-07,190810,524
2021-06-08,191462,652
2021-06-09,192452,990
2021-06-10,193377,925
2021-06-11,194380,1003
2021-06-12,194772,392
2021-06-13,194863,91
2021-06-14,195434,571
2021-06-15,196145,711
2021-06-16,196873,728
2021-06-17,197503,630
2021-06-18,198165,662
2021-06-19,198381,216
2021-06-20,198455,74
2021-06-21,198871,416
2021-06-22,199824,953
2021-06-23,201566,1742
2021-06-24,203069,1503
2021-06-25,203767,698
2021-06-26,204035,268
2021-06-27,204139,104
2021-06-28,204637,498
2021-06-29,205407,770
2021-06-30,206055,648
2021-07-01,206870,815
2021-07-02,207396,526
2021-07-03,207561,165
2021-07-04,207576,15
2021-07-05,207771,195
2021-07-06,208273,502
2021-07-07,208863,590
2021-07-08,209307,444
2021-07-09,209775,468
2021-07-10,209978,203
2021-07-11,210063,85
2021-07-12,210573,510
2021-07-13,211033,460
2021-07-14,211478,445
2021-07-15,211922,444
2021-07-16,212451,529
2021-07-17,212640,189
2021-07-18,212758,118
2021-07-19,213193,435
2021-07-20,213677,484
2021-07-21,214162,485
2021-07-22,214702,540
2021-07-23,215252,550
2021-07-24,215502,250
2021-07-25,215594,92
2021-07-26,216158,564
2021-07-27,216772,614
2021-07-28,217408,636
2021-07-29,218032,624
2021-07-30,218599,567
2021-07-31,218827,228
2021-08-01,218950,123
2021-08-02,219444,494
2021-08-03,219999,555
2021-08-04,220588,589
2021-08-05,221085,497
2021-08-06,221712,627
2021-08-07,222025,313
2021-08-08,222190,165
2021-08-09,222864,674
2021-08-10,223962,1098
2021-08-11,224555,593
2021-08-12,225179,624
2021-08-13,226742,1563
2021-08-14,227081,339
2021-08-15,227250,169
2021-08-16,227964,714
2021-08-17,228581,617
2021-08-18,229278,697
2021-08-19,229891,613
2021-08-20,230552,661
2021-08-21,230828,276
2021-08-22,230972,144
2021-08-23,231548,576
2021-08-24,232147,599
2021-08-25,232770,623
2021-08-26,233411,641
2021-08-27,234142,731
2021-08-28,234394,252
2021-08-29,234572,178
2021-08-30,235182,610
2021-08-31,235671,489
2021-09-01,236200,529
2021-09-02,236876,676
2021-09-03,237589,713
2021-09-04,237820,231
2021-09-05,237998,178
2021-09-06,238100,102
2021-09-07,238635,535
2021-09-08,239138,503
2021-09-09,239571,433
2021-09-10,240258,687
2021-09-11,240514,256
2021-09-12,240644,130
2021-09-13,241147,503
2021-09-14,241556,409
2021-09-15,241953,397
2021-09-16,242318,365
2021-09-17,242923,605
2021-09-18,243133,210
2021-09-19,243265,132
2021-09-20,243567,302
2021-09-21,243934,367
2021-09-22,244339,405
2021-09-23,244644,305
2021-09-24,245111,467
2021-09-25,245300,189
2021-09-26,245416,116
2021-09-27,245749,333
2021-09-28,246063,314
2021-09-29,246351,288
