date,20-34_Gila,35-44_Gila,45-54_Gila,55-64_Gila,65+_Gila,<20_Gila
1/1/2021,160,151,164,210,203,4
1/10/2021,307,338,412,531,1029,14
1/11/2021,321,355,430,562,1107,14
1/12/2021,329,359,439,577,1142,14
1/13/2021,334,365,449,584,1179,14
1/14/2021,344,380,468,616,1324,14
1/15/2021,401,424,511,670,1360,20
1/16/2021,401,425,512,671,1362,20
1/17/2021,401,425,512,671,1365,20
1/18/2021,404,433,516,696,1432,20
1/19/2021,416,437,526,711,1487,21
1/2/2021,176,167,187,247,304,7
1/20/2021,426,446,547,741,1592,22
1/21/2021,441,458,555,776,1802,22
1/22/2021,456,467,562,789,1865,23
1/23/2021,460,472,564,795,1979,23
1/24/2021,460,472,565,796,1988,23
1/25/2021,475,480,576,815,2053,23
1/26/2021,481,483,576,817,2067,23
1/27/2021,494,500,586,827,2240,27
1/28/2021,514,526,619,883,2486,27
1/29/2021,540,545,649,916,2601,30
1/3/2021,177,167,187,249,304,7
1/30/2021,572,557,660,932,2721,38
1/31/2021,572,557,660,933,2725,38
1/4/2021,191,183,220,287,353,7
1/5/2021,213,215,278,348,487,8
1/6/2021,224,241,316,406,622,10
1/7/2021,271,306,358,468,830,13
1/8/2021,302,337,405,529,1010,14
1/9/2021,307,338,412,531,1029,14
10/1/2021,2628,1918,2498,4579,11551,1148
10/10/2021,2649,1932,2509,4596,11576,1160
10/11/2021,2650,1935,2511,4596,11581,1163
10/12/2021,2654,1937,2513,4598,11587,1164
10/13/2021,2659,1940,2514,4600,11595,1166
10/14/2021,2664,1943,2519,4608,11599,1168
10/15/2021,2671,1944,2523,4615,11600,1168
10/16/2021,2672,1944,2523,4616,11600,1168
10/17/2021,2674,1944,2523,4616,11602,1168
10/18/2021,2678,1945,2524,4619,11608,1168
10/19/2021,2681,1948,2527,4623,11608,1169
10/2/2021,2628,1920,2499,4580,11552,1148
10/20/2021,2682,1948,2533,4627,11611,1169
10/21/2021,2684,1951,2537,4635,11624,1170
10/22/2021,2687,1954,2539,4638,11634,1172
10/23/2021,2689,1955,2541,4640,11639,1176
10/24/2021,2689,1956,2542,4640,11641,1176
10/25/2021,2691,1957,2544,4644,11647,1177
10/26/2021,2694,1958,2547,4650,11652,1179
10/27/2021,2697,1958,2548,4656,11660,1179
10/28/2021,2710,1972,2554,4658,11666,1179
10/29/2021,2714,1976,2557,4661,11673,1181
10/3/2021,2628,1921,2499,4581,11554,1148
10/30/2021,2715,1978,2558,4662,11676,1181
10/31/2021,2716,1978,2560,4662,11679,1181
10/4/2021,2630,1924,2500,4584,11563,1151
10/5/2021,2634,1927,2503,4584,11567,1156
10/6/2021,2636,1927,2506,4590,11568,1158
10/7/2021,2645,1931,2506,4592,11570,1158
10/8/2021,2646,1932,2508,4593,11575,1159
10/9/2021,2646,1932,2509,4596,11576,1159
11/1/2021,2719,1980,2561,4665,11691,1181
11/10/2021,2745,1995,2584,4702,11770,1258
11/11/2021,2747,1996,2585,4705,11778,1270
11/12/2021,2756,1999,2585,4709,11784,1286
11/13/2021,2757,1999,2588,4710,11788,1294
11/14/2021,2760,1999,2590,4711,11790,1294
11/15/2021,2763,2001,2591,4721,11799,1296
11/16/2021,2768,2001,2593,4726,11814,1299
11/17/2021,2776,2006,2595,4733,11826,1300
11/18/2021,2781,2010,2600,4737,11838,1314
11/19/2021,2784,2016,2601,4743,11850,1335
11/2/2021,2720,1983,2566,4669,11695,1181
11/20/2021,2790,2016,2601,4744,11855,1337
11/21/2021,2792,2017,2601,4746,11855,1337
11/22/2021,2800,2019,2605,4757,11867,1343
11/23/2021,2807,2019,2610,4763,11874,1349
11/24/2021,2808,2022,2615,4768,11879,1360
11/25/2021,2808,2022,2615,4768,11879,1360
11/26/2021,2811,2022,2616,4771,11881,1364
11/27/2021,2811,2023,2616,4772,11882,1364
11/28/2021,2812,2023,2616,4772,11884,1366
11/29/2021,2826,2026,2622,4775,11890,1368
11/3/2021,2723,1983,2569,4673,11710,1185
11/30/2021,2839,2034,2624,4778,11896,1373
11/4/2021,2726,1985,2570,4676,11719,1185
11/5/2021,2727,1988,2572,4686,11729,1227
11/6/2021,2727,1989,2572,4689,11734,1231
11/7/2021,2727,1992,2574,4689,11735,1233
11/8/2021,2732,1992,2579,4696,11750,1241
11/9/2021,2739,1994,2581,4698,11758,1252
12/1/2020,1,,,,,
12/1/2021,2849,2038,2626,4785,11908,1389
12/10/2020,1,,,,,
12/10/2021,2888,2059,2645,4822,11975,1461
12/11/2020,1,,,,,
12/11/2021,2889,2060,2646,4822,11976,1463
12/12/2020,1,,,,,
12/12/2021,2890,2060,2648,4823,11979,1465
12/13/2020,1,,,,,
12/13/2021,2890,2061,2650,4824,11985,1465
12/14/2020,1,,,,,
12/15/2020,1,,,,,
12/16/2020,1,,,,,
12/17/2020,21,16,15,12,4,1
12/18/2020,33,29,20,17,9,1
12/19/2020,33,29,20,19,9,1
12/2/2020,1,,,,,
12/2/2021,2853,2042,2632,4791,11913,1399
12/20/2020,33,30,20,19,9,1
12/21/2020,39,41,27,27,13,1
12/22/2020,42,45,32,33,17,1
12/23/2020,53,57,38,47,28,1
12/24/2020,67,71,51,67,35,1
12/25/2020,67,71,51,67,35,1
12/26/2020,72,77,56,76,38,1
12/27/2020,72,77,57,76,38,1
12/28/2020,92,98,84,105,73,3
12/29/2020,118,108,111,137,102,3
12/3/2020,1,,,,,
12/3/2021,2857,2046,2633,4794,11927,1411
12/30/2020,146,132,139,167,147,4
12/31/2020,160,151,163,209,203,4
12/4/2020,1,,,,,
12/4/2021,2861,2049,2636,4799,11930,1414
12/5/2020,1,,,,,
12/5/2021,2861,2049,2636,4800,11930,1414
12/6/2020,1,,,,,
12/6/2021,2866,2049,2638,4807,11941,1422
12/7/2020,1,,,,,
12/7/2021,2870,2052,2639,4808,11945,1429
12/8/2020,1,,,,,
12/8/2021,2874,2058,2642,4817,11962,1429
12/9/2020,1,,,,,
12/9/2021,2885,2058,2643,4821,11972,1431
2/1/2021,592,571,677,956,2866,38
2/10/2021,719,662,832,1308,5200,52
2/11/2021,723,667,835,1322,5301,52
2/12/2021,737,676,843,1330,5375,59
2/13/2021,774,698,891,1410,5973,61
2/14/2021,811,739,942,1499,6189,65
2/15/2021,818,741,947,1513,6229,65
2/16/2021,829,749,959,1544,6485,67
2/17/2021,855,765,992,1590,6591,70
2/18/2021,883,781,998,1601,6617,76
2/19/2021,885,782,1000,1604,6640,79
2/2/2021,608,588,707,1007,3156,38
2/20/2021,892,787,1001,1607,6654,89
2/21/2021,892,787,1001,1607,6657,89
2/22/2021,896,791,1006,1610,6672,91
2/23/2021,926,807,1027,1666,6757,101
2/24/2021,940,815,1041,1699,6833,103
2/25/2021,951,825,1047,1707,6860,106
2/26/2021,953,827,1054,1709,6883,106
2/27/2021,1004,893,1163,2039,7938,112
2/28/2021,1064,928,1264,2310,8320,116
2/3/2021,626,595,732,1073,3481,40
2/4/2021,641,608,745,1123,3978,43
2/5/2021,654,618,766,1175,4327,48
2/6/2021,674,627,787,1206,4513,49
2/7/2021,674,628,787,1207,4528,49
2/8/2021,690,638,794,1229,4671,50
2/9/2021,710,658,822,1272,4915,51
3/1/2021,1070,937,1278,2327,8387,119
3/10/2021,1169,1009,1387,2641,8866,130
3/11/2021,1191,1024,1405,2677,8926,133
3/12/2021,1207,1030,1411,2696,8966,135
3/13/2021,1224,1048,1452,2806,9148,141
3/14/2021,1227,1051,1458,2811,9163,141
3/15/2021,1229,1054,1464,2826,9196,143
3/16/2021,1255,1064,1487,2873,9267,146
3/17/2021,1262,1072,1501,2898,9293,150
3/18/2021,1266,1080,1510,2913,9320,151
3/19/2021,1274,1085,1515,2928,9336,151
