date,Greenlee_cume,Greenlee
2020-12-18,2,
2020-12-21,16,14
2020-12-22,42,26
2020-12-23,49,7
2020-12-24,53,4
2020-12-26,54,1
2020-12-28,56,2
2020-12-29,64,8
2020-12-30,85,21
2020-12-31,115,30
2021-01-01,117,2
2021-01-04,118,1
2021-01-05,139,21
2021-01-06,154,15
2021-01-07,192,38
2021-01-08,208,16
2021-01-09,209,1
2021-01-12,248,39
2021-01-13,289,41
2021-01-14,352,63
2021-01-15,367,15
2021-01-16,368,1
2021-01-18,393,25
2021-01-19,430,37
2021-01-20,462,32
2021-01-21,711,249
2021-01-22,898,187
2021-01-23,1253,355
2021-01-24,1261,8
2021-01-25,1306,45
2021-01-26,1310,4
2021-01-27,1390,80
2021-01-28,1645,255
2021-01-29,1777,132
2021-01-30,1779,2
2021-02-01,1805,26
2021-02-02,1874,69
2021-02-03,1907,33
2021-02-04,1990,83
2021-02-05,2143,153
2021-02-06,2146,3
2021-02-08,2164,18
2021-02-09,2202,38
2021-02-10,2302,100
2021-02-11,2446,144
2021-02-12,2636,190
2021-02-13,2641,5
2021-02-15,2679,38
2021-02-16,2759,80
2021-02-17,2907,148
2021-02-18,3164,257
2021-02-19,3170,6
2021-02-20,3172,2
2021-02-22,3232,60
2021-02-23,3540,308
2021-02-24,3697,157
2021-02-25,3825,128
2021-02-26,3978,153
2021-02-28,3993,15
2021-03-01,4020,27
2021-03-02,4170,150
2021-03-03,4221,51
2021-03-04,4262,41
2021-03-05,4404,142
2021-03-06,4405,1
2021-03-07,4406,1
2021-03-08,4446,40
2021-03-09,4518,72
2021-03-10,4600,82
2021-03-11,4666,66
2021-03-12,4777,111
2021-03-13,4783,6
2021-03-15,4894,111
2021-03-16,4919,25
2021-03-17,4974,55
2021-03-18,4999,25
2021-03-19,5038,39
2021-03-20,5039,1
2021-03-22,5045,6
2021-03-23,5059,14
2021-03-24,5068,9
2021-03-25,5109,41
2021-03-26,5159,50
2021-03-27,5163,4
2021-03-28,5172,9
2021-03-29,5180,8
2021-03-30,5234,54
2021-03-31,5242,8
2021-04-01,5303,61
2021-04-02,5330,27
2021-04-03,5331,1
2021-04-05,5347,16
2021-04-06,5372,25
2021-04-07,5389,17
2021-04-08,5445,56
2021-04-09,5483,38
2021-04-10,5486,3
2021-04-11,5487,1
2021-04-12,5532,45
2021-04-13,5546,14
2021-04-14,5562,16
2021-04-15,5588,26
2021-04-16,5621,33
2021-04-17,5622,1
2021-04-19,5625,3
2021-04-20,5644,19
2021-04-21,5651,7
2021-04-22,5682,31
2021-04-23,5685,3
2021-04-24,5688,3
2021-04-26,5693,5
2021-04-27,5725,32
2021-04-28,5733,8
2021-04-29,5742,9
2021-04-30,5763,21
2021-05-01,5766,3
2021-05-03,5767,1
2021-05-04,5785,18
2021-05-05,5794,9
2021-05-06,5809,15
2021-05-07,5813,4
2021-05-08,5815,2
2021-05-10,5831,16
2021-05-11,5832,1
2021-05-12,5849,17
2021-05-13,5868,19
2021-05-14,5874,6
2021-05-16,5877,3
2021-05-17,5879,2
2021-05-18,5892,13
2021-05-19,5897,5
2021-05-20,5919,22
2021-05-21,5950,31
2021-05-22,5963,13
2021-05-23,5964,1
2021-05-24,5966,2
2021-05-25,5983,17
2021-05-26,5986,3
2021-05-27,5997,11
2021-05-28,6008,11
2021-05-29,6010,2
2021-06-01,6027,17
2021-06-02,6029,2
2021-06-03,6042,13
2021-06-04,6047,5
2021-06-05,6048,1
2021-06-07,6051,3
2021-06-08,6057,6
2021-06-09,6060,3
2021-06-10,6067,7
2021-06-11,6070,3
2021-06-12,6077,7
2021-06-14,6079,2
2021-06-15,6092,13
2021-06-16,6095,3
2021-06-17,6114,19
2021-06-18,6119,5
2021-06-19,6123,4
2021-06-20,6124,1
2021-06-21,6127,3
2021-06-22,6136,9
2021-06-24,6139,3
2021-06-25,6146,7
2021-06-26,6148,2
2021-06-28,6150,2
2021-06-29,6162,12
2021-06-30,6163,1
2021-07-01,6174,11
2021-07-02,6179,5
2021-07-06,6182,3
2021-07-07,6188,6
2021-07-08,6197,9
2021-07-09,6200,3
2021-07-11,6202,2
2021-07-12,6212,10
2021-07-13,6214,2
2021-07-14,6217,3
2021-07-15,6225,8
2021-07-16,6226,1
2021-07-19,6229,3
2021-07-20,6244,15
2021-07-21,6247,3
2021-07-22,6258,11
2021-07-23,6276,18
2021-07-24,6279,3
2021-07-25,6282,3
2021-07-26,6290,8
2021-07-27,6296,6
2021-07-28,6304,8
2021-07-29,6329,25
2021-07-30,6337,8
2021-07-31,6340,3
2021-08-01,6341,1
2021-08-02,6348,7
2021-08-03,6361,13
2021-08-04,6377,16
2021-08-05,6393,16
2021-08-06,6403,10
2021-08-07,6408,5
2021-08-08,6410,2
2021-08-09,6425,15
2021-08-10,6440,15
2021-08-11,6446,6
2021-08-12,6492,46
2021-08-13,6513,21
2021-08-14,6518,5
2021-08-15,6519,1
2021-08-16,6537,18
2021-08-17,6576,39
2021-08-18,6594,18
2021-08-19,6630,36
2021-08-20,6679,49
2021-08-21,6774,95
2021-08-22,6775,1
2021-08-23,6801,26
2021-08-24,6820,19
2021-08-25,6840,20
2021-08-26,6885,45
2021-08-27,6916,31
2021-08-28,6921,5
2021-08-30,6959,38
2021-08-31,6984,25
2021-09-01,6997,13
2021-09-02,7015,18
2021-09-03,7039,24
2021-09-04,7041,2
2021-09-07,7057,16
2021-09-08,7077,20
2021-09-09,7122,45
2021-09-10,7155,33
2021-09-11,7219,64
2021-09-12,7220,1
2021-09-13,7231,11
2021-09-14,7254,23
