date,20-34_Santa Cruz,35-44_Santa Cruz,45-54_Santa Cruz,55-64_Santa Cruz,65+_Santa Cruz,<20_Santa Cruz
1/1/2021,110,96,56,66,57,1
1/10/2021,265,214,158,161,189,4
1/11/2021,281,235,184,178,205,4
1/12/2021,300,251,207,205,250,5
1/13/2021,309,260,214,215,418,5
1/14/2021,320,272,223,226,580,5
1/15/2021,336,285,234,235,746,6
1/16/2021,342,287,234,235,751,6
1/17/2021,343,288,234,237,755,6
1/18/2021,345,293,236,241,762,6
1/19/2021,350,303,238,246,805,6
1/2/2021,111,96,56,67,58,1
1/20/2021,370,318,259,266,1133,8
1/21/2021,386,339,277,283,1449,8
1/22/2021,417,370,314,311,1864,9
1/23/2021,423,375,315,313,1872,9
1/24/2021,423,377,315,315,1874,9
1/25/2021,439,387,331,334,1900,9
1/26/2021,463,404,346,356,2200,11
1/27/2021,483,424,361,380,2266,13
1/28/2021,507,450,402,453,2557,13
1/29/2021,562,513,494,528,2724,14
1/3/2021,113,98,56,68,59,1
1/30/2021,583,528,508,548,2734,14
1/31/2021,595,535,513,560,2744,14
1/4/2021,132,114,66,82,65,1
1/5/2021,159,124,84,94,75,1
1/6/2021,189,157,107,116,84,2
1/7/2021,213,176,124,131,169,3
1/8/2021,262,211,155,159,188,3
1/9/2021,265,212,157,160,189,3
10/1/2021,10225,6383,6420,6279,9660,6309
10/10/2021,10270,6412,6434,6298,9678,6383
10/11/2021,10273,6419,6440,6301,9682,6385
10/12/2021,10285,6420,6442,6302,9684,6418
10/13/2021,10290,6425,6446,6306,9685,6422
10/14/2021,10298,6434,6452,6311,9690,6433
10/15/2021,10317,6440,6459,6314,9693,6439
10/16/2021,10326,6441,6459,6314,9694,6446
10/17/2021,10331,6442,6459,6314,9694,6451
10/18/2021,10339,6448,6463,6317,9699,6455
10/19/2021,10360,6457,6470,6322,9704,6467
10/2/2021,10227,6384,6421,6281,9661,6311
10/20/2021,10364,6458,6473,6323,9705,6475
10/21/2021,10375,6460,6476,6325,9707,6480
10/22/2021,10384,6467,6479,6330,9711,6490
10/23/2021,10388,6472,6486,6333,9713,6498
10/24/2021,10389,6475,6488,6334,9714,6502
10/25/2021,10394,6481,6492,6334,9719,6505
10/26/2021,10404,6486,6497,6336,9725,6509
10/27/2021,10413,6493,6499,6340,9733,6514
10/28/2021,10426,6503,6506,6348,9742,6522
10/29/2021,10430,6508,6509,6351,9744,6526
10/3/2021,10231,6384,6421,6281,9663,6311
10/30/2021,10435,6512,6516,6360,9746,6528
10/31/2021,10435,6515,6518,6360,9746,6531
10/4/2021,10235,6386,6427,6282,9665,6315
10/5/2021,10247,6390,6429,6286,9673,6336
10/6/2021,10251,6398,6430,6288,9676,6341
10/7/2021,10260,6409,6433,6292,9677,6366
10/8/2021,10262,6412,6433,6293,9678,6377
10/9/2021,10268,6412,6433,6295,9678,6379
11/1/2021,10442,6523,6529,6362,9753,6538
11/10/2021,10586,6642,6635,6426,9822,8906
11/11/2021,10605,6664,6651,6436,9835,8969
11/12/2021,10621,6681,6664,6441,9852,9023
11/13/2021,10631,6688,6673,6445,9857,9094
11/14/2021,10639,6698,6687,6451,9861,9186
11/15/2021,10677,6733,6726,6472,9895,9299
