date,Santa Cruz_cume,Santa Cruz
2020-12-01,1,
2020-12-17,9,8
2020-12-18,15,6
2020-12-19,19,4
2020-12-20,21,2
2020-12-21,24,3
2020-12-22,71,47
2020-12-23,97,26
2020-12-24,122,25
2020-12-26,128,6
2020-12-28,171,43
2020-12-29,232,61
2020-12-30,304,72
2020-12-31,369,65
2021-01-01,388,19
2021-01-02,391,3
2021-01-03,397,6
2021-01-04,465,68
2021-01-05,542,77
2021-01-06,662,120
2021-01-07,831,169
2021-01-08,996,165
2021-01-09,1005,9
2021-01-10,1010,5
2021-01-11,1111,101
2021-01-12,1252,141
2021-01-13,1460,208
2021-01-14,1677,217
2021-01-15,1897,220
2021-01-16,1911,14
2021-01-17,1920,9
2021-01-18,1948,28
2021-01-19,2057,109
2021-01-20,2493,436
2021-01-21,2902,409
2021-01-22,3453,551
2021-01-23,3482,29
2021-01-24,3490,8
2021-01-25,3616,126
2021-01-26,4057,441
2021-01-27,4264,207
2021-01-28,4773,509
2021-01-29,5248,475
2021-01-30,5333,85
2021-01-31,5379,46
2021-02-01,5578,199
2021-02-02,6188,610
2021-02-03,6425,237
2021-02-04,7019,594
2021-02-05,7726,707
2021-02-06,7763,37
2021-02-07,7777,14
2021-02-08,7958,181
2021-02-09,8526,568
2021-02-10,9190,664
2021-02-11,9829,639
2021-02-12,10474,645
2021-02-13,10957,483
2021-02-14,11391,434
2021-02-15,11506,115
2021-02-16,11618,112
2021-02-17,11672,54
2021-02-18,11723,51
2021-02-19,11837,114
2021-02-20,11879,42
2021-02-21,11895,16
2021-02-22,11966,71
2021-02-23,12606,640
2021-02-24,13446,840
2021-02-25,14223,777
2021-02-26,15082,859
2021-02-27,15225,143
2021-02-28,15313,88
2021-03-01,15617,304
2021-03-02,16580,963
2021-03-03,17401,821
2021-03-04,18273,872
2021-03-05,19109,836
2021-03-06,19236,127
2021-03-07,19302,66
2021-03-08,19546,244
2021-03-09,20259,713
2021-03-10,21084,825
2021-03-11,21881,797
2021-03-12,22637,756
2021-03-13,23184,547
2021-03-14,23617,433
2021-03-15,23877,260
2021-03-16,24671,794
2021-03-17,25485,814
2021-03-18,26250,765
2021-03-19,27191,941
2021-03-20,27311,120
2021-03-21,27424,113
2021-03-22,27695,271
2021-03-23,28519,824
2021-03-24,29345,826
2021-03-25,30133,788
2021-03-26,31014,881
