date,pcr_tests_MARICOPA,pcr_pos_test_MARICOPA,pcr_positivity_MARICOPA
2021-11-22 00:00:00,206,12,0.058252427184466
2021-11-21 00:00:00,5445,746,0.1370064279155188
2021-11-20 00:00:00,8259,1190,0.1440852403438673
2021-11-19 00:00:00,20496,2487,0.1213407494145199
2021-11-18 00:00:00,21320,2597,0.1218105065666041
2021-11-17 00:00:00,23046,2974,0.1290462553154561
2021-11-16 00:00:00,22201,2670,0.1202648529345525
2021-11-15 00:00:00,23342,2965,0.1270242481364065
2021-11-14 00:00:00,10206,1525,0.149421908681168
2021-11-13 00:00:00,11467,1597,0.1392692072904858
2021-11-12 00:00:00,21122,2475,0.1171764037496449
2021-11-11 00:00:00,17439,1964,0.1126211365330581
2021-11-10 00:00:00,21136,2357,0.1115158970476912
2021-11-09 00:00:00,25553,2754,0.1077759949908034
2021-11-08 00:00:00,26600,3038,0.1142105263157895
2021-11-07 00:00:00,12018,1684,0.1401231486104177
2021-11-06 00:00:00,12675,1790,0.1412228796844182
2021-11-05 00:00:00,21778,2431,0.111626411975388
2021-11-04 00:00:00,23093,2449,0.1060494522149569
2021-11-03 00:00:00,22661,2516,0.1110277569392348
2021-11-02 00:00:00,24622,2559,0.1039314434245797
2021-11-01 00:00:00,23325,2495,0.1069667738478028
2021-10-31 00:00:00,10175,1296,0.1273710073710074
2021-10-30 00:00:00,12044,1438,0.1193955496512787
2021-10-29 00:00:00,19964,1994,0.0998797836104989
2021-10-28 00:00:00,22059,1852,0.0839566616800399
2021-10-27 00:00:00,19818,2020,0.1019275406196387
2021-10-26 00:00:00,21096,2020,0.0957527493363671
2021-10-25 00:00:00,23252,2243,0.0964648202305178
2021-10-24 00:00:00,10572,1179,0.1115209988649262
2021-10-23 00:00:00,11205,1237,0.1103971441320839
2021-10-22 00:00:00,18347,1750,0.095383441434567
2021-10-21 00:00:00,19521,1687,0.0864197530864198
2021-10-20 00:00:00,18899,1679,0.0888406794010265
2021-10-19 00:00:00,20245,1654,0.0816991849839467
2021-10-18 00:00:00,21455,1949,0.0908412957352598
2021-10-17 00:00:00,9169,1041,0.1135347366124986
2021-10-16 00:00:00,10033,1060,0.1056513505432074
2021-10-15 00:00:00,17854,1467,0.0821664612971883
2021-10-14 00:00:00,19590,1576,0.0804492087799898
2021-10-13 00:00:00,18692,1656,0.0885940509308795
2021-10-12 00:00:00,18957,1612,0.0850345518805718
2021-10-11 00:00:00,20562,1864,0.0906526602470577
2021-10-10 00:00:00,9980,1162,0.1164328657314629
2021-10-09 00:00:00,11547,1330,0.1151814324066857
2021-10-08 00:00:00,18427,1719,0.0932870244749552
2021-10-07 00:00:00,20804,1712,0.0822918669486637
2021-10-06 00:00:00,18781,1758,0.0936052393376285
2021-10-05 00:00:00,20763,1782,0.0858257477243173
2021-10-04 00:00:00,22714,2068,0.0910451703795016
2021-10-03 00:00:00,10554,1272,0.1205230244457078
