date,Pinal_cume,Pinal
2020-12-01,5,
2020-12-09,6,1
2020-12-16,11,5
2020-12-17,48,37
2020-12-18,82,34
2020-12-19,109,27
2020-12-20,120,11
2020-12-21,271,151
2020-12-22,520,249
2020-12-23,892,372
2020-12-24,962,70
2020-12-26,1275,313
2020-12-27,1351,76
2020-12-28,1791,440
2020-12-29,2422,631
2020-12-30,3277,855
2020-12-31,3820,543
2021-01-01,3893,73
2021-01-02,4411,518
2021-01-03,4578,167
2021-01-04,5158,580
2021-01-05,5785,627
2021-01-06,6557,772
2021-01-07,7300,743
2021-01-08,8171,871
2021-01-09,8492,321
2021-01-10,8573,81
2021-01-11,9170,597
2021-01-12,10015,845
2021-01-13,11185,1170
2021-01-14,12405,1220
2021-01-15,13503,1098
2021-01-16,14527,1024
2021-01-17,14734,207
2021-01-18,15391,657
2021-01-19,16514,1123
2021-01-20,18049,1535
2021-01-21,19656,1607
2021-01-22,21322,1666
2021-01-23,22712,1390
2021-01-24,23135,423
2021-01-25,24339,1204
2021-01-26,25699,1360
2021-01-27,27500,1801
2021-01-28,29385,1885
2021-01-29,31338,1953
2021-01-30,32718,1380
2021-01-31,33066,348
2021-02-01,34794,1728
2021-02-02,36829,2035
2021-02-03,39067,2238
2021-02-04,41367,2300
2021-02-05,44111,2744
2021-02-06,46262,2151
2021-02-07,46794,532
2021-02-08,48860,2066
2021-02-09,51302,2442
2021-02-10,54380,3078
2021-02-11,57581,3201
2021-02-12,61307,3726
2021-02-13,64850,3543
2021-02-14,65540,690
2021-02-15,66996,1456
2021-02-16,69094,2098
2021-02-17,71435,2341
2021-02-18,73906,2471
2021-02-19,75877,1971
2021-02-20,77658,1781
2021-02-21,78166,508
2021-02-22,79627,1461
2021-02-23,81591,1964
2021-02-24,84410,2819
2021-02-25,88132,3722
2021-02-26,92106,3974
2021-02-27,94468,2362
2021-02-28,95388,920
2021-03-01,98505,3117
2021-03-02,101997,3492
2021-03-03,106219,4222
2021-03-04,110417,4198
2021-03-05,114057,3640
2021-03-06,117163,3106
2021-03-07,118315,1152
2021-03-08,121429,3114
2021-03-09,124803,3374
2021-03-10,128436,3633
2021-03-11,133241,4805
2021-03-12,137547,4306
2021-03-13,140228,2681
2021-03-14,141455,1227
2021-03-15,144242,2787
2021-03-16,147720,3478
2021-03-17,151513,3793
2021-03-18,155506,3993
2021-03-19,159036,3530
2021-03-20,161484,2448
2021-03-21,162974,1490
2021-03-22,165778,2804
2021-03-23,168968,3190
2021-03-24,173036,4068
2021-03-25,177171,4135
2021-03-26,181688,4517
2021-03-27,183972,2284
2021-03-28,185887,1915
2021-03-29,189438,3551
2021-03-30,193243,3805
2021-03-31,197495,4252
2021-04-01,201981,4486
2021-04-02,204890,2909
2021-04-03,207323,2433
2021-04-04,208150,827
2021-04-05,211132,2982
2021-04-06,214723,3591
2021-04-07,218539,3816
2021-04-08,222176,3637
2021-04-09,225430,3254
2021-04-10,227727,2297
2021-04-11,228965,1238
2021-04-12,231933,2968
2021-04-13,234578,2645
2021-04-14,237556,2978
2021-04-15,240606,3050
2021-04-16,244058,3452
2021-04-17,245762,1704
2021-04-18,247063,1301
2021-04-19,249987,2924
2021-04-20,253300,3313
2021-04-21,257166,3866
2021-04-22,260089,2923
2021-04-23,262472,2383
2021-04-24,264573,2101
2021-04-25,266092,1519
2021-04-26,268527,2435
2021-04-27,271252,2725
2021-04-28,273731,2479
2021-04-29,275762,2031
2021-04-30,277925,2163
2021-05-01,279297,1372
2021-05-02,280198,901
2021-05-03,281898,1700
2021-05-04,283992,2094
2021-05-05,286069,2077
2021-05-06,287709,1640
2021-05-07,289415,1706
2021-05-08,290839,1424
2021-05-09,291476,637
2021-05-10,292892,1416
2021-05-11,294474,1582
2021-05-12,296516,2042
2021-05-13,298567,2051
2021-05-14,300661,2094
2021-05-15,302220,1559
2021-05-16,303196,976
2021-05-17,304832,1636
2021-05-18,306375,1543
2021-05-19,308343,1968
2021-05-20,310071,1728
2021-05-21,311695,1624
2021-05-22,313214,1519
2021-05-23,313743,529
2021-05-24,314893,1150
2021-05-25,316135,1242
2021-05-26,317509,1374
2021-05-27,318767,1258
2021-05-28,320268,1501
2021-05-29,320994,726
2021-05-30,321399,405
2021-05-31,321652,253
2021-06-01,322816,1164
2021-06-02,323966,1150
2021-06-03,325089,1123
2021-06-04,326435,1346
2021-06-05,327495,1060
2021-06-06,327968,473
2021-06-07,328965,997
2021-06-08,329904,939
2021-06-09,331110,1206
2021-06-10,332200,1090
2021-06-11,333468,1268
2021-06-12,334380,912
2021-06-13,334848,468
2021-06-14,335764,916
2021-06-15,336695,931
2021-06-16,337560,865
2021-06-17,338565,1005
2021-06-18,339769,1204
2021-06-19,340451,682
2021-06-20,340844,393
2021-06-21,341564,720
2021-06-22,342337,773
2021-06-23,343280,943
2021-06-24,344035,755
2021-06-25,345000,965
2021-06-26,345535,535
2021-06-27,345968,433
2021-06-28,346608,640
2021-06-29,347342,734
2021-06-30,348094,752
2021-07-01,348803,709
2021-07-02,349643,840
2021-07-03,350207,564
2021-07-04,350324,117
2021-07-05,350931,607
2021-07-06,351596,665
2021-07-07,352282,686
2021-07-08,352942,660
2021-07-09,353718,776
2021-07-10,354178,460
2021-07-11,354417,239
2021-07-12,355092,675
2021-07-13,355781,689
2021-07-14,356377,596
2021-07-15,356959,582
2021-07-16,357756,797
2021-07-17,358340,584
2021-07-18,358734,394
2021-07-19,359478,744
2021-07-20,360246,768
2021-07-21,361169,923
2021-07-22,361972,803
2021-07-23,362997,1025
2021-07-24,363742,745
2021-07-25,364262,520
2021-07-26,365095,833
2021-07-27,365909,814
2021-07-28,366853,944
2021-07-29,367715,862
2021-07-30,368897,1182
2021-07-31,369709,812
2021-08-01,370210,501
2021-08-02,371031,821
2021-08-03,371852,821
2021-08-04,372755,903
2021-08-05,373653,898
2021-08-06,374924,1271
2021-08-07,375741,817
2021-08-08,376215,474
2021-08-09,377155,940
2021-08-10,378033,878
2021-08-11,378922,889
2021-08-12,379875,953
2021-08-13,381134,1259
2021-08-14,382087,953
2021-08-15,382651,564
2021-08-16,383814,1163
2021-08-17,384875,1061
2021-08-18,386072,1197
2021-08-19,386995,923
2021-08-20,388248,1253
2021-08-21,389100,852
2021-08-22,389684,584
2021-08-23,390860,1176
2021-08-24,391831,971
2021-08-25,392872,1041
2021-08-26,393709,837
2021-08-27,394912,1203
2021-08-28,395761,849
2021-08-29,396281,520
2021-08-30,397267,986
2021-08-31,398130,863
2021-09-01,399054,924
2021-09-02,399772,718
2021-09-03,401051,1279
2021-09-04,401730,679
2021-09-05,402136,406
2021-09-06,402330,194
2021-09-07,403199,869
2021-09-08,404000,801
2021-09-09,404685,685
2021-09-10,405819,1134
2021-09-11,406623,804
2021-09-12,407060,437
2021-09-13,408012,952
2021-09-14,408849,837
2021-09-15,409404,555
2021-09-16,410084,680
2021-09-17,411148,1064
2021-09-18,411868,720
2021-09-19,412222,354
2021-09-20,412639,417
2021-09-21,413294,655
2021-09-22,413996,702
2021-09-23,414668,672
2021-09-24,415710,1042
2021-09-25,416489,779
2021-09-26,416913,424
2021-09-27,417853,940
2021-09-28,418776,923
2021-09-29,419721,945
2021-09-30,420637,916
2021-10-01,421661,1024
2021-10-02,422288,627
2021-10-03,422625,337
2021-10-04,423526,901
2021-10-05,424422,896
2021-10-06,425310,888
2021-10-07,426151,841
2021-10-08,426997,846
2021-10-09,427639,642
2021-10-10,427991,352
2021-10-11,428905,914
2021-10-12,429335,430
2021-10-13,429898,563
2021-10-14,430655,757
2021-10-15,431546,891
2021-10-16,432043,497
2021-10-17,432363,320
2021-10-18,433062,699
2021-10-19,433700,638
2021-10-20,434338,638
2021-10-21,435031,693
2021-10-22,436600,1569
2021-10-23,437607,1007
2021-10-24,438182,575
2021-10-25,439751,1569
2021-10-26,441216,1465
2021-10-27,442729,1513
2021-10-28,444370,1641
2021-10-29,446038,1668
2021-10-30,446756,718
2021-10-31,447152,396
2021-11-01,448576,1424
2021-11-02,450008,1432
2021-11-03,451290,1282
2021-11-04,452683,1393
2021-11-05,454446,1763
2021-11-06,455902,1456
2021-11-07,456387,485
2021-11-08,457939,1552
2021-11-09,459385,1446
2021-11-10,460920,1535
2021-11-11,462249,1329
2021-11-12,463918,1669
2021-11-13,464813,895
2021-11-14,465302,489
2021-11-15,466733,1431
2021-11-16,468068,1335
2021-11-17,469659,1591
2021-11-18,471196,1537
2021-11-19,472876,1680
2021-11-20,474037,1161
2021-11-21,474511,474
2021-11-22,475135,624
