date,20-34,35-44,45-54,55-64,65+,<20,20-34_Apache,35-44_Apache,45-54_Apache,55-64_Apache,65+_Apache,<20_Apache,20-34_Coconino,35-44_Coconino,45-54_Coconino,55-64_Coconino,65+_Coconino,<20_Coconino,20-34_Cochise,35-44_Cochise,45-54_Cochise,55-64_Cochise,65+_Cochise,<20_Cochise,20-34_Graham,35-44_Graham,45-54_Graham,55-64_Graham,65+_Graham,<20_Graham,20-34_Greenlee,35-44_Greenlee,45-54_Greenlee,55-64_Greenlee,65+_Greenlee,<20_Greenlee,20-34_Gila,35-44_Gila,45-54_Gila,55-64_Gila,65+_Gila,<20_Gila,20-34_La Paz,35-44_La Paz,45-54_La Paz,55-64_La Paz,65+_La Paz,<20_La Paz,20-34_Maricopa,35-44_Maricopa,45-54_Maricopa,55-64_Maricopa,65+_Maricopa,<20_Maricopa,20-34_Mohave,35-44_Mohave,45-54_Mohave,55-64_Mohave,65+_Mohave,<20_Mohave,20-34_Navajo,35-44_Navajo,45-54_Navajo,55-64_Navajo,65+_Navajo,<20_Navajo,20-34_Pinal,35-44_Pinal,45-54_Pinal,55-64_Pinal,65+_Pinal,<20_Pinal,20-34_Pima,35-44_Pima,45-54_Pima,55-64_Pima,65+_Pima,<20_Pima,20-34_Yavapai,35-44_Yavapai,45-54_Yavapai,55-64_Yavapai,65+_Yavapai,<20_Yavapai,20-34_Santa Cruz,35-44_Santa Cruz,45-54_Santa Cruz,55-64_Santa Cruz,65+_Santa Cruz,<20_Santa Cruz,20-34_Yuma,35-44_Yuma,45-54_Yuma,55-64_Yuma,65+_Yuma,<20_Yuma
1/1/2021,20864,22897,21056,18353,13011,183,154.0,142.0,183,216.0,246.0,3.0,637.0,736.0,574.0,444,358.0,3.0,333.0,323,275.0,284,207,3.0,176.0,184.0,162.0,190.0,245.0,5.0,15.0,18.0,26.0,21.0,36.0,,159,151.0,165.0,210.0,202.0,5.0,11.0,7.0,20.0,15.0,16.0,,11686,12987,12193,9806,5922,102,294.0,384.0,434.0,500.0,357,7.0,224.0,278.0,295.0,345.0,916.0,6.0,639,989,942,757.0,536,5.0,4330,4476,3757,3542,2341,25.0,312.0,411.0,439.0,640.0,431,8.0,110.0,96.0,56,66.0,57.0,1.0,930,874,647,482.0,238,6.0
1/10/2021,34409,35114,33233,30101,30251,413,192.0,192.0,257,334.0,683.0,10.0,1148.0,1153.0,948.0,798,716.0,14.0,454.0,459,385.0,392,641,6.0,271.0,305.0,299.0,316.0,526.0,6.0,22.0,23.0,38.0,34.0,88.0,1.0,306,339.0,412.0,532.0,1027.0,15.0,28.0,19.0,41.0,38.0,32.0,,19894,20002,19039,15956,11639,206,444.0,553.0,644.0,749.0,825,11.0,375.0,467.0,494.0,590.0,2189.0,31.0,1179,1723,1740,1474.0,2294,13.0,6601,6471,5636,5474,4935,57.0,566.0,698.0,805.0,1118.0,957,12.0,265.0,214.0,158,161.0,189.0,4.0,1273,1213,937,713.0,515,9.0
1/11/2021,36324,36929,35195,31791,34118,469,196.0,199.0,267,350.0,787.0,11.0,1219.0,1238.0,1025.0,850,784.0,15.0,466.0,474,407.0,409,839,6.0,278.0,317.0,307.0,331.0,572.0,6.0,22.0,23.0,38.0,34.0,88.0,1.0,320,356.0,430.0,564.0,1104.0,15.0,28.0,19.0,41.0,39.0,35.0,,21131,21112,20259,16931,13455,238,461.0,567.0,675.0,787.0,924,11.0,411.0,514.0,560.0,641.0,2373.0,34.0,1227,1806,1825,1541.0,2474,17.0,6913,6749,5906,5761,5327,68.0,575.0,706.0,814.0,1134.0,984,13.0,281.0,235.0,184,178.0,205.0,4.0,1333,1301,1002,751.0,857,9.0
1/12/2021,39103,39611,37988,34337,41771,565,205.0,210.0,280,380.0,916.0,11.0,1326.0,1323.0,1098.0,935,982.0,16.0,472.0,480,412.0,420,1054,7.0,287.0,324.0,321.0,359.0,638.0,9.0,25.0,29.0,43.0,40.0,105.0,1.0,328,360.0,439.0,579.0,1139.0,15.0,28.0,19.0,42.0,39.0,41.0,,23117,23086,22272,18612,18250,317,481.0,590.0,704.0,835.0,1087,11.0,437.0,541.0,620.0,710.0,2597.0,35.0,1317,1920,1948,1641.0,2755,17.0,7241,7011,6171,6023,5851,76.0,594.0,730.0,844.0,1181.0,1074,13.0,300.0,251.0,207,205.0,250.0,5.0,1395,1370,1078,804.0,1181,10.0
1/13/2021,41849,42528,41112,37057,50626,647,208.0,222.0,304,411.0,1014.0,13.0,1387.0,1389.0,1179.0,1009,1242.0,17.0,491.0,513,433.0,446,1367,7.0,298.0,333.0,333.0,376.0,736.0,9.0,28.0,35.0,44.0,43.0,133.0,1.0,333,366.0,449.0,586.0,1176.0,15.0,56.0,47.0,79.0,82.0,65.0,,25131,25206,24489,20282,23786,381,499.0,621.0,745.0,882.0,1255,12.0,455.0,564.0,644.0,780.0,2762.0,36.0,1426,2058,2098,1817.0,3164,20.0,7457,7251,6413,6273,6305,84.0,638.0,778.0,931.0,1274.0,1260,14.0,309.0,260.0,214,215.0,418.0,5.0,1480,1444,1154,866.0,1517,10.0
1/14/2021,44584,45569,44354,40081,60097,710,225.0,245.0,324,466.0,1255.0,16.0,1487.0,1475.0,1272.0,1096,1514.0,17.0,496.0,521,446.0,457,1617,7.0,314.0,364.0,359.0,423.0,861.0,10.0,36.0,42.0,59.0,66.0,143.0,1.0,343,381.0,468.0,618.0,1321.0,15.0,57.0,47.0,79.0,83.0,70.0,1.0,27069,27330,26762,22191,29788,420,533.0,651.0,794.0,948.0,1457,13.0,487.0,610.0,683.0,865.0,2969.0,44.0,1525,2241,2256,1966.0,3688,21.0,7760,7560,6732,6567,6738,89.0,671.0,823.0,986.0,1346.0,1374,16.0,320.0,272.0,223,226.0,580.0,5.0,1499,1464,1181,890.0,1605,10.0
1/15/2021,48046,48796,47743,43211,69390,813,233.0,249.0,341,494.0,1343.0,21.0,1601.0,1569.0,1353.0,1187,2261.0,18.0,501.0,528,456.0,467,2044,7.0,422.0,480.0,465.0,550.0,990.0,28.0,39.0,43.0,63.0,68.0,148.0,1.0,400,426.0,510.0,672.0,1357.0,21.0,59.0,47.0,79.0,83.0,73.0,1.0,29271,29337,28883,23970,34673,479,558.0,695.0,831.0,1016.0,1691,14.0,519.0,655.0,739.0,945.0,3216.0,45.0,1645,2398,2435,2100.0,4067,22.0,8382,8130,7314,7134,8057,97.0,686.0,834.0,998.0,1366.0,1422,16.0,336.0,285.0,234,235.0,746.0,6.0,1528,1479,1201,919.0,1695,10.0
1/16/2021,49824,50372,49422,44830,74798,855,233.0,249.0,342,497.0,1357.0,21.0,1612.0,1585.0,1368.0,1211,2364.0,18.0,516.0,534,464.0,479,2402,7.0,425.0,480.0,466.0,550.0,1045.0,28.0,39.0,43.0,63.0,68.0,149.0,1.0,400,427.0,511.0,673.0,1359.0,21.0,59.0,48.0,79.0,84.0,74.0,1.0,30632,30531,30153,25146,37847,511,570.0,712.0,846.0,1056.0,1959,15.0,523.0,656.0,740.0,947.0,3224.0,45.0,1704,2488,2536,2189.0,4684,25.0,8622,8325,7498,7298,8335,100.0,707.0,866.0,1042.0,1413.0,1568,18.0,342.0,287.0,234,235.0,751.0,6.0,1532,1480,1205,920.0,1700,10.0
1/17/2021,50921,51390,50497,45919,78295,885,233.0,249.0,343,497.0,1357.0,21.0,1618.0,1593.0,1376.0,1215,2371.0,18.0,519.0,535,467.0,480,2416,7.0,426.0,480.0,466.0,550.0,1047.0,28.0,39.0,43.0,63.0,68.0,149.0,1.0,400,427.0,511.0,673.0,1362.0,21.0,59.0,48.0,79.0,85.0,75.0,1.0,31593,31428,31115,26112,40982,536,571.0,715.0,846.0,1059.0,1983,15.0,525.0,657.0,740.0,948.0,3226.0,45.0,1723,2520,2578,2225.0,4739,25.0,8704,8384,7544,7355,8472,103.0,709.0,868.0,1045.0,1418.0,1584,19.0,343.0,288.0,234,237.0,755.0,6.0,1534,1483,1206,921.0,1704,10.0
1/18/2021,52571,52909,52247,47661,86322,921,240.0,256.0,355,507.0,1384.0,21.0,1687.0,1665.0,1431.0,1269,2435.0,19.0,522.0,540,474.0,489,2593,7.0,439.0,484.0,480.0,562.0,1125.0,28.0,42.0,44.0,64.0,72.0,156.0,1.0,403,435.0,515.0,698.0,1429.0,21.0,60.0,49.0,80.0,87.0,82.0,1.0,32637,32362,32269,27229,46152,563,589.0,732.0,872.0,1093.0,2216,16.0,538.0,668.0,769.0,975.0,3250.0,45.0,1788,2633,2649,2318.0,4960,26.0,9048,8692,7864,7648,10043,108.0,716.0,871.0,1058.0,1438.0,1734,20.0,345.0,293.0,236,241.0,762.0,6.0,1542,1490,1215,925.0,1722,10.0
