date,Maricopa_cume,Maricopa
2020-12-01 00:00:00,23,
2020-12-02 00:00:00,28,5
2020-12-03 00:00:00,32,4
2020-12-04 00:00:00,33,1
2020-12-08 00:00:00,34,1
2020-12-09 00:00:00,37,3
2020-12-10 00:00:00,42,5
2020-12-11 00:00:00,44,2
2020-12-12 00:00:00,46,2
2020-12-14 00:00:00,49,3
2020-12-15 00:00:00,56,7
2020-12-16 00:00:00,85,29
2020-12-17 00:00:00,1327,1242
2020-12-18 00:00:00,2978,1651
2020-12-19 00:00:00,4660,1682
2020-12-20 00:00:00,5624,964
2020-12-21 00:00:00,8869,3245
2020-12-22 00:00:00,13104,4235
2020-12-23 00:00:00,17915,4811
2020-12-24 00:00:00,19471,1556
2020-12-25 00:00:00,19472,1
2020-12-26 00:00:00,24579,5107
2020-12-27 00:00:00,26890,2311
2020-12-28 00:00:00,32055,5165
2020-12-29 00:00:00,40042,7987
2020-12-30 00:00:00,48867,8825
2020-12-31 00:00:00,52627,3760
2021-01-01 00:00:00,52885,258
2021-01-02 00:00:00,59066,6181
2021-01-03 00:00:00,61743,2677
2021-01-04 00:00:00,66316,4573
2021-01-05 00:00:00,70603,4287
2021-01-06 00:00:00,75609,5006
2021-01-07 00:00:00,80864,5255
2021-01-08 00:00:00,85402,4538
2021-01-09 00:00:00,90023,4621
2021-01-10 00:00:00,92721,2698
2021-01-11 00:00:00,101625,8904
2021-01-12 00:00:00,112320,10695
2021-01-13 00:00:00,123820,11500
2021-01-14 00:00:00,135208,11388
2021-01-15 00:00:00,144913,9705
2021-01-16 00:00:00,151257,6344
2021-01-17 00:00:00,153955,2698
2021-01-18 00:00:00,160709,6754
2021-01-19 00:00:00,172837,12128
2021-01-20 00:00:00,186002,13165
2021-01-21 00:00:00,200369,14367
2021-01-22 00:00:00,217516,17147
2021-01-23 00:00:00,231367,13851
2021-01-24 00:00:00,238516,7149
2021-01-25 00:00:00,249855,11339
2021-01-26 00:00:00,266669,16814
2021-01-27 00:00:00,282393,15724
2021-01-28 00:00:00,296592,14199
2021-01-29 00:00:00,313688,17096
2021-01-30 00:00:00,324974,11286
2021-01-31 00:00:00,328444,3470
2021-02-01 00:00:00,336611,8167
2021-02-02 00:00:00,350791,14180
2021-02-03 00:00:00,364876,14085
2021-02-04 00:00:00,381564,16688
2021-02-05 00:00:00,396431,14867
2021-02-06 00:00:00,410764,14333
2021-02-07 00:00:00,413171,2407
2021-02-08 00:00:00,424218,11047
2021-02-09 00:00:00,442070,17852
2021-02-10 00:00:00,458421,16351
2021-02-11 00:00:00,475448,17027
2021-02-12 00:00:00,502047,26599
2021-02-13 00:00:00,521663,19616
2021-02-14 00:00:00,525462,3799
2021-02-15 00:00:00,534598,9136
2021-02-16 00:00:00,552594,17996
2021-02-17 00:00:00,571944,19350
2021-02-18 00:00:00,591934,19990
2021-02-19 00:00:00,612548,20614
2021-02-20 00:00:00,628555,16007
2021-02-21 00:00:00,631460,2905
2021-02-22 00:00:00,640637,9177
2021-02-23 00:00:00,659921,19284
2021-02-24 00:00:00,680788,20867
2021-02-25 00:00:00,700538,19750
2021-02-26 00:00:00,727077,26539
2021-02-27 00:00:00,746208,19131
2021-02-28 00:00:00,750132,3924
2021-03-01 00:00:00,763719,13587
2021-03-02 00:00:00,780907,17188
2021-03-03 00:00:00,799041,18134
2021-03-04 00:00:00,817432,18391
2021-03-05 00:00:00,836929,19497
2021-03-06 00:00:00,851308,14379
2021-03-07 00:00:00,856005,4697
2021-03-08 00:00:00,872691,16686
2021-03-09 00:00:00,891982,19291
2021-03-10 00:00:00,914299,22317
2021-03-11 00:00:00,937495,23196
2021-03-12 00:00:00,966541,29046
2021-03-13 00:00:00,983522,16981
2021-03-14 00:00:00,990602,7080
2021-03-15 00:00:00,1007358,16756
2021-03-16 00:00:00,1026983,19625
2021-03-17 00:00:00,1049660,22677
2021-03-18 00:00:00,1072068,22408
2021-03-19 00:00:00,1092724,20656
2021-03-20 00:00:00,1110719,17995
2021-03-21 00:00:00,1119323,8604
2021-03-22 00:00:00,1135653,16330
2021-03-23 00:00:00,1153669,18016
2021-03-24 00:00:00,1175057,21388
2021-03-25 00:00:00,1198321,23264
2021-03-26 00:00:00,1220096,21775
2021-03-27 00:00:00,1236225,16129
2021-03-28 00:00:00,1244068,7843
2021-03-29 00:00:00,1262799,18731
2021-03-30 00:00:00,1283378,20579
2021-03-31 00:00:00,1308671,25293
2021-04-01 00:00:00,1334931,26260
2021-04-02 00:00:00,1357359,22428
2021-04-03 00:00:00,1370020,12661
2021-04-04 00:00:00,1376580,6560
2021-04-05 00:00:00,1399698,23118
2021-04-06 00:00:00,1426200,26502
2021-04-07 00:00:00,1456574,30374
2021-04-08 00:00:00,1487755,31181
2021-04-09 00:00:00,1514322,26567
2021-04-10 00:00:00,1531503,17181
2021-04-11 00:00:00,1541373,9870
2021-04-12 00:00:00,1561634,20261
2021-04-13 00:00:00,1580970,19336
2021-04-14 00:00:00,1602268,21298
2021-04-15 00:00:00,1624757,22489
2021-04-16 00:00:00,1645441,20684
2021-04-17 00:00:00,1659534,14093
2021-04-18 00:00:00,1666867,7333
2021-04-19 00:00:00,1682664,15797
2021-04-20 00:00:00,1700374,17710
2021-04-21 00:00:00,1721873,21499
2021-04-22 00:00:00,1743134,21261
2021-04-23 00:00:00,1760234,17100
2021-04-24 00:00:00,1763240,3006
