date,Navajo_cume,Navajo
2020-12-16 00:00:00,4,
2020-12-17 00:00:00,13,9
2020-12-18 00:00:00,33,20
2020-12-21 00:00:00,38,5
2020-12-22 00:00:00,126,88
2020-12-23 00:00:00,295,169
2020-12-24 00:00:00,396,101
2020-12-28 00:00:00,753,357
2020-12-29 00:00:00,1000,247
2020-12-30 00:00:00,1271,271
2020-12-31 00:00:00,1547,276
2021-01-01 00:00:00,1584,37
2021-01-03 00:00:00,1585,1
2021-01-04 00:00:00,1798,213
2021-01-05 00:00:00,2103,305
2021-01-06 00:00:00,2459,356
2021-01-07 00:00:00,3080,621
2021-01-08 00:00:00,3417,337
2021-01-11 00:00:00,3827,410
2021-01-12 00:00:00,4272,445
2021-01-13 00:00:00,4563,291
2021-01-14 00:00:00,4945,382
2021-01-15 00:00:00,5259,314
2021-01-18 00:00:00,5443,184
2021-01-19 00:00:00,5875,432
2021-01-20 00:00:00,6367,492
2021-01-21 00:00:00,6980,613
2021-01-22 00:00:00,7358,378
2021-01-23 00:00:00,7485,127
2021-01-24 00:00:00,7491,6
2021-01-25 00:00:00,7905,414
2021-01-26 00:00:00,8304,399
2021-01-27 00:00:00,8785,481
2021-01-28 00:00:00,9668,883
2021-01-29 00:00:00,10180,512
2021-01-30 00:00:00,10322,142
2021-02-01 00:00:00,10860,538
2021-02-02 00:00:00,11421,561
2021-02-03 00:00:00,12391,970
2021-02-04 00:00:00,13121,730
2021-02-05 00:00:00,13479,358
2021-02-06 00:00:00,13646,167
2021-02-08 00:00:00,14274,628
2021-02-09 00:00:00,14983,709
2021-02-10 00:00:00,15524,541
2021-02-11 00:00:00,16223,699
2021-02-12 00:00:00,16853,630
2021-02-13 00:00:00,16976,123
2021-02-14 00:00:00,17016,40
2021-02-15 00:00:00,17208,192
2021-02-16 00:00:00,17890,682
2021-02-17 00:00:00,18545,655
2021-02-18 00:00:00,19043,498
2021-02-19 00:00:00,19285,242
2021-02-20 00:00:00,19327,42
2021-02-21 00:00:00,19346,19
2021-02-22 00:00:00,19549,203
2021-02-23 00:00:00,19938,389
2021-02-24 00:00:00,20399,461
2021-02-25 00:00:00,21203,804
2021-02-26 00:00:00,21658,455
2021-02-27 00:00:00,22043,385
2021-02-28 00:00:00,22063,20
2021-03-01 00:00:00,22461,398
2021-03-02 00:00:00,22909,448
2021-03-03 00:00:00,23651,742
2021-03-04 00:00:00,24362,711
2021-03-05 00:00:00,24575,213
2021-03-06 00:00:00,24650,75
2021-03-07 00:00:00,24680,30
2021-03-08 00:00:00,24993,313
2021-03-09 00:00:00,25355,362
2021-03-10 00:00:00,26092,737
2021-03-11 00:00:00,26812,720
2021-03-12 00:00:00,27309,497
2021-03-13 00:00:00,27459,150
2021-03-14 00:00:00,27521,62
2021-03-15 00:00:00,28088,567
2021-03-16 00:00:00,28573,485
2021-03-17 00:00:00,29187,614
2021-03-18 00:00:00,30129,942
2021-03-19 00:00:00,30512,383
2021-03-20 00:00:00,30586,74
2021-03-21 00:00:00,30644,58
2021-03-22 00:00:00,30869,225
2021-03-23 00:00:00,31433,564
2021-03-24 00:00:00,32225,792
2021-03-25 00:00:00,33120,895
2021-03-26 00:00:00,33586,466
2021-03-27 00:00:00,33677,91
2021-03-28 00:00:00,33729,52
2021-03-29 00:00:00,34194,465
2021-03-30 00:00:00,34504,310
2021-03-31 00:00:00,35331,827
2021-04-01 00:00:00,35708,377
2021-04-02 00:00:00,36002,294
2021-04-03 00:00:00,36072,70
2021-04-04 00:00:00,36108,36
2021-04-05 00:00:00,36438,330
2021-04-06 00:00:00,36773,335
2021-04-07 00:00:00,37097,324
2021-04-08 00:00:00,37831,734
2021-04-09 00:00:00,38120,289
2021-04-10 00:00:00,38306,186
2021-04-11 00:00:00,38375,69
2021-04-12 00:00:00,38947,572
2021-04-13 00:00:00,39166,219
2021-04-14 00:00:00,39552,386
2021-04-15 00:00:00,40051,499
2021-04-16 00:00:00,40355,304
2021-04-17 00:00:00,40437,82
2021-04-18 00:00:00,40488,51
2021-04-19 00:00:00,40741,253
2021-04-20 00:00:00,41048,307
2021-04-21 00:00:00,41417,369
2021-04-22 00:00:00,41755,338
2021-04-23 00:00:00,41935,180
2021-04-24 00:00:00,41965,30
