Category,value
tests,528760
Yuma,10582
Yavapai,13633
Santa Cruz,2051
Pinal,33807
Pima,53308
Navajo,4432
Mohave,11543
Maricopa,367279
La Paz,1587
Greenlee,205
Graham,1120
Gila,5865
Coconino,6649
Cochise,5884
Apache,1224
Unknown,452
65 years and older,123933
55 - 64 years,99857
45 - 54 years,93250
20 - 44 years,184753
Less than 20 years,26515
positive,0.1898214690975112
