date,Yuma_cume,Yuma
2020-12-01 00:00:00,1,
2020-12-03 00:00:00,2,1
2020-12-12 00:00:00,3,1
2020-12-19 00:00:00,4,1
2020-12-20 00:00:00,6,2
2020-12-21 00:00:00,181,175
2020-12-22 00:00:00,841,660
2020-12-23 00:00:00,1584,743
2020-12-24 00:00:00,1822,238
2020-12-26 00:00:00,1926,104
2020-12-27 00:00:00,1927,1
2020-12-28 00:00:00,2355,428
2020-12-29 00:00:00,2677,322
2020-12-30 00:00:00,3051,374
2020-12-31 00:00:00,3126,75
2021-01-01 00:00:00,3130,4
2021-01-04 00:00:00,3346,216
2021-01-05 00:00:00,3664,318
2021-01-06 00:00:00,4126,462
2021-01-07 00:00:00,4323,197
2021-01-08 00:00:00,4565,242
2021-01-09 00:00:00,4579,14
2021-01-10 00:00:00,4591,12
2021-01-11 00:00:00,5254,663
2021-01-12 00:00:00,5899,645
2021-01-13 00:00:00,6609,710
2021-01-14 00:00:00,6761,152
2021-01-15 00:00:00,6917,156
2021-01-17 00:00:00,6918,1
2021-01-18 00:00:00,6953,35
2021-01-19 00:00:00,7338,385
2021-01-20 00:00:00,7903,565
2021-01-21 00:00:00,9429,1526
2021-01-22 00:00:00,10962,1533
2021-01-23 00:00:00,11104,142
2021-01-24 00:00:00,11117,13
2021-01-25 00:00:00,11542,425
2021-01-26 00:00:00,12332,790
2021-01-27 00:00:00,13669,1337
2021-01-28 00:00:00,15439,1770
2021-01-29 00:00:00,17483,2044
2021-01-30 00:00:00,18686,1203
2021-01-31 00:00:00,18698,12
2021-02-01 00:00:00,19532,834
2021-02-02 00:00:00,20545,1013
2021-02-03 00:00:00,22044,1499
2021-02-04 00:00:00,22847,803
2021-02-05 00:00:00,23545,698
2021-02-06 00:00:00,23579,34
2021-02-07 00:00:00,23600,21
2021-02-08 00:00:00,23862,262
2021-02-09 00:00:00,24624,762
2021-02-10 00:00:00,26964,2340
2021-02-11 00:00:00,29046,2082
2021-02-12 00:00:00,30920,1874
2021-02-13 00:00:00,31785,865
2021-02-14 00:00:00,31786,1
2021-02-15 00:00:00,31888,102
2021-02-16 00:00:00,32136,248
2021-02-17 00:00:00,32450,314
2021-02-18 00:00:00,32733,283
2021-02-19 00:00:00,33283,550
2021-02-20 00:00:00,33456,173
2021-02-21 00:00:00,33459,3
2021-02-22 00:00:00,33487,28
2021-02-23 00:00:00,34681,1194
2021-02-24 00:00:00,37304,2623
2021-02-25 00:00:00,40349,3045
2021-02-26 00:00:00,43084,2735
2021-02-27 00:00:00,43920,836
2021-02-28 00:00:00,44259,339
2021-03-01 00:00:00,46081,1822
2021-03-02 00:00:00,47147,1066
2021-03-03 00:00:00,48401,1254
2021-03-04 00:00:00,51061,2660
2021-03-05 00:00:00,54391,3330
2021-03-06 00:00:00,54612,221
2021-03-07 00:00:00,54784,172
2021-03-08 00:00:00,55792,1008
2021-03-09 00:00:00,57954,2162
2021-03-10 00:00:00,59891,1937
2021-03-11 00:00:00,62923,3032
2021-03-12 00:00:00,66093,3170
2021-03-13 00:00:00,67718,1625
2021-03-14 00:00:00,67913,195
2021-03-15 00:00:00,68737,824
2021-03-16 00:00:00,70001,1264
2021-03-17 00:00:00,72086,2085
2021-03-18 00:00:00,75665,3579
2021-03-19 00:00:00,78818,3153
2021-03-20 00:00:00,79907,1089
2021-03-21 00:00:00,80103,196
2021-03-22 00:00:00,80631,528
2021-03-23 00:00:00,82006,1375
2021-03-24 00:00:00,84343,2337
2021-03-25 00:00:00,86546,2203
2021-03-26 00:00:00,88765,2219
2021-03-27 00:00:00,89358,593
2021-03-28 00:00:00,89599,241
2021-03-29 00:00:00,90192,593
2021-03-30 00:00:00,92941,2749
2021-03-31 00:00:00,95900,2959
2021-04-01 00:00:00,98466,2566
2021-04-02 00:00:00,100350,1884
2021-04-03 00:00:00,101101,751
2021-04-04 00:00:00,101782,681
2021-04-05 00:00:00,103175,1393
2021-04-06 00:00:00,105371,2196
2021-04-07 00:00:00,107754,2383
2021-04-08 00:00:00,110516,2762
2021-04-09 00:00:00,112529,2013
2021-04-10 00:00:00,113071,542
2021-04-11 00:00:00,113281,210
2021-04-12 00:00:00,113885,604
2021-04-13 00:00:00,114896,1011
2021-04-14 00:00:00,117485,2589
2021-04-15 00:00:00,120279,2794
2021-04-16 00:00:00,123342,3063
2021-04-17 00:00:00,124059,717
2021-04-18 00:00:00,124611,552
2021-04-19 00:00:00,126097,1486
2021-04-20 00:00:00,127985,1888
2021-04-21 00:00:00,129175,1190
