date,Pima_cume,Pima
2020-12-01 00:00:00,6,
2020-12-02 00:00:00,7,1
2020-12-03 00:00:00,9,2
2020-12-04 00:00:00,10,1
2020-12-05 00:00:00,11,1
2020-12-09 00:00:00,13,2
2020-12-10 00:00:00,14,1
2020-12-11 00:00:00,17,3
2020-12-13 00:00:00,18,1
2020-12-14 00:00:00,20,2
2020-12-15 00:00:00,34,14
2020-12-16 00:00:00,36,2
2020-12-17 00:00:00,1269,1233
2020-12-18 00:00:00,2673,1404
2020-12-19 00:00:00,3410,737
2020-12-20 00:00:00,3413,3
2020-12-21 00:00:00,4934,1521
2020-12-22 00:00:00,6434,1500
2020-12-23 00:00:00,8275,1841
2020-12-24 00:00:00,9307,1032
2020-12-25 00:00:00,9308,1
2020-12-26 00:00:00,10095,787
2020-12-27 00:00:00,10259,164
2020-12-28 00:00:00,12103,1844
2020-12-29 00:00:00,14176,2073
2020-12-30 00:00:00,16423,2247
2020-12-31 00:00:00,18078,1655
2021-01-01 00:00:00,18222,144
2021-01-02 00:00:00,18836,614
2021-01-03 00:00:00,19270,434
2021-01-04 00:00:00,21063,1793
2021-01-05 00:00:00,22795,1732
2021-01-06 00:00:00,24941,2146
2021-01-07 00:00:00,27179,2238
2021-01-08 00:00:00,29822,2643
2021-01-09 00:00:00,31338,1516
2021-01-10 00:00:00,31735,397
2021-01-11 00:00:00,34499,2764
2021-01-12 00:00:00,37216,2717
2021-01-13 00:00:00,39674,2458
2021-01-14 00:00:00,42087,2413
2021-01-15 00:00:00,46085,3998
2021-01-16 00:00:00,47480,1395
2021-01-17 00:00:00,47975,495
2021-01-18 00:00:00,51915,3940
2021-01-19 00:00:00,55986,4071
2021-01-20 00:00:00,60655,4669
2021-01-21 00:00:00,65952,5297
2021-01-22 00:00:00,72454,6502
2021-01-23 00:00:00,75012,2558
2021-01-24 00:00:00,76009,997
2021-01-25 00:00:00,83291,7282
2021-01-26 00:00:00,90262,6971
2021-01-27 00:00:00,97785,7523
2021-01-28 00:00:00,104665,6880
2021-01-29 00:00:00,111917,7252
2021-01-30 00:00:00,115712,3795
2021-01-31 00:00:00,117209,1497
2021-02-01 00:00:00,122493,5284
2021-02-02 00:00:00,128740,6247
2021-02-03 00:00:00,135672,6932
2021-02-04 00:00:00,142887,7215
2021-02-05 00:00:00,151593,8706
2021-02-06 00:00:00,155928,4335
2021-02-07 00:00:00,157007,1079
2021-02-08 00:00:00,163808,6801
2021-02-09 00:00:00,169968,6160
2021-02-10 00:00:00,177412,7444
2021-02-11 00:00:00,185032,7620
2021-02-12 00:00:00,193737,8705
2021-02-13 00:00:00,198016,4279
2021-02-14 00:00:00,198929,913
2021-02-15 00:00:00,204977,6048
2021-02-16 00:00:00,211813,6836
2021-02-17 00:00:00,219317,7504
2021-02-18 00:00:00,226463,7146
2021-02-19 00:00:00,230726,4263
2021-02-20 00:00:00,232776,2050
2021-02-21 00:00:00,233404,628
2021-02-22 00:00:00,237118,3714
2021-02-23 00:00:00,241608,4490
2021-02-24 00:00:00,247965,6357
2021-02-25 00:00:00,256084,8119
2021-02-26 00:00:00,266108,10024
2021-02-27 00:00:00,270529,4421
2021-02-28 00:00:00,272590,2061
2021-03-01 00:00:00,279309,6719
2021-03-02 00:00:00,285864,6555
2021-03-03 00:00:00,293937,8073
2021-03-04 00:00:00,300124,6187
2021-03-05 00:00:00,307912,7788
2021-03-06 00:00:00,312561,4649
2021-03-07 00:00:00,314809,2248
2021-03-08 00:00:00,322488,7679
2021-03-09 00:00:00,330382,7894
2021-03-10 00:00:00,340126,9744
2021-03-11 00:00:00,349588,9462
2021-03-12 00:00:00,359872,10284
2021-03-13 00:00:00,364820,4948
2021-03-14 00:00:00,366623,1803
2021-03-15 00:00:00,373169,6546
2021-03-16 00:00:00,380731,7562
2021-03-17 00:00:00,389471,8740
2021-03-18 00:00:00,397928,8457
2021-03-19 00:00:00,406903,8975
2021-03-20 00:00:00,411193,4290
2021-03-21 00:00:00,414627,3434
2021-03-22 00:00:00,420998,6371
2021-03-23 00:00:00,428181,7183
2021-03-24 00:00:00,436877,8696
2021-03-25 00:00:00,446835,9958
2021-03-26 00:00:00,456939,10104
2021-03-27 00:00:00,462529,5590
2021-03-28 00:00:00,465446,2917
2021-03-29 00:00:00,472114,6668
2021-03-30 00:00:00,480380,8266
2021-03-31 00:00:00,489911,9531
2021-04-01 00:00:00,497096,7185
2021-04-02 00:00:00,505677,8581
2021-04-03 00:00:00,510647,4970
2021-04-04 00:00:00,512347,1700
2021-04-05 00:00:00,520103,7756
2021-04-06 00:00:00,528692,8589
2021-04-07 00:00:00,539267,10575
2021-04-08 00:00:00,549496,10229
2021-04-09 00:00:00,560103,10607
2021-04-10 00:00:00,565556,5453
2021-04-11 00:00:00,567286,1730
2021-04-12 00:00:00,575439,8153
2021-04-13 00:00:00,582588,7149
2021-04-14 00:00:00,590711,8123
2021-04-15 00:00:00,599115,8404
2021-04-16 00:00:00,607906,8791
2021-04-17 00:00:00,611161,3255
2021-04-18 00:00:00,612496,1335
2021-04-19 00:00:00,618098,5602
2021-04-20 00:00:00,624256,6158
2021-04-21 00:00:00,628998,4742
