date,20-34_Maricopa,35-44_Maricopa,45-54_Maricopa,55-64_Maricopa,65+_Maricopa,<20_Maricopa
1/1/2021,11671,12992,12211,9807,5959,100
1/10/2021,19865,20010,19059,15962,11696,202
1/11/2021,21100,21117,20281,16936,13519,234
1/12/2021,23083,23087,22299,18618,18316,313
1/13/2021,25093,25207,24518,20287,23858,377
1/14/2021,27032,27331,26791,22194,29864,416
1/15/2021,29232,29340,28910,23976,34755,473
1/16/2021,30591,30535,30180,25153,37928,505
1/17/2021,31551,31434,31140,26119,41064,530
1/18/2021,32595,32366,32292,27236,46238,557
1/19/2021,33869,33579,33602,28531,52505,618
1/2/2021,13201,14363,13457,10891,6699,120
1/20/2021,35153,34851,35227,30067,59483,660
1/21/2021,36630,36346,37087,31935,67611,710
1/22/2021,39503,38979,40045,34946,75519,799
1/23/2021,42108,41042,42529,37419,80358,873
1/24/2021,43374,42220,43810,38832,85478,916
1/25/2021,44673,43373,45240,40421,92935,963
1/26/2021,46329,44823,46968,42306,103777,1020
1/27/2021,47810,46131,48476,43951,114142,1054
1/28/2021,49019,47212,49704,45372,124977,1085
1/29/2021,51053,48886,51412,47208,135650,1148
1/3/2021,13934,14947,13968,11328,6943,135
1/30/2021,52788,50288,53010,48774,140642,1205
1/31/2021,53405,50835,53649,49459,144294,1231
1/4/2021,14955,15882,14918,12120,7808,142
1/5/2021,15906,16723,15776,12927,8585,157
1/6/2021,17077,17678,16743,13852,9325,166
1/7/2021,17988,18486,17556,14636,10074,176
1/8/2021,18797,19160,18212,15207,10562,182
1/9/2021,19488,19705,18748,15663,11372,198
10/1/2021,491259,348585,361476,382127,616206,217874
10/10/2021,496739,351479,363822,383906,618598,220612
10/11/2021,497560,351908,364172,384198,619015,221009
10/12/2021,497926,352082,364342,384326,619194,221221
10/13/2021,498505,352389,364623,384542,619534,221495
10/14/2021,499219,352730,364947,384791,619884,221776
10/15/2021,500113,353173,365339,385068,620164,222114
10/16/2021,500723,353415,365560,385243,620308,222362
10/17/2021,501156,353596,365686,385334,620398,222519
10/18/2021,501882,353981,366020,385609,620768,222801
10/19/2021,502504,354343,366260,385834,621074,223091
10/2/2021,491914,348904,361756,382326,616406,218231
10/20/2021,503148,354691,366504,386062,621367,223428
10/21/2021,503772,355037,366784,386267,621648,223690
10/22/2021,504522,355475,367163,386578,622067,224049
10/23/2021,504970,355721,367412,386722,622264,224284
10/24/2021,505263,355888,367556,386851,622425,224419
10/25/2021,505961,356285,367875,387160,622904,224722
10/26/2021,506620,356644,368195,387407,623384,224994
10/27/2021,507304,357001,368563,387708,623877,225296
10/28/2021,507952,357360,368867,387982,624343,225559
10/29/2021,508605,357805,369254,388292,624710,225879
10/3/2021,492218,349047,361861,382418,616516,218382
10/30/2021,508966,358005,369420,388455,624853,226049
10/31/2021,509172,358118,369514,388532,624971,226121
10/4/2021,493037,349445,362199,382658,616956,218752
10/5/2021,493813,349877,362538,382900,617392,219117
10/6/2021,494582,350283,362872,383132,617728,219508
10/7/2021,495106,350607,363134,383355,618002,219791
10/8/2021,495798,350972,363418,383590,618262,220166
10/9/2021,496396,351295,363667,383782,618443,220464
11/1/2021,509812,358433,369810,388774,625349,226350
11/10/2021,515417,361399,372442,390822,628256,240463
