date,Pima_cume,Pima
2020-12-01,73,
2020-12-02,76,3
2020-12-03,83,7
2020-12-04,85,2
2020-12-05,86,1
2020-12-06,88,2
2020-12-07,91,3
2020-12-08,93,2
2020-12-09,102,9
2020-12-10,104,2
2020-12-11,113,9
2020-12-12,118,5
2020-12-13,121,3
2020-12-14,128,7
2020-12-15,155,27
2020-12-16,165,10
2020-12-17,1382,1217
2020-12-18,2755,1373
2020-12-19,3491,736
2020-12-20,3516,25
2020-12-21,5026,1510
2020-12-22,6592,1566
2020-12-23,8476,1884
2020-12-24,9532,1056
2020-12-25,9540,8
2020-12-26,10334,794
2020-12-27,10507,173
2020-12-28,12321,1814
2020-12-29,14250,1929
2020-12-30,16348,2098
2020-12-31,17927,1579
2021-01-01,18842,915
2021-01-02,19497,655
2021-01-03,19871,374
2021-01-04,21686,1815
2021-01-05,23460,1774
2021-01-06,25587,2127
2021-01-07,27846,2259
2021-01-08,30487,2641
2021-01-09,32580,2093
2021-01-10,33034,454
2021-01-11,35877,2843
2021-01-12,38732,2855
2021-01-13,41342,2610
2021-01-14,43900,2558
2021-01-15,48118,4218
2021-01-16,49590,1472
2021-01-17,50148,558
2021-01-18,54145,3997
2021-01-19,58370,4225
2021-01-20,63374,5004
2021-01-21,68909,5535
2021-01-22,75597,6688
2021-01-23,79079,3482
2021-01-24,80186,1107
2021-01-25,87476,7290
2021-01-26,94294,6818
2021-01-27,101742,7448
2021-01-28,108779,7037
2021-01-29,115985,7206
2021-01-30,121004,5019
2021-01-31,122421,1417
2021-02-01,129307,6886
2021-02-02,135887,6580
2021-02-03,143037,7150
2021-02-04,150410,7373
2021-02-05,159242,8832
2021-02-06,164131,4889
2021-02-07,165433,1302
2021-02-08,172579,7146
2021-02-09,179041,6462
2021-02-10,186814,7773
2021-02-11,194837,8023
2021-02-12,203901,9064
2021-02-13,209156,5255
2021-02-14,210260,1104
2021-02-15,216542,6282
2021-02-16,223704,7162
2021-02-17,231432,7728
2021-02-18,239074,7642
2021-02-19,245023,5949
2021-02-20,249220,4197
2021-02-21,250130,910
2021-02-22,255507,5377
2021-02-23,261908,6401
2021-02-24,270280,8372
2021-02-25,280393,10113
2021-02-26,292509,12116
2021-02-27,300344,7835
2021-02-28,304186,3842
2021-03-01,314948,10762
2021-03-02,323848,8900
2021-03-03,334096,10248
2021-03-04,342764,8668
2021-03-05,352982,10218
2021-03-06,360083,7101
2021-03-07,364270,4187
2021-03-08,374684,10414
2021-03-09,384979,10295
2021-03-10,397298,12319
2021-03-11,409389,12091
2021-03-12,422192,12803
2021-03-13,430254,8062
2021-03-14,434170,3916
2021-03-15,443354,9184
2021-03-16,453183,9829
2021-03-17,464166,10983
2021-03-18,475074,10908
2021-03-19,486726,11652
2021-03-20,493482,6756
2021-03-21,499380,5898
2021-03-22,508306,8926
2021-03-23,518604,10298
2021-03-24,530674,12070
2021-03-25,544162,13488
2021-03-26,558377,14215
2021-03-27,567140,8763
2021-03-28,573020,5880
2021-03-29,583729,10709
2021-03-30,595888,12159
2021-03-31,609665,13777
2021-04-01,622867,13202
2021-04-02,635701,12834
2021-04-03,644310,8609
2021-04-04,649198,4888
2021-04-05,661249,12051
2021-04-06,673268,12019
2021-04-07,687758,14490
2021-04-08,701784,14026
2021-04-09,716265,14481
2021-04-10,724743,8478
2021-04-11,729458,4715
2021-04-12,740092,10634
2021-04-13,749812,9720
2021-04-14,761185,11373
2021-04-15,772955,11770
2021-04-16,785071,12116
2021-04-17,791504,6433
2021-04-18,795977,4473
2021-04-19,804892,8915
2021-04-20,814205,9313
2021-04-21,824768,10563
2021-04-22,835642,10874
2021-04-23,847227,11585
2021-04-24,854673,7446
2021-04-25,858583,3910
2021-04-26,869106,10523
2021-04-27,878804,9698
2021-04-28,888582,9778
2021-04-29,897817,9235
2021-04-30,906827,9010
2021-05-01,911217,4390
2021-05-02,914168,2951
2021-05-03,920963,6795
2021-05-04,927272,6309
2021-05-05,934440,7168
2021-05-06,940497,6057
2021-05-07,947247,6750
2021-05-08,950777,3530
2021-05-09,952493,1716
2021-05-10,956910,4417
2021-05-11,960688,3778
2021-05-12,965120,4432
2021-05-13,970877,5757
2021-05-14,977189,6312
2021-05-15,981950,4761
2021-05-16,984992,3042
2021-05-17,989976,4984
2021-05-18,993753,3777
2021-05-19,997966,4213
2021-05-20,1001857,3891
2021-05-21,1007135,5278
2021-05-22,1010834,3699
2021-05-23,1012450,1616
2021-05-24,1016157,3707
2021-05-25,1019451,3294
2021-05-26,1022580,3129
2021-05-27,1025442,2862
2021-05-28,1029195,3753
2021-05-29,1030966,1771
2021-05-30,1031888,922
2021-05-31,1032575,687
2021-06-01,1035928,3353
2021-06-02,1038633,2705
2021-06-03,1041788,3155
2021-06-04,1045980,4192
2021-06-05,1048654,2674
2021-06-06,1050359,1705
2021-06-07,1054101,3742
2021-06-08,1056858,2757
2021-06-09,1059707,2849
2021-06-10,1062347,2640
2021-06-11,1065720,3373
2021-06-12,1067897,2177
2021-06-13,1069030,1133
2021-06-14,1072132,3102
2021-06-15,1074200,2068
2021-06-16,1076441,2241
2021-06-17,1078425,1984
2021-06-18,1081193,2768
2021-06-19,1082763,1570
2021-06-20,1083524,761
2021-06-21,1085321,1797
2021-06-22,1087426,2105
2021-06-23,1089387,1961
2021-06-24,1091220,1833
2021-06-25,1093723,2503
2021-06-26,1095096,1373
2021-06-27,1095833,737
2021-06-28,1097517,1684
2021-06-29,1099111,1594
2021-06-30,1100893,1782
2021-07-01,1102535,1642
2021-07-02,1104325,1790
2021-07-03,1105352,1027
2021-07-04,1105573,221
2021-07-05,1106759,1186
2021-07-06,1108180,1421
2021-07-07,1109764,1584
2021-07-08,1111511,1747
2021-07-09,1113351,1840
2021-07-10,1114547,1196
2021-07-11,1115142,595
2021-07-12,1116680,1538
2021-07-13,1118062,1382
2021-07-14,1119504,1442
2021-07-15,1120900,1396
2021-07-16,1122796,1896
2021-07-17,1123992,1196
2021-07-18,1124628,636
2021-07-19,1126261,1633
2021-07-20,1127853,1592
2021-07-21,1129551,1698
2021-07-22,1131206,1655
2021-07-23,1133263,2057
2021-07-24,1134572,1309
2021-07-25,1135282,710
2021-07-26,1137145,1863
2021-07-27,1139165,2020
2021-07-28,1141373,2208
2021-07-29,1143319,1946
2021-07-30,1145757,2438
2021-07-31,1147338,1581
2021-08-01,1148377,1039
2021-08-02,1150491,2114
2021-08-03,1152410,1919
2021-08-04,1154189,1779
2021-08-05,1155833,1644
2021-08-06,1158251,2418
2021-08-07,1159817,1566
2021-08-08,1160757,940
2021-08-09,1162681,1924
2021-08-10,1164373,1692
2021-08-11,1166050,1677
2021-08-12,1167856,1806
2021-08-13,1170451,2595
2021-08-14,1172202,1751
2021-08-15,1173317,1115
2021-08-16,1175467,2150
2021-08-17,1177594,2127
2021-08-18,1179937,2343
2021-08-19,1182089,2152
2021-08-20,1184810,2721
2021-08-21,1186443,1633
2021-08-22,1187568,1125
2021-08-23,1189858,2290
2021-08-24,1192393,2535
2021-08-25,1194677,2284
2021-08-26,1196598,1921
2021-08-27,1199285,2687
2021-08-28,1200910,1625
2021-08-29,1201989,1079
2021-08-30,1203946,1957
2021-08-31,1205689,1743
2021-09-01,1207470,1781
2021-09-02,1208844,1374
2021-09-03,1211181,2337
2021-09-04,1212486,1305
2021-09-05,1213263,777
2021-09-06,1213550,287
2021-09-07,1215146,1596
2021-09-08,1216739,1593
2021-09-09,1218031,1292
2021-09-10,1220082,2051
2021-09-11,1221448,1366
2021-09-12,1222392,944
2021-09-13,1223976,1584
2021-09-14,1225578,1602
2021-09-15,1226429,851
2021-09-16,1227740,1311
2021-09-17,1229844,2104
2021-09-18,1230949,1105
2021-09-19,1231647,698
2021-09-20,1232572,925
2021-09-21,1234008,1436
2021-09-22,1235465,1457
