date,20-34_Gila,35-44_Gila,45-54_Gila,55-64_Gila,65+_Gila,<20_Gila
1/1/2021,159,151,165,210,202,5
1/10/2021,306,338,413,532,1027,15
1/11/2021,320,355,431,563,1105,15
1/12/2021,328,359,440,578,1140,15
1/13/2021,333,365,450,585,1177,15
1/14/2021,343,380,469,617,1322,15
1/15/2021,400,425,511,671,1358,21
1/16/2021,400,426,512,672,1360,21
1/17/2021,400,426,512,672,1363,21
1/18/2021,403,434,516,697,1430,21
1/19/2021,415,438,526,712,1485,22
1/2/2021,175,167,188,247,303,8
1/20/2021,425,447,547,742,1590,23
1/21/2021,440,459,555,777,1800,23
1/22/2021,455,468,562,790,1863,24
1/23/2021,459,473,564,796,1977,24
1/24/2021,459,473,565,797,1986,24
1/25/2021,474,481,576,816,2051,24
1/26/2021,480,484,576,818,2065,24
1/27/2021,493,501,586,828,2238,28
1/28/2021,513,527,620,883,2484,28
1/29/2021,538,546,650,916,2599,32
1/3/2021,176,167,188,249,303,8
1/30/2021,570,558,661,932,2719,40
1/31/2021,570,558,661,933,2723,40
1/4/2021,190,183,221,287,352,8
1/5/2021,212,215,279,348,486,9
1/6/2021,223,241,317,406,621,11
1/7/2021,270,306,359,468,829,14
1/8/2021,301,337,406,530,1008,15
1/9/2021,306,338,413,532,1027,15
10/1/2021,2627,1918,2507,4588,11526,1153
10/10/2021,2648,1932,2518,4605,11551,1165
10/11/2021,2649,1935,2520,4605,11556,1168
10/12/2021,2653,1937,2522,4607,11562,1169
10/13/2021,2658,1940,2523,4609,11570,1171
10/14/2021,2663,1943,2528,4617,11574,1173
10/15/2021,2670,1944,2532,4624,11575,1173
10/16/2021,2671,1944,2532,4625,11575,1173
10/17/2021,2673,1944,2532,4625,11577,1173
10/18/2021,2677,1945,2533,4628,11583,1173
10/19/2021,2680,1948,2536,4632,11583,1174
10/2/2021,2627,1920,2508,4589,11527,1153
10/20/2021,2681,1948,2542,4636,11586,1174
10/21/2021,2683,1951,2546,4644,11599,1175
10/22/2021,2686,1954,2548,4647,11609,1177
10/23/2021,2688,1955,2550,4649,11614,1181
