date,Yavapai_cume,Yavapai
2020-12-01,1,
2020-12-06,2,1
2020-12-12,3,1
2020-12-16,6,3
2020-12-17,10,4
2020-12-19,13,3
2020-12-20,16,3
2020-12-21,19,3
2020-12-22,385,366
2020-12-23,827,442
2020-12-24,877,50
2020-12-25,893,16
2020-12-26,931,38
2020-12-27,945,14
2020-12-28,1021,76
2020-12-29,1325,304
2020-12-30,2075,750
2020-12-31,2217,142
2021-01-01,2246,29
2021-01-02,2366,120
2021-01-03,2371,5
2021-01-04,2414,43
2021-01-05,2486,72
2021-01-06,2577,91
2021-01-07,3240,663
2021-01-08,3981,741
2021-01-09,4166,185
2021-01-10,4175,9
2021-01-11,4254,79
2021-01-12,4475,221
2021-01-13,4941,466
2021-01-14,5269,328
2021-01-15,5380,111
2021-01-16,5679,299
2021-01-17,5710,31
2021-01-18,5915,205
2021-01-19,6657,742
2021-01-20,7604,947
2021-01-21,9032,1428
2021-01-22,10708,1676
2021-01-23,12125,1417
2021-01-24,13460,1335
2021-01-25,14313,853
2021-01-26,14811,498
2021-01-27,16564,1753
2021-01-28,18527,1963
2021-01-29,20303,1776
2021-01-30,21254,951
2021-01-31,22169,915
2021-02-01,24125,1956
2021-02-02,26339,2214
2021-02-03,28814,2475
2021-02-04,30737,1923
2021-02-05,32600,1863
2021-02-06,33854,1254
2021-02-07,34861,1007
2021-02-08,36403,1542
2021-02-09,37957,1554
2021-02-10,40076,2119
2021-02-11,41726,1650
2021-02-12,43281,1555
2021-02-13,44573,1292
2021-02-14,45576,1003
2021-02-15,46354,778
2021-02-16,47820,1466
2021-02-17,48784,964
2021-02-18,49372,588
2021-02-19,49944,572
2021-02-20,50229,285
2021-02-21,50445,216
2021-02-22,50743,298
2021-02-23,52175,1432
2021-02-24,55158,2983
2021-02-25,57960,2802
2021-02-26,61108,3148
2021-02-27,62285,1177
2021-02-28,63434,1149
2021-03-01,66007,2573
2021-03-02,68288,2281
2021-03-03,70966,2678
2021-03-04,72646,1680
2021-03-05,74644,1998
2021-03-06,76281,1637
2021-03-07,77860,1579
2021-03-08,80393,2533
2021-03-09,83226,2833
2021-03-10,86113,2887
2021-03-11,88131,2018
2021-03-12,89966,1835
2021-03-13,91721,1755
2021-03-14,93410,1689
2021-03-15,95454,2044
2021-03-16,97633,2179
2021-03-17,99458,1825
2021-03-18,100737,1279
2021-03-19,102000,1263
2021-03-20,102974,974
2021-03-21,103258,284
2021-03-22,104376,1118
2021-03-23,105490,1114
2021-03-24,106906,1416
2021-03-25,108351,1445
2021-03-26,109827,1476
2021-03-27,110705,878
2021-03-28,110916,211
2021-03-29,111942,1026
2021-03-30,113029,1087
2021-03-31,114192,1163
2021-04-01,115566,1374
2021-04-02,116904,1338
2021-04-03,117716,812
2021-04-04,117927,211
2021-04-05,119309,1382
2021-04-06,120923,1614
2021-04-07,122457,1534
2021-04-08,124273,1816
2021-04-09,126183,1910
2021-04-10,126991,808
2021-04-11,127660,669
2021-04-12,128923,1263
2021-04-13,129734,811
2021-04-14,131283,1549
2021-04-15,132983,1700
2021-04-16,134487,1504
2021-04-17,136152,1665
2021-04-18,136909,757
2021-04-19,138481,1572
2021-04-20,139354,873
2021-04-21,140646,1292
2021-04-22,142147,1501
2021-04-23,143609,1462
2021-04-24,144838,1229
2021-04-25,145339,501
2021-04-26,146516,1177
2021-04-27,147363,847
2021-04-28,148454,1091
2021-04-29,149299,845
2021-04-30,150280,981
2021-05-01,150886,606
2021-05-02,151103,217
2021-05-03,151835,732
2021-05-04,152719,884
2021-05-05,153359,640
2021-05-06,153958,599
2021-05-07,154561,603
2021-05-08,155022,461
2021-05-09,155181,159
2021-05-10,155780,599
2021-05-11,156302,522
2021-05-12,157007,705
2021-05-13,157558,551
2021-05-14,158289,731
2021-05-15,158753,464
2021-05-16,158935,182
2021-05-17,159367,432
2021-05-18,159869,502
2021-05-19,160448,579
2021-05-20,161122,674
2021-05-21,161633,511
2021-05-22,161906,273
2021-05-23,162091,185
2021-05-24,162480,389
2021-05-25,162864,384
2021-05-26,163277,413
2021-05-27,163643,366
2021-05-28,164075,432
2021-05-29,164270,195
2021-05-30,164414,144
2021-05-31,164513,99
2021-06-01,164916,403
2021-06-02,165315,399
2021-06-03,165734,419
2021-06-04,166174,440
2021-06-05,166378,204
2021-06-06,166518,140
2021-06-07,166808,290
2021-06-08,167145,337
2021-06-09,167466,321
2021-06-10,167773,307
2021-06-11,168126,353
2021-06-12,168339,213
2021-06-13,168457,118
2021-06-14,168707,250
2021-06-15,169002,295
2021-06-16,169301,299
2021-06-17,169549,248
2021-06-18,169877,328
2021-06-19,170012,135
2021-06-20,170089,77
2021-06-21,170269,180
2021-06-22,170515,246
2021-06-23,170788,273
2021-06-24,170998,210
2021-06-25,171270,272
2021-06-26,171390,120
2021-06-27,171471,81
2021-06-28,171666,195
2021-06-29,171855,189
2021-06-30,172116,261
2021-07-01,172349,233
2021-07-02,172609,260
2021-07-03,172735,126
2021-07-04,172750,15
2021-07-05,172899,149
2021-07-06,173095,196
2021-07-07,173336,241
2021-07-08,173523,187
2021-07-09,173751,228
2021-07-10,173881,130
2021-07-11,173940,59
2021-07-12,174092,152
2021-07-13,174254,162
2021-07-14,174424,170
2021-07-15,174602,178
2021-07-16,174904,302
2021-07-17,175071,167
2021-07-18,175171,100
2021-07-19,175404,233
2021-07-20,175651,247
2021-07-21,175972,321
2021-07-22,176255,283
2021-07-23,176558,303
2021-07-24,176803,245
2021-07-25,176949,146
2021-07-26,177216,267
2021-07-27,177518,302
2021-07-28,177809,291
2021-07-29,178058,249
2021-07-30,178533,475
2021-07-31,178757,224
2021-08-01,178898,141
2021-08-02,179161,263
2021-08-03,179445,284
2021-08-04,179737,292
2021-08-05,180043,306
2021-08-06,180450,407
2021-08-07,180721,271
2021-08-08,180876,155
2021-08-09,181184,308
2021-08-10,181433,249
2021-08-11,181696,263
2021-08-12,182070,374
2021-08-13,182571,501
2021-08-14,182893,322
2021-08-15,183072,179
2021-08-16,183441,369
2021-08-17,183829,388
2021-08-18,184217,388
2021-08-19,184592,375
2021-08-20,185087,495
2021-08-21,185343,256
2021-08-22,185500,157
2021-08-23,185816,316
2021-08-24,186148,332
2021-08-25,186564,416
2021-08-26,186916,352
2021-08-27,187414,498
2021-08-28,187656,242
2021-08-29,187832,176
2021-08-30,188147,315
2021-08-31,188441,294
2021-09-01,188791,350
2021-09-02,189034,243
2021-09-03,189470,436
2021-09-04,189701,231
2021-09-05,189843,142
2021-09-06,189902,59
2021-09-07,190192,290
2021-09-08,190499,307
2021-09-09,190742,243
2021-09-10,191229,487
2021-09-11,191422,193
2021-09-12,191572,150
2021-09-13,191827,255
2021-09-14,192073,246
2021-09-15,192270,197
2021-09-16,192512,242
2021-09-17,192870,358
2021-09-18,193042,172
2021-09-19,193139,97
2021-09-20,193307,168
2021-09-21,193517,210
2021-09-22,193778,261
2021-09-23,194019,241
2021-09-24,194397,378
2021-09-25,194607,210
2021-09-26,194690,83
2021-09-27,194943,253
2021-09-28,195154,211
2021-09-29,195411,257
2021-09-30,195669,258
2021-10-01,195975,306
2021-10-02,196110,135
2021-10-03,196164,54
2021-10-04,196372,208
2021-10-05,196588,216
2021-10-06,196816,228
2021-10-07,196974,158
2021-10-08,197233,259
2021-10-09,197352,119
2021-10-10,197423,71
2021-10-11,197622,199
2021-10-12,197760,138
2021-10-13,197958,198
2021-10-14,198181,223
2021-10-15,198426,245
2021-10-16,198529,103
2021-10-17,198614,85
2021-10-18,198799,185
2021-10-19,198980,181
2021-10-20,199186,206
2021-10-21,199383,197
2021-10-22,200162,779
2021-10-23,200613,451
2021-10-24,200910,297
2021-10-25,201905,995
2021-10-26,202890,985
2021-10-27,203961,1071
2021-10-28,205119,1158
2021-10-29,206184,1065
2021-10-30,206511,327
2021-10-31,206738,227
2021-11-01,207483,745
2021-11-02,208282,799
2021-11-03,209213,931
2021-11-04,210129,916
2021-11-05,211271,1142
2021-11-06,211744,473
2021-11-07,212074,330
2021-11-08,213112,1038
2021-11-09,214258,1146
2021-11-10,215301,1043
2021-11-11,216314,1013
2021-11-12,217703,1389
2021-11-13,218089,386
2021-11-14,218402,313
2021-11-15,219373,971
2021-11-16,220361,988
2021-11-17,221475,1114
2021-11-18,222723,1248
2021-11-19,223929,1206
2021-11-20,224459,530
2021-11-21,224796,337
2021-11-22,225897,1101
2021-11-23,226972,1075
2021-11-24,227645,673
2021-11-26,228117,472
2021-11-27,228529,412
2021-11-28,228855,326
2021-11-29,229616,761
2021-11-30,229954,338
