date,Cochise_cume,Cochise
2020-12-01,4,
2020-12-15,5,1
2020-12-16,6,1
2020-12-17,18,12
2020-12-18,26,8
2020-12-19,33,7
2020-12-20,34,1
2020-12-21,46,12
2020-12-22,310,264
2020-12-23,729,419
2020-12-24,839,110
2020-12-26,861,22
2020-12-28,947,86
2020-12-29,1022,75
2020-12-30,1233,211
2020-12-31,1448,215
2021-01-01,1482,34
2021-01-02,1495,13
2021-01-03,1572,77
2021-01-04,1619,47
2021-01-05,1709,90
2021-01-06,1813,104
2021-01-07,1881,68
2021-01-08,2034,153
2021-01-09,2410,376
2021-01-10,2426,16
2021-01-11,2709,283
2021-01-12,2968,259
2021-01-13,3414,446
2021-01-14,3718,304
2021-01-15,4189,471
2021-01-16,4593,404
2021-01-17,4618,25
2021-01-18,4829,211
2021-01-19,5250,421
2021-01-20,5926,676
2021-01-21,6540,614
2021-01-22,6875,335
2021-01-23,7446,571
2021-01-24,7567,121
2021-01-25,8007,440
2021-01-26,8481,474
2021-01-27,9176,695
2021-01-28,10161,985
2021-01-29,10867,706
2021-01-30,10904,37
2021-01-31,11019,115
2021-02-01,11360,341
2021-02-02,11609,249
2021-02-03,12161,552
2021-02-04,12623,462
2021-02-05,13187,564
2021-02-06,13380,193
2021-02-07,13412,32
2021-02-08,13856,444
2021-02-09,14688,832
2021-02-10,16002,1314
2021-02-11,17984,1982
2021-02-12,19368,1384
2021-02-13,19704,336
2021-02-14,19720,16
2021-02-15,20057,337
2021-02-16,20759,702
2021-02-17,21262,503
2021-02-18,21933,671
2021-02-19,22302,369
2021-02-20,22674,372
2021-02-21,22803,129
2021-02-22,23101,298
2021-02-23,23326,225
2021-02-24,24202,876
2021-02-25,26226,2024
2021-02-26,27761,1535
2021-02-27,28647,886
2021-02-28,28739,92
2021-03-01,29379,640
2021-03-02,29905,526
2021-03-03,30997,1092
2021-03-04,32580,1583
2021-03-05,33665,1085
2021-03-06,34712,1047
2021-03-07,34784,72
2021-03-08,35318,534
2021-03-09,36297,979
2021-03-10,37848,1551
2021-03-11,39979,2131
2021-03-12,41324,1345
2021-03-13,42189,865
2021-03-14,42237,48
2021-03-15,43151,914
2021-03-16,44077,926
2021-03-17,44972,895
2021-03-18,46352,1380
2021-03-19,47377,1025
2021-03-20,48301,924
2021-03-21,48375,74
2021-03-22,48947,572
2021-03-23,49317,370
2021-03-24,50250,933
2021-03-25,52616,2366
2021-03-26,54068,1452
2021-03-27,55144,1076
2021-03-28,55215,71
2021-03-29,55762,547
2021-03-30,56431,669
2021-03-31,57766,1335
2021-04-01,59999,2233
2021-04-02,61363,1364
2021-04-03,62694,1331
2021-04-04,62752,58
2021-04-05,63342,590
2021-04-06,64141,799
2021-04-07,65606,1465
2021-04-08,67214,1608
2021-04-09,68313,1099
2021-04-10,69103,790
2021-04-11,69207,104
2021-04-12,69915,708
2021-04-13,70470,555
2021-04-14,71429,959
2021-04-15,73296,1867
2021-04-16,74368,1072
2021-04-17,75711,1343
2021-04-18,75782,71
2021-04-19,76417,635
2021-04-20,76933,516
2021-04-21,77904,971
2021-04-22,79437,1533
2021-04-23,80440,1003
2021-04-24,81313,873
2021-04-25,81370,57
2021-04-26,81839,469
2021-04-27,82342,503
2021-04-28,83291,949
2021-04-29,84311,1020
2021-04-30,85007,696
2021-05-01,85555,548
2021-05-02,85604,49
2021-05-03,85902,298
2021-05-04,86380,478
2021-05-05,87236,856
2021-05-06,88239,1003
2021-05-07,88955,716
2021-05-08,89438,483
2021-05-09,89485,47
2021-05-10,89820,335
2021-05-11,90128,308
2021-05-12,90689,561
2021-05-13,91688,999
2021-05-14,92223,535
2021-05-15,92564,341
2021-05-16,92627,63
2021-05-17,93080,453
2021-05-18,93542,462
2021-05-19,94319,777
2021-05-20,95093,774
2021-05-21,95806,713
2021-05-22,96135,329
2021-05-23,96192,57
2021-05-24,96610,418
2021-05-25,96903,293
2021-05-26,97338,435
2021-05-27,97990,652
2021-05-28,98518,528
2021-05-29,98610,92
2021-05-30,98673,63
2021-05-31,98742,69
2021-06-01,99060,318
2021-06-02,99483,423
2021-06-03,100069,586
2021-06-04,100555,486
2021-06-05,100690,135
2021-06-06,100729,39
2021-06-07,101047,318
2021-06-08,101311,264
2021-06-09,101617,306
2021-06-10,102100,483
2021-06-11,102415,315
2021-06-12,102557,142
2021-06-13,102622,65
2021-06-14,102897,275
2021-06-15,103163,266
2021-06-16,103505,342
2021-06-17,103938,433
2021-06-18,104345,407
2021-06-19,104607,262
2021-06-20,104643,36
2021-06-21,104838,195
2021-06-22,105000,162
2021-06-23,105325,325
2021-06-24,105690,365
2021-06-25,106031,341
2021-06-26,106132,101
2021-06-27,106174,42
2021-06-28,106368,194
2021-06-29,106570,202
2021-06-30,107382,812
2021-07-01,108394,1012
2021-07-02,108712,318
2021-07-03,108788,76
2021-07-04,108798,10
2021-07-05,108912,114
2021-07-06,109132,220
2021-07-07,109334,202
2021-07-08,109631,297
2021-07-09,109922,291
2021-07-10,110003,81
2021-07-11,110031,28
2021-07-12,110178,147
2021-07-13,110306,128
2021-07-14,110918,612
2021-07-15,111641,723
2021-07-16,111953,312
2021-07-17,112042,89
2021-07-18,112082,40
2021-07-19,112256,174
2021-07-20,112436,180
2021-07-21,112634,198
2021-07-22,112871,237
2021-07-23,113180,309
2021-07-24,113293,113
2021-07-25,113340,47
2021-07-26,113526,186
2021-07-27,113712,186
2021-07-28,113909,197
2021-07-29,114203,294
2021-07-30,114536,333
2021-07-31,115446,910
2021-08-01,115503,57
2021-08-02,115722,219
2021-08-03,115908,186
2021-08-04,116132,224
2021-08-05,116482,350
2021-08-06,116979,497
2021-08-07,117130,151
2021-08-08,117174,44
2021-08-09,117358,184
2021-08-10,117508,150
2021-08-11,117690,182
2021-08-12,117916,226
2021-08-13,118300,384
2021-08-14,118487,187
2021-08-15,118533,46
2021-08-16,118788,255
2021-08-17,118994,206
2021-08-18,119239,245
2021-08-19,119512,273
2021-08-20,119885,373
2021-08-21,120855,970
2021-08-22,120918,63
2021-08-23,121210,292
2021-08-24,121420,210
2021-08-25,121635,215
2021-08-26,121919,284
2021-08-27,122340,421
2021-08-28,122497,157
2021-08-29,122552,55
2021-08-30,122766,214
2021-08-31,122930,164
2021-09-01,123142,212
2021-09-02,123345,203
2021-09-03,123698,353
2021-09-04,123832,134
2021-09-05,123884,52
2021-09-06,123934,50
2021-09-07,124108,174
2021-09-08,124303,195
2021-09-09,124574,271
2021-09-10,124941,367
2021-09-11,125082,141
2021-09-12,125143,61
2021-09-13,125301,158
2021-09-14,125487,186
2021-09-15,125607,120
2021-09-16,125838,231
2021-09-17,126124,286
2021-09-18,126230,106
2021-09-19,126269,39
2021-09-20,126413,144
2021-09-21,126573,160
2021-09-22,126722,149
2021-09-23,126945,223
2021-09-24,127309,364
2021-09-25,127412,103
2021-09-26,127439,27
2021-09-27,127556,117
2021-09-28,127673,117
2021-09-29,127829,156
2021-09-30,128029,200
2021-10-01,128320,291
2021-10-02,128383,63
2021-10-03,128417,34
2021-10-04,128535,118
2021-10-05,128673,138
2021-10-06,128841,168
2021-10-07,129013,172
2021-10-08,129247,234
2021-10-09,129319,72
2021-10-10,129360,41
2021-10-11,129481,121
2021-10-12,129592,111
2021-10-13,129716,124
2021-10-14,129906,190
2021-10-15,130127,221
2021-10-16,130838,711
2021-10-17,130879,41
2021-10-18,131021,142
2021-10-19,131141,120
2021-10-20,131242,101
2021-10-21,131390,148
2021-10-22,131815,425
2021-10-23,131990,175
2021-10-24,132121,131
2021-10-25,132589,468
2021-10-26,133072,483
2021-10-27,133619,547
2021-10-28,134370,751
2021-10-29,135226,856
2021-10-30,135387,161
2021-10-31,135476,89
2021-11-01,135947,471
2021-11-02,136394,447
2021-11-03,136885,491
2021-11-04,137682,797
2021-11-05,138652,970
2021-11-06,139130,478
2021-11-07,139250,120
2021-11-08,139803,553
2021-11-09,140362,559
2021-11-10,140922,560
2021-11-11,141614,692
2021-11-12,142744,1130
2021-11-13,144351,1607
2021-11-14,144524,173
2021-11-15,145108,584
2021-11-16,145740,632
2021-11-17,146526,786
2021-11-18,147322,796
2021-11-19,148491,1169
2021-11-20,149027,536
2021-11-21,149190,163
2021-11-22,149685,495
2021-11-23,150242,557
2021-11-24,150818,576
2021-11-26,151102,284
2021-11-27,151374,272
2021-11-28,151518,144
2021-11-29,152087,569
2021-11-30,152792,705
2021-12-01,153477,685
2021-12-02,154529,1052
2021-12-03,155685,1156
2021-12-04,156376,691
2021-12-05,156537,161
2021-12-06,157150,613
2021-12-07,157779,629
2021-12-08,158531,752
2021-12-09,159453,922
2021-12-10,160514,1061
2021-12-11,161450,936
2021-12-12,161607,157
2021-12-13,162058,451
2021-12-14,162505,447
2021-12-15,163085,580
2021-12-16,163794,709
2021-12-17,164720,926
2021-12-18,164949,229
2021-12-19,165096,147
2021-12-20,165747,651
2021-12-21,166173,426
2021-12-22,166832,659
2021-12-23,167396,564
2021-12-24,167512,116
