date,20-34_Pima,35-44_Pima,45-54_Pima,55-64_Pima,65+_Pima,<20_Pima
1/1/2021,4283,4531,3851,3599,2525,26
1/1/2022,146547,92632,90352,107733,214545,92907
1/10/2021,6546,6545,5745,5575,5236,55
1/10/2022,148482,93672,91284,108536,215236,96376
1/11/2021,6857,6826,6013,5859,5641,65
1/11/2022,148725,93777,91374,108626,215306,96799
1/12/2021,7186,7092,6280,6125,6191,75
1/12/2022,148972,93907,91470,108708,215392,97259
1/13/2021,7403,7327,6528,6375,6665,82
1/13/2022,149216,94020,91547,108806,215463,97678
1/14/2021,7705,7635,6850,6673,7115,86
1/14/2022,149450,94134,91652,108888,215516,98240
1/15/2021,8318,8220,7436,7239,8466,94
1/15/2022,149511,94185,91688,108930,215523,98443
1/16/2021,8556,8418,7618,7409,8754,96
1/17/2021,8639,8475,7667,7467,8893,100
1/18/2021,8980,8781,7988,7758,10470,105
1/19/2021,9350,9069,8317,8087,12160,115
1/2/2021,4454,4655,3959,3716,2664,27
1/2/2022,146637,92695,90411,107780,214589,93093
1/20/2021,9844,9613,8836,8572,14333,126
1/21/2021,10242,10062,9333,9054,17479,134
1/22/2021,10933,10752,10079,9803,20569,141
1/23/2021,11208,10990,10272,10004,22359,146
1/24/2021,11348,11121,10381,10116,22692,149
1/25/2021,12067,11765,11130,10880,26002,164
1/26/2021,12775,12349,11783,11537,29088,172
1/27/2021,13498,12943,12442,12267,32319,181
1/28/2021,14335,13584,13128,13003,35703,192
1/29/2021,15250,14317,13864,13769,38834,206
1/3/2021,4542,4747,4033,3774,2723,28
1/3/2022,146866,92798,90524,107869,214699,93424
1/30/2021,15894,14752,14219,14167,41568,212
1/31/2021,16065,14864,14336,14304,42332,215
1/4/2021,4880,5068,4306,4056,3008,35
1/4/2022,147125,92937,90616,107967,214793,93902
1/5/2021,5210,5401,4574,4353,3344,37
1/5/2022,147384,93071,90741,108067,214875,94427
1/6/2021,5626,5740,4995,4728,3698,43
1/6/2022,147659,93188,90856,108184,214983,94823
1/7/2021,5927,5985,5204,5018,4146,47
1/7/2022,147894,93338,90991,108304,215059,95376
1/8/2021,6196,6279,5487,5312,4421,52
1/8/2022,148082,93485,91123,108403,215116,95803
1/9/2021,6449,6449,5657,5496,5158,55
1/9/2022,148223,93563,91198,108455,215166,96031
10/1/2021,131492,83919,83383,100409,203829,56948
10/10/2021,132915,84689,83912,100883,204409,57656
10/11/2021,133102,84805,83984,100946,204498,57762
10/12/2021,133241,84869,84024,100975,204562,57823
10/13/2021,133398,84956,84087,101028,204627,57909
10/14/2021,133600,85057,84151,101088,204711,57996
10/15/2021,133834,85163,84263,101162,204785,58091
10/16/2021,133943,85226,84298,101204,204823,58129
10/17/2021,134029,85262,84324,101219,204848,58169
10/18/2021,134215,85369,84391,101279,204920,58234
10/19/2021,134349,85446,84466,101338,204998,58303
10/2/2021,131599,83976,83434,100442,203875,57019
10/20/2021,134500,85511,84535,101398,205058,58376
10/21/2021,134655,85594,84630,101460,205110,58451
10/22/2021,134853,85704,84704,101540,205260,58531
10/23/2021,134963,85755,84744,101589,205352,58586
10/24/2021,135019,85779,84759,101615,205416,58624
10/25/2021,135195,85861,84816,101682,205646,58706
10/26/2021,135357,85992,84914,101785,205868,58878
10/27/2021,135577,86135,85017,101874,206079,59129
10/28/2021,135737,86217,85083,101954,206288,59185
10/29/2021,135946,86331,85169,102054,206480,59266
10/3/2021,131684,84013,83462,100461,203905,57061
10/30/2021,136029,86374,85196,102094,206596,59301
10/31/2021,136081,86402,85217,102111,206645,59318
10/4/2021,131915,84114,83544,100515,204009,57151
10/5/2021,132118,84209,83606,100586,204097,57229
10/6/2021,132329,84339,83673,100647,204178,57320
10/7/2021,132483,84448,83733,100719,204237,57403
10/8/2021,132747,84576,83825,100794,204312,57520
10/9/2021,132844,84642,83879,100851,204362,57611
11/1/2021,136279,86520,85313,102216,206867,59389
11/10/2021,137785,87343,85934,102863,208330,64912
11/11/2021,137929,87415,86013,102940,208527,65833
11/12/2021,138127,87517,86099,103029,208713,66799
11/13/2021,138217,87598,86162,103092,208792,68246
11/14/2021,138302,87664,86205,103129,208844,69252
11/15/2021,138518,87800,86321,103228,208997,70357
11/16/2021,138818,87978,86488,103349,209199,71454
11/17/2021,139045,88120,86590,103438,209422,72339
11/18/2021,139254,88233,86674,103531,209598,73028
11/19/2021,139491,88377,86768,103659,209751,74010
11/2/2021,136469,86624,85387,102289,207072,59486
11/20/2021,139619,88479,86855,103737,209819,74922
11/21/2021,139717,88542,86901,103792,209876,75253
11/22/2021,139913,88645,86992,103932,210063,75793
11/23/2021,140140,88763,87097,104052,210238,76519
11/24/2021,140339,88898,87212,104175,210405,77361
11/25/2021,140347,88901,87213,104176,210405,77362
11/26/2021,140486,88982,87281,104254,210500,77775
11/27/2021,140595,89076,87344,104323,210570,78233
11/28/2021,140691,89134,87399,104388,210627,78446
11/29/2021,140855,89232,87497,104485,210782,78869
11/3/2021,136645,86721,85451,102360,207219,59649
11/30/2021,141041,89340,87589,104601,210942,79419
11/4/2021,136797,86803,85523,102427,207405,59790
11/5/2021,137011,86911,85615,102538,207578,60030
11/6/2021,137114,86970,85651,102584,207687,60684
11/7/2021,137203,87024,85697,102623,207742,61647
11/8/2021,137428,87143,85790,102719,207946,62830
11/9/2021,137606,87232,85867,102791,208171,63881
12/1/2020,16,14,17,15,23,
12/1/2021,141276,89513,87702,104731,211111,79911
12/10/2020,19,18,28,22,36,1
12/10/2021,142853,90563,88551,105772,212338,84350
12/11/2020,19,20,31,24,38,1
12/11/2021,142950,90627,88601,105842,212393,84696
12/12/2020,19,20,32,26,41,1
12/12/2021,143039,90710,88654,105892,212445,85049
12/13/2020,20,20,32,28,41,1
12/13/2021,143191,90802,88724,106003,212557,85441
12/14/2020,20,23,35,28,42,1
12/14/2021,143372,90873,88805,106095,212675,85809
12/15/2020,23,29,40,35,50,1
12/15/2021,143571,90980,88888,106210,212816,86268
12/16/2020,25,32,42,36,52,1
12/16/2021,143811,91107,88995,106357,213016,86723
12/17/2020,266,343,353,297,141,1
12/17/2021,144017,91206,89119,106467,213157,87331
12/18/2020,571,705,652,568,265,2
12/18/2021,144161,91301,89190,106551,213220,87814
12/19/2020,771,915,796,674,329,2
12/19/2021,144308,91408,89264,106619,213275,88137
12/2/2020,17,14,20,16,24,
12/2/2021,141475,89623,87809,104874,211252,80374
12/20/2020,773,917,802,679,338,2
12/20/2021,144541,91542,89382,106738,213421,88729
12/21/2020,1176,1296,1089,962,474,3
12/21/2021,144778,91684,89490,106854,213561,89342
12/22/2020,1565,1685,1429,1255,611,5
12/22/2021,145019,91827,89595,106999,213722,89860
12/23/2020,2053,2169,1830,1572,792,5
12/23/2021,145226,91939,89683,107110,213833,90216
12/24/2020,2310,2448,2035,1790,884,7
12/24/2021,145303,91967,89708,107146,213885,90286
12/25/2020,2311,2449,2035,1793,887,7
12/25/2021,145303,91967,89708,107147,213885,90286
12/26/2020,2509,2659,2182,1948,966,7
12/26/2021,145401,92044,89754,107183,213943,90465
12/27/2020,2553,2705,2211,1981,983,7
12/27/2021,145656,92166,89882,107311,214091,90987
12/28/2020,3005,3152,2583,2304,1181,9
12/28/2021,145916,92324,90024,107442,214245,91571
12/29/2020,3454,3618,2939,2698,1441,17
12/29/2021,146194,92447,90140,107577,214385,92138
12/3/2020,17,15,23,18,26,
12/3/2021,141660,89757,87921,105006,211434,80923
12/30/2020,3889,4086,3394,3135,1725,18
12/30/2021,146442,92565,90291,107692,214488,92728
12/31/2020,4204,4439,3714,3447,1995,23
12/31/2021,146537,92616,90342,107726,214539,92869
12/4/2020,17,16,24,18,27,
12/4/2021,141765,89876,87983,105093,211506,81339
12/5/2020,18,16,24,18,27,
12/5/2021,141870,89974,88049,105163,211565,81657
12/6/2020,18,16,24,19,28,
12/6/2021,142030,90090,88144,105289,211703,82012
12/7/2020,18,16,24,21,29,
12/7/2021,142218,90206,88255,105406,211839,82524
12/8/2020,18,16,24,22,30,1
12/8/2021,142461,90311,88346,105542,212003,83190
12/9/2020,19,18,27,22,34,1
12/9/2021,142646,90426,88435,105650,212177,83697
2/1/2021,16703,15428,14941,14975,44961,220
2/10/2021,21059,18565,18492,19262,71051,318
2/11/2021,21399,18830,18728,19581,75247,328
2/12/2021,21768,19119,19040,19998,79106,337
2/13/2021,21986,19266,19199,20198,82374,348
2/14/2021,22060,19297,19259,20246,82863,354
2/15/2021,22222,19412,19374,20395,84741,356
2/16/2021,22428,19544,19551,20626,86991,365
2/17/2021,22734,19758,19755,20900,89143,381
2/18/2021,22960,19923,19911,21100,91097,383
2/19/2021,23212,20068,20097,21290,92103,388
2/2/2021,17375,15998,15615,15666,47456,232
2/20/2021,23489,20255,20266,21468,92867,402
2/21/2021,23526,20288,20311,21511,93143,403
2/22/2021,23668,20359,20385,21628,94173,405
2/23/2021,23828,20455,20502,21787,95775,410
2/24/2021,24144,20645,20691,22050,97746,443
2/25/2021,24362,20820,20849,22315,100682,451
2/26/2021,24735,21076,21139,22834,104139,463
2/27/2021,24924,21235,21315,23090,106576,471
2/28/2021,25032,21320,21391,23235,108607,480
2/3/2021,17950,16489,16154,16295,50617,242
2/4/2021,18507,16916,16594,16882,54057,257
2/5/2021,19253,17464,17246,17732,57964,274
2/6/2021,19747,17742,17545,18106,59718,284
2/7/2021,19822,17788,17599,18187,60329,285
2/8/2021,20195,18043,17893,18536,63121,290
2/9/2021,20595,18277,18186,18866,66402,300
3/1/2021,25326,21553,21674,23738,111683,511
3/10/2021,28561,23827,24170,31330,139063,708
3/11/2021,29072,24210,24620,32884,142658,752
3/12/2021,29743,24640,25109,34347,146149,804
3/13/2021,30122,24907,25440,35484,147765,837
3/14/2021,30445,25091,25654,36286,149015,869
3/15/2021,30847,25418,25990,38506,151355,911
3/16/2021,31601,25974,26602,40831,154076,975
3/17/2021,32675,26807,27400,43641,156631,1046
3/18/2021,33695,27565,28213,46381,158974,1116
3/19/2021,34959,28488,29134,49125,161018,1204
3/2/2021,25595,21757,21887,24107,114849,532
3/20/2021,35792,29013,29750,50879,162188,1261
3/21/2021,36449,29610,30391,52296,162979,1333
3/22/2021,37606,30331,31174,54206,164768,1429
3/23/2021,39009,31317,32181,56410,166636,1557
3/24/2021,40811,32540,33403,58438,168380,1819
3/25/2021,42887,34126,35051,60656,170042,2162
3/26/2021,45020,35702,36658,62745,171532,2605
3/27/2021,46303,36596,37550,63953,172299,2935
3/28/2021,47158,37229,38284,64382,172528,3218
3/29/2021,49273,38708,39710,65205,173126,3766
3/3/2021,26008,22045,22200,24725,118882,557
3/30/2021,51607,40268,41236,66272,174143,4363
3/31/2021,54055,41741,42931,67561,175268,5004
3/4/2021,26318,22252,22426,25459,122081,572
3/5/2021,26720,22532,22738,26372,125200,602
3/6/2021,26990,22740,22962,27078,127533,620
3/7/2021,27244,22929,23158,27715,129406,629
3/8/2021,27569,23133,23400,28727,132380,640
3/9/2021,27928,23427,23698,29917,135455,667
4/1/2021,56186,42996,44412,68450,176251,5630
4/10/2021,72930,52293,54557,75912,183243,10166
4/11/2021,73803,52705,55002,76270,183516,10417
4/12/2021,75323,53444,55881,77040,184206,10698
4/13/2021,76525,54021,56459,77571,184695,10938
4/14/2021,77883,54733,57148,78141,185133,11218
4/15/2021,78945,55376,57723,78592,185513,11450
4/16/2021,80130,56041,58460,79164,185992,11772
4/17/2021,80762,56388,58842,79471,186200,11956
4/18/2021,81169,56609,59058,79621,186314,12108
4/19/2021,81817,57011,59473,80048,186686,12275
4/2/2021,58373,44295,45941,69277,177035,6275
4/20/2021,82528,57333,59827,80375,187019,12416
4/21/2021,83288,57816,60277,80774,187352,12567
4/22/2021,84072,58271,60703,81157,187714,12766
4/23/2021,85010,58895,61271,81675,188121,13019
4/24/2021,85657,59229,61684,82017,188386,13243
4/25/2021,86045,59402,61888,82141,188499,13397
4/26/2021,86828,59843,62330,82554,188843,13575
4/27/2021,87620,60268,62774,82929,189163,13764
4/28/2021,88438,60657,63200,83377,189523,13943
4/29/2021,89184,61048,63575,83736,189893,14091
4/3/2021,59810,45091,46806,69873,177403,6761
4/30/2021,89944,61476,64085,84180,190284,14262
4/4/2021,60700,45500,47275,70123,177598,7036
4/5/2021,62794,46640,48583,71137,178613,7611
4/6/2021,64770,47716,49836,72132,179762,8160
