Category,value
tests,9230470
YUMA,239738
YAVAPAI,194396
SANTA CRUZ,58200
PINAL,562813
PIMA,1584298
NAVAJO,106060
MOHAVE,186942
MARICOPA,5478132
LA PAZ,16666
GREENLEE,2804
GRAHAM,21188
GILA,60658
COCONINO,239043
COCHISE,105213
APACHE,51287
Unknown,17580
65 years and older,1418076
55 - 64 years,1174457
45 - 54 years,1245124
20 - 44 years,3996052
Less than 20 years,1379181
positive,0.1031805531029298
