date,Cochise_cume,Cochise
2020-12-16 00:00:00,1,
2020-12-17 00:00:00,57,56
2020-12-18 00:00:00,195,138
2020-12-19 00:00:00,268,73
2020-12-20 00:00:00,304,36
2020-12-21 00:00:00,642,338
2020-12-22 00:00:00,1094,452
2020-12-23 00:00:00,1541,447
2020-12-24 00:00:00,1668,127
2020-12-25 00:00:00,1669,1
2020-12-26 00:00:00,1691,22
2020-12-28 00:00:00,1796,105
2020-12-29 00:00:00,1873,77
2020-12-30 00:00:00,2090,217
2020-12-31 00:00:00,2306,216
2021-01-01 00:00:00,2311,5
2021-01-02 00:00:00,2312,1
2021-01-03 00:00:00,2314,2
2021-01-04 00:00:00,2370,56
2021-01-05 00:00:00,2455,85
2021-01-06 00:00:00,2563,108
2021-01-07 00:00:00,2627,64
2021-01-08 00:00:00,2788,161
2021-01-09 00:00:00,3160,372
2021-01-10 00:00:00,3162,2
2021-01-11 00:00:00,3526,364
2021-01-12 00:00:00,3776,250
2021-01-13 00:00:00,4205,429
2021-01-14 00:00:00,4532,327
2021-01-15 00:00:00,4999,467
2021-01-16 00:00:00,5397,398
2021-01-17 00:00:00,5413,16
2021-01-18 00:00:00,5655,242
2021-01-19 00:00:00,6090,435
2021-01-20 00:00:00,6794,704
2021-01-21 00:00:00,7445,651
2021-01-22 00:00:00,7776,331
2021-01-23 00:00:00,8342,566
2021-01-24 00:00:00,8453,111
2021-01-25 00:00:00,8894,441
2021-01-26 00:00:00,9373,479
2021-01-27 00:00:00,10157,784
2021-01-28 00:00:00,11176,1019
2021-01-29 00:00:00,11867,691
2021-01-30 00:00:00,11888,21
2021-01-31 00:00:00,11901,13
2021-02-01 00:00:00,12164,263
2021-02-02 00:00:00,12382,218
2021-02-03 00:00:00,12941,559
2021-02-04 00:00:00,13347,406
2021-02-05 00:00:00,13823,476
2021-02-06 00:00:00,13985,162
2021-02-07 00:00:00,13996,11
2021-02-08 00:00:00,14520,524
2021-02-09 00:00:00,15349,829
2021-02-10 00:00:00,16725,1376
2021-02-11 00:00:00,18679,1954
2021-02-12 00:00:00,20071,1392
2021-02-13 00:00:00,20413,342
2021-02-14 00:00:00,20424,11
2021-02-15 00:00:00,20831,407
2021-02-16 00:00:00,21518,687
2021-02-17 00:00:00,22037,519
2021-02-18 00:00:00,22721,684
2021-02-19 00:00:00,23096,375
2021-02-20 00:00:00,23444,348
2021-02-21 00:00:00,23559,115
2021-02-22 00:00:00,23827,268
2021-02-23 00:00:00,24060,233
2021-02-24 00:00:00,24969,909
2021-02-25 00:00:00,27049,2080
2021-02-26 00:00:00,28518,1469
2021-02-27 00:00:00,29407,889
2021-02-28 00:00:00,29433,26
2021-03-01 00:00:00,29939,506
2021-03-02 00:00:00,30458,519
2021-03-03 00:00:00,31650,1192
2021-03-04 00:00:00,33286,1636
2021-03-05 00:00:00,34352,1066
2021-03-06 00:00:00,35369,1017
2021-03-07 00:00:00,35419,50
2021-03-08 00:00:00,35967,548
2021-03-09 00:00:00,36928,961
2021-03-10 00:00:00,38523,1595
2021-03-11 00:00:00,40590,2067
2021-03-12 00:00:00,42147,1557
2021-03-13 00:00:00,42960,813
2021-03-14 00:00:00,42987,27
2021-03-15 00:00:00,43912,925
2021-03-16 00:00:00,44836,924
2021-03-17 00:00:00,45798,962
2021-03-18 00:00:00,47142,1344
2021-03-19 00:00:00,48150,1008
2021-03-20 00:00:00,49054,904
2021-03-21 00:00:00,49087,33
2021-03-22 00:00:00,49641,554
2021-03-23 00:00:00,50009,368
2021-03-24 00:00:00,51002,993
2021-03-25 00:00:00,53399,2397
2021-03-26 00:00:00,54901,1502
2021-03-27 00:00:00,55935,1034
2021-03-28 00:00:00,55955,20
2021-03-29 00:00:00,56509,554
2021-03-30 00:00:00,57173,664
2021-03-31 00:00:00,58622,1449
2021-04-01 00:00:00,60847,2225
2021-04-02 00:00:00,62198,1351
2021-04-03 00:00:00,63512,1314
2021-04-04 00:00:00,63555,43
2021-04-05 00:00:00,64244,689
2021-04-06 00:00:00,65166,922
2021-04-07 00:00:00,66803,1637
2021-04-08 00:00:00,68464,1661
2021-04-09 00:00:00,69589,1125
2021-04-10 00:00:00,70372,783
2021-04-11 00:00:00,70459,87
2021-04-12 00:00:00,71159,700
2021-04-13 00:00:00,71707,548
2021-04-14 00:00:00,72820,1113
2021-04-15 00:00:00,74964,2144
2021-04-16 00:00:00,76104,1140
2021-04-17 00:00:00,77421,1317
2021-04-18 00:00:00,77458,37
2021-04-19 00:00:00,78098,640
2021-04-20 00:00:00,78609,511
2021-04-21 00:00:00,79568,959
2021-04-22 00:00:00,81021,1453
2021-04-23 00:00:00,82028,1007
2021-04-24 00:00:00,82857,829
2021-04-25 00:00:00,82886,29
2021-04-26 00:00:00,83348,462
2021-04-27 00:00:00,83777,429
2021-04-28 00:00:00,84740,963
2021-04-29 00:00:00,85683,943
2021-04-30 00:00:00,86138,455
2021-05-01 00:00:00,86550,412
