date,pcr_tests_YUMA,pcr_pos_tests_YUMA,pcr_positivity_YUMA,ser_tests_YUMA,ser_pos_tests_YUMA,ser_positivity_YUMA
2020-12-24 00:00:00,160,40,0.25,1.0,0.0,0
2020-12-23 00:00:00,1035,200,0.1932367149758454,16.0,7.0,0.4375
2020-12-22 00:00:00,1640,385,0.2347560975609756,30.0,15.0,0.5
2020-12-21 00:00:00,1876,575,0.3065031982942431,26.0,7.0,0.2692307692307692
2020-12-20 00:00:00,331,137,0.4138972809667674,2.0,2.0,1
2020-12-19 00:00:00,434,94,0.2165898617511521,2.0,0.0,0
2020-12-18 00:00:00,1699,485,0.2854620364920542,27.0,8.0,0.2962962962962963
2020-12-17 00:00:00,1739,489,0.281196089706728,24.0,11.0,0.4583333333333334
2020-12-16 00:00:00,1585,438,0.2763406940063092,23.0,8.0,0.3478260869565218
2020-12-15 00:00:00,1757,401,0.228229937393284,24.0,6.0,0.25
2020-12-14 00:00:00,1999,501,0.2506253126563282,29.0,11.0,0.3793103448275862
2020-12-13 00:00:00,358,89,0.2486033519553073,2.0,1.0,0.5
2020-12-12 00:00:00,437,120,0.2745995423340961,45.0,2.0,0.0444444444444444
2020-12-11 00:00:00,1350,511,0.3785185185185186,45.0,14.0,0.3111111111111111
2020-12-10 00:00:00,1463,399,0.2727272727272727,75.0,23.0,0.3066666666666667
2020-12-09 00:00:00,1535,362,0.2358306188925082,70.0,16.0,0.2285714285714286
2020-12-08 00:00:00,1455,345,0.2371134020618557,41.0,8.0,0.1951219512195122
2020-12-07 00:00:00,1766,451,0.2553793884484712,31.0,18.0,0.5806451612903226
2020-12-06 00:00:00,338,100,0.2958579881656805,3.0,1.0,0.3333333333333333
2020-12-05 00:00:00,1223,224,0.1831561733442355,2.0,2.0,1
2020-12-04 00:00:00,1423,362,0.2543921293042868,44.0,13.0,0.2954545454545455
2020-12-03 00:00:00,1610,358,0.222360248447205,23.0,10.0,0.4347826086956522
2020-12-02 00:00:00,1436,411,0.2862116991643454,23.0,9.0,0.391304347826087
2020-12-01 00:00:00,1756,487,0.2773348519362187,22.0,8.0,0.3636363636363637
2020-11-30 00:00:00,1845,500,0.2710027100271003,26.0,14.0,0.5384615384615384
2020-11-29 00:00:00,287,104,0.3623693379790941,3.0,2.0,0.6666666666666666
2020-11-28 00:00:00,247,87,0.3522267206477733,,,
2020-11-27 00:00:00,895,226,0.252513966480447,3.0,0.0,0
2020-11-26 00:00:00,97,36,0.3711340206185567,2.0,1.0,0.5
2020-11-25 00:00:00,1718,355,0.2066356228172293,16.0,2.0,0.125
2020-11-24 00:00:00,1659,467,0.2814948764315853,22.0,10.0,0.4545454545454546
2020-11-23 00:00:00,1547,363,0.2346477052359406,26.0,8.0,0.3076923076923077
2020-11-22 00:00:00,306,87,0.2843137254901961,2.0,0.0,0
2020-11-21 00:00:00,232,57,0.2456896551724138,3.0,2.0,0.6666666666666666
2020-11-20 00:00:00,1387,257,0.1852919971160779,34.0,17.0,0.5
2020-11-19 00:00:00,1273,234,0.1838177533385703,27.0,10.0,0.3703703703703704
2020-11-18 00:00:00,1194,260,0.2177554438860972,48.0,6.0,0.125
2020-11-17 00:00:00,1291,268,0.2075910147172734,90.0,14.0,0.1555555555555556
2020-11-16 00:00:00,1390,328,0.2359712230215828,25.0,9.0,0.36
2020-11-15 00:00:00,224,61,0.2723214285714286,2.0,1.0,0.5
2020-11-14 00:00:00,207,57,0.2753623188405797,1.0,0.0,0
2020-11-13 00:00:00,1099,233,0.2120109190172885,17.0,4.0,0.2352941176470588
2020-11-12 00:00:00,1049,207,0.1973307912297426,19.0,7.0,0.368421052631579
2020-11-11 00:00:00,535,116,0.2168224299065421,12.0,3.0,0.25
2020-11-10 00:00:00,1157,205,0.1771823681936042,17.0,5.0,0.2941176470588236
