Category,value
tests,10332904
day,
pos,
est_pos,
total_pos,
0_5,
Less than 20 years,1567144
20 - 44 years,4465176
45 - 54 years,1393349
55 - 64 years,1307866
65 years and older,1580891
Unknown,18478
positive,0.097298203873761
