date,Coconino_cume,Coconino
2020-12-01 00:00:00,1,
2020-12-02 00:00:00,2,1
2020-12-04 00:00:00,3,1
2020-12-10 00:00:00,4,1
2020-12-12 00:00:00,5,1
2020-12-13 00:00:00,6,1
2020-12-15 00:00:00,10,4
2020-12-16 00:00:00,153,143
2020-12-17 00:00:00,285,132
2020-12-18 00:00:00,498,213
2020-12-19 00:00:00,546,48
2020-12-20 00:00:00,548,2
2020-12-21 00:00:00,550,2
2020-12-22 00:00:00,586,36
2020-12-23 00:00:00,921,335
2020-12-24 00:00:00,1309,388
2020-12-25 00:00:00,1431,122
2020-12-26 00:00:00,1530,99
2020-12-27 00:00:00,1622,92
2020-12-28 00:00:00,1845,223
2020-12-29 00:00:00,2200,355
2020-12-30 00:00:00,2606,406
2020-12-31 00:00:00,2816,210
2021-01-01 00:00:00,2924,108
2021-01-02 00:00:00,2989,65
2021-01-03 00:00:00,2996,7
2021-01-04 00:00:00,3349,353
2021-01-05 00:00:00,3714,365
2021-01-06 00:00:00,4221,507
2021-01-07 00:00:00,4798,577
2021-01-08 00:00:00,5435,637
2021-01-09 00:00:00,5515,80
2021-01-10 00:00:00,5521,6
2021-01-11 00:00:00,5849,328
2021-01-12 00:00:00,6412,563
2021-01-13 00:00:00,6909,497
2021-01-14 00:00:00,7541,632
2021-01-15 00:00:00,8717,1176
2021-01-16 00:00:00,8820,103
2021-01-17 00:00:00,8821,1
2021-01-18 00:00:00,8999,178
2021-01-19 00:00:00,9410,411
2021-01-20 00:00:00,10944,1534
2021-01-21 00:00:00,11805,861
2021-01-22 00:00:00,12709,904
2021-01-23 00:00:00,13106,397
2021-01-24 00:00:00,13123,17
2021-01-25 00:00:00,13683,560
2021-01-26 00:00:00,14192,509
2021-01-27 00:00:00,15504,1312
2021-01-28 00:00:00,16725,1221
2021-01-29 00:00:00,17633,908
2021-01-30 00:00:00,17968,335
2021-01-31 00:00:00,17998,30
2021-02-01 00:00:00,18877,879
2021-02-02 00:00:00,19729,852
2021-02-03 00:00:00,21380,1651
2021-02-04 00:00:00,23414,2034
2021-02-05 00:00:00,25647,2233
2021-02-06 00:00:00,27136,1489
2021-02-07 00:00:00,27177,41
2021-02-08 00:00:00,28070,893
2021-02-09 00:00:00,28989,919
2021-02-10 00:00:00,31500,2511
2021-02-11 00:00:00,33065,1565
2021-02-12 00:00:00,35809,2744
2021-02-13 00:00:00,37322,1513
2021-02-14 00:00:00,37351,29
2021-02-15 00:00:00,38558,1207
2021-02-16 00:00:00,40181,1623
2021-02-17 00:00:00,42984,2803
2021-02-18 00:00:00,44104,1120
2021-02-19 00:00:00,45453,1349
2021-02-20 00:00:00,46496,1043
2021-02-21 00:00:00,46509,13
2021-02-22 00:00:00,46904,395
2021-02-23 00:00:00,47441,537
2021-02-24 00:00:00,49420,1979
2021-02-25 00:00:00,51087,1667
2021-02-26 00:00:00,52794,1707
2021-02-27 00:00:00,54459,1665
2021-02-28 00:00:00,54553,94
2021-03-01 00:00:00,56156,1603
2021-03-02 00:00:00,57953,1797
2021-03-03 00:00:00,59698,1745
2021-03-04 00:00:00,61872,2174
2021-03-05 00:00:00,63633,1761
2021-03-06 00:00:00,64401,768
2021-03-07 00:00:00,64497,96
2021-03-08 00:00:00,65465,968
2021-03-09 00:00:00,66367,902
2021-03-10 00:00:00,69139,2772
2021-03-11 00:00:00,71020,1881
2021-03-12 00:00:00,73602,2582
2021-03-13 00:00:00,74748,1146
2021-03-14 00:00:00,74806,58
2021-03-15 00:00:00,76141,1335
2021-03-16 00:00:00,78059,1918
2021-03-17 00:00:00,79851,1792
2021-03-18 00:00:00,81341,1490
2021-03-19 00:00:00,82970,1629
2021-03-20 00:00:00,83982,1012
2021-03-21 00:00:00,84062,80
2021-03-22 00:00:00,84807,745
2021-03-23 00:00:00,86681,1874
2021-03-24 00:00:00,88430,1749
2021-03-25 00:00:00,90387,1957
2021-03-26 00:00:00,92600,2213
2021-03-27 00:00:00,93156,556
2021-03-28 00:00:00,93306,150
2021-03-29 00:00:00,95119,1813
2021-03-30 00:00:00,96931,1812
2021-03-31 00:00:00,98770,1839
2021-04-01 00:00:00,100188,1418
2021-04-02 00:00:00,101714,1526
2021-04-03 00:00:00,102275,561
2021-04-04 00:00:00,102373,98
2021-04-05 00:00:00,103243,870
2021-04-06 00:00:00,104577,1334
2021-04-07 00:00:00,105637,1060
2021-04-08 00:00:00,106888,1251
2021-04-09 00:00:00,108164,1276
2021-04-10 00:00:00,108754,590
2021-04-11 00:00:00,108856,102
2021-04-12 00:00:00,109398,542
2021-04-13 00:00:00,110429,1031
2021-04-14 00:00:00,111332,903
2021-04-15 00:00:00,112227,895
2021-04-16 00:00:00,113384,1157
2021-04-17 00:00:00,113734,350
2021-04-18 00:00:00,113837,103
2021-04-19 00:00:00,114859,1022
2021-04-20 00:00:00,115866,1007
2021-04-21 00:00:00,116692,826
2021-04-22 00:00:00,117738,1046
2021-04-23 00:00:00,118878,1140
2021-04-24 00:00:00,119180,302
2021-04-25 00:00:00,119327,147
2021-04-26 00:00:00,119903,576
2021-04-27 00:00:00,120908,1005
2021-04-28 00:00:00,121683,775
2021-04-29 00:00:00,122448,765
2021-04-30 00:00:00,123209,761
2021-05-01 00:00:00,123603,394
2021-05-02 00:00:00,123661,58
2021-05-03 00:00:00,124127,466
2021-05-04 00:00:00,124651,524
2021-05-05 00:00:00,125172,521
2021-05-06 00:00:00,125584,412
2021-05-07 00:00:00,126122,538
2021-05-08 00:00:00,126345,223
2021-05-09 00:00:00,126426,81
2021-05-10 00:00:00,126774,348
2021-05-11 00:00:00,127040,266
2021-05-12 00:00:00,127420,380
2021-05-13 00:00:00,128020,600
2021-05-14 00:00:00,128742,722
2021-05-15 00:00:00,129056,314
2021-05-16 00:00:00,129161,105
2021-05-17 00:00:00,129621,460
2021-05-18 00:00:00,129935,314
2021-05-19 00:00:00,130404,469
2021-05-20 00:00:00,130734,330
2021-05-21 00:00:00,131204,470
2021-05-22 00:00:00,131503,299
2021-05-23 00:00:00,131596,93
2021-05-24 00:00:00,131867,271
2021-05-25 00:00:00,132111,244
2021-05-26 00:00:00,132544,433
2021-05-27 00:00:00,132787,243
2021-05-28 00:00:00,133134,347
2021-05-29 00:00:00,133250,116
2021-05-30 00:00:00,133312,62
2021-05-31 00:00:00,133358,46
2021-06-01 00:00:00,133581,223
2021-06-02 00:00:00,133980,399
2021-06-03 00:00:00,134219,239
2021-06-04 00:00:00,134667,448
2021-06-05 00:00:00,134857,190
2021-06-06 00:00:00,134941,84
2021-06-07 00:00:00,135287,346
2021-06-08 00:00:00,135481,194
2021-06-09 00:00:00,135957,476
2021-06-10 00:00:00,136215,258
2021-06-11 00:00:00,136603,388
2021-06-12 00:00:00,136745,142
2021-06-13 00:00:00,136803,58
2021-06-14 00:00:00,137202,399
2021-06-15 00:00:00,137379,177
2021-06-16 00:00:00,137654,275
2021-06-17 00:00:00,137850,196
2021-06-18 00:00:00,138133,283
2021-06-19 00:00:00,138222,89
2021-06-20 00:00:00,138278,56
2021-06-21 00:00:00,138439,161
2021-06-22 00:00:00,138545,106
2021-06-23 00:00:00,138742,197
2021-06-24 00:00:00,138873,131
2021-06-25 00:00:00,139077,204
2021-06-26 00:00:00,139140,63
2021-06-27 00:00:00,139175,35
2021-06-28 00:00:00,139353,178
2021-06-29 00:00:00,139488,135
2021-06-30 00:00:00,139684,196
2021-07-01 00:00:00,139828,144
2021-07-02 00:00:00,140029,201
2021-07-03 00:00:00,140093,64
2021-07-04 00:00:00,140100,7
2021-07-05 00:00:00,140182,82
2021-07-06 00:00:00,140241,59
