Category,value
tests,10665235
day,
pos,
est_pos,
total_pos,
0_5,
Less than 20 years,1625551
20 - 44 years,4608935
45 - 54 years,1437608
55 - 64 years,1347058
65 years and older,1627429
Unknown,18654
positive,0.0970913439788247
