date,Maricopa_cume,Maricopa
1/1/2021,66,
1/10/2021,75,9
1/11/2021,80,5
1/12/2021,81,1
1/13/2021,85,4
1/14/2021,88,3
1/15/2021,92,4
1/16/2021,102,10
1/17/2021,106,4
1/18/2021,108,2
1/19/2021,109,1
1/2/2021,115,6
1/20/2021,129,14
1/21/2021,171,42
1/22/2021,1422,1251
1/23/2021,3080,1658
1/24/2021,4764,1684
1/25/2021,5739,975
1/26/2021,9004,3265
1/27/2021,13265,4261
1/28/2021,18086,4821
1/29/2021,19649,1563
1/3/2021,19650,1
1/30/2021,24771,5121
1/31/2021,27090,2319
1/4/2021,32388,5298
1/5/2021,40351,7963
1/6/2021,49167,8816
1/7/2021,52942,3775
1/8/2021,53595,653
1/9/2021,59823,6228
12/1/2020,62521,2698
12/10/2020,67191,4670
12/11/2020,71579,4388
12/12/2020,76605,5026
12/13/2020,81894,5289
12/14/2020,86471,4577
12/15/2020,91122,4651
12/16/2020,93847,2725
12/17/2020,102850,9003
12/18/2020,113639,10789
12/19/2020,125209,11570
12/2/2020,136672,11463
12/20/2020,146531,9859
12/21/2020,152934,6403
12/22/2020,155671,2737
12/23/2020,162520,6849
12/24/2020,174798,12278
12/25/2020,188372,13574
12/26/2020,202668,14296
12/27/2020,219996,17328
12/28/2020,233923,13927
12/29/2020,241099,7176
12/3/2020,252699,11600
12/30/2020,269592,16893
12/31/2020,285410,15818
12/4/2020,299687,14277
12/7/2020,317060,17373
12/8/2020,328444,11384
12/9/2020,331939,3495
2/1/2021,341169,9230
2/10/2021,355634,14465
2/11/2021,369963,14329
2/12/2021,386756,16793
2/13/2021,401935,15179
2/14/2021,416414,14479
2/15/2021,418910,2496
2/16/2021,430229,11319
2/17/2021,448277,18048
2/18/2021,464856,16579
2/19/2021,482074,17218
2/2/2021,508900,26826
2/20/2021,528630,19730
2/21/2021,532521,3891
2/22/2021,541992,9471
2/23/2021,560143,18151
2/24/2021,579702,19559
2/25/2021,599799,20097
2/26/2021,620603,20804
2/27/2021,636807,16204
2/28/2021,639865,3058
2/3/2021,649406,9541
2/4/2021,668891,19485
2/5/2021,690398,21507
2/6/2021,710273,19875
2/7/2021,737032,26759
2/8/2021,756319,19287
2/9/2021,760479,4160
3/1/2021,775468,14989
3/10/2021,792843,17375
3/11/2021,811296,18453
3/12/2021,830513,19217
3/13/2021,850710,20197
3/14/2021,865518,14808
3/15/2021,870335,4817
3/16/2021,887467,17132
3/17/2021,907267,19800
3/18/2021,930217,22950
3/19/2021,954003,23786
3/2/2021,983731,29728
3/20/2021,1001583,17852
3/21/2021,1008846,7263
3/22/2021,1026804,17958
3/23/2021,1047372,20568
3/24/2021,1071146,23774
3/25/2021,1095157,24011
3/26/2021,1116824,21667
3/27/2021,1135375,18551
3/28/2021,1144448,9073
3/29/2021,1161607,17159
3/3/2021,1180130,18523
3/30/2021,1202518,22388
3/31/2021,1227046,24528
3/4/2021,1249897,22851
3/5/2021,1267035,17138
3/6/2021,1275739,8704
3/7/2021,1296547,20808
3/8/2021,1318758,22211
3/9/2021,1346136,27378
4/1/2021,1375364,29228
4/10/2021,1399853,24489
4/11/2021,1414092,14239
4/12/2021,1420742,6650
4/13/2021,1445350,24608
4/14/2021,1473807,28457
4/15/2021,1506466,32659
4/16/2021,1540980,34514
4/17/2021,1570211,29231
4/18/2021,1589404,19193
4/19/2021,1599516,10112
4/2/2021,1621056,21540
4/20/2021,1641085,20029
4/21/2021,1663267,22182
4/22/2021,1687035,23768
4/23/2021,1709846,22811
4/24/2021,1725676,15830
4/25/2021,1734041,8365
4/26/2021,1754619,20578
4/27/2021,1775611,20992
4/28/2021,1801532,25921
4/29/2021,1826896,25364
4/3/2021,1849385,22489
4/30/2021,1863735,14350
4/4/2021,1871693,7958
4/5/2021,1891639,19946
4/6/2021,1912137,20498
4/7/2021,1934584,22447
4/8/2021,1954769,20185
4/9/2021,1977431,22662
5/1/2021,1991340,13909
5/10/2021,1999199,7859
5/11/2021,2014074,14875
5/12/2021,2032719,18645
5/13/2021,2050191,17472
5/14/2021,2068099,17908
5/15/2021,2086499,18400
5/16/2021,2099301,12802
5/17/2021,2104208,4907
5/18/2021,2118042,13834
5/19/2021,2132941,14899
5/2/2021,2149799,16858
5/20/2021,2170311,20512
5/21/2021,2189565,19254
5/22/2021,2203421,13856
5/23/2021,2212156,8735
5/24/2021,2229957,17801
5/25/2021,2246531,16574
5/26/2021,2268559,22028
5/27/2021,2286119,17560
5/28/2021,2305547,19428
5/29/2021,2320002,14455
5/3/2021,2327035,7033
5/30/2021,2341252,14217
5/31/2021,2354099,12847
5/4/2021,2366596,12497
5/5/2021,2378785,12189
5/6/2021,2391871,13086
5/7/2021,2399784,7913
5/8/2021,2404715,4931
5/9/2021,2407240,2525
6/1/2021,2419650,12410
6/10/2021,2430176,10526
6/11/2021,2443090,12914
6/12/2021,2457093,14003
6/13/2021,2467393,10300
6/14/2021,2473727,6334
6/15/2021,2485546,11819
6/16/2021,2496453,10907
6/17/2021,2506617,10164
6/18/2021,2518595,11978
6/19/2021,2534219,15624
6/2/2021,2544518,10299
6/20/2021,2549526,5008
6/21/2021,2560362,10836
6/22/2021,2570339,9977
6/23/2021,2579684,9345
6/24/2021,2588609,8925
6/25/2021,2599806,11197
6/26/2021,2606327,6521
6/27/2021,2610073,3746
6/28/2021,2616942,6869
6/29/2021,2624797,7855
6/3/2021,2632359,7562
6/30/2021,2639591,7232
6/4/2021,2648788,9197
6/5/2021,2655213,6425
6/6/2021,2657813,2600
6/7/2021,2663341,5528
6/8/2021,2670608,7267
6/9/2021,2677042,6434
7/1/2021,2683195,6153
7/10/2021,2689739,6544
7/11/2021,2693647,3908
7/12/2021,2694475,828
7/13/2021,2699193,4718
7/14/2021,2705849,6656
7/15/2021,2712489,6640
7/16/2021,2718871,6382
7/17/2021,2728577,9706
7/18/2021,2733892,5315
7/19/2021,2736666,2774
7/2/2021,2742072,5406
7/20/2021,2747418,5346
7/21/2021,2752323,4905
7/22/2021,2756733,4410
7/23/2021,2762725,5992
7/24/2021,2766735,4010
7/25/2021,2769030,2295
7/26/2021,2774526,5496
7/3/2021,2780210,5684
7/4/2021,2785346,5136
7/5/2021,2790899,5553
7/6/2021,2798779,7880
7/7/2021,2803792,5013
7/8/2021,2806912,3120
7/9/2021,2808898,1986
