date,Mohave_cume,Mohave
1/1/2021,54,
1/10/2021,287,233
1/11/2021,443,156
1/12/2021,623,180
1/13/2021,684,61
1/14/2021,1013,329
1/15/2021,1431,418
1/16/2021,1797,366
1/17/2021,2098,301
1/18/2021,2140,42
1/19/2021,2189,49
1/2/2021,2219,30
1/20/2021,2457,238
1/21/2021,2608,151
1/22/2021,2945,337
1/23/2021,3241,296
1/24/2021,3568,327
1/25/2021,3645,77
1/26/2021,3698,53
1/27/2021,3930,232
1/28/2021,4253,323
1/29/2021,4610,357
1/3/2021,5049,439
1/30/2021,5629,580
1/31/2021,5784,155
1/4/2021,5824,40
1/5/2021,6208,384
1/6/2021,6543,335
1/7/2021,7188,645
1/8/2021,7652,464
1/9/2021,8196,544
12/22/2020,9002,806
12/23/2020,9709,707
12/24/2020,10409,700
12/26/2020,11167,758
12/27/2020,12133,966
12/28/2020,13169,1036
12/29/2020,13869,700
12/30/2020,14551,682
12/31/2020,15122,571
2/1/2021,15798,676
2/10/2021,16437,639
2/11/2021,17825,1388
2/12/2021,18634,809
2/13/2021,19423,789
2/14/2021,19739,316
2/15/2021,19889,150
2/16/2021,20338,449
2/17/2021,20815,477
2/18/2021,21889,1074
2/19/2021,22570,681
2/2/2021,23696,1126
2/20/2021,24222,526
2/21/2021,24352,130
2/22/2021,24973,621
2/23/2021,25568,595
2/24/2021,26129,561
2/25/2021,26531,402
2/26/2021,27052,521
2/27/2021,27216,164
2/28/2021,27273,57
2/3/2021,27650,377
2/4/2021,27911,261
2/5/2021,28788,877
2/6/2021,30038,1250
2/7/2021,31215,1177
2/8/2021,32185,970
2/9/2021,33107,922
3/1/2021,34089,982
3/10/2021,35129,1040
3/11/2021,37740,2611
3/12/2021,39456,1716
3/13/2021,41151,1695
3/14/2021,42091,940
3/15/2021,42582,491
3/16/2021,43511,929
3/17/2021,44613,1102
3/18/2021,46770,2157
3/19/2021,48504,1734
3/2/2021,50203,1699
3/20/2021,51092,889
3/21/2021,51479,387
3/22/2021,52395,916
3/23/2021,53489,1094
3/24/2021,55397,1908
3/25/2021,56855,1458
3/26/2021,58155,1300
3/27/2021,59404,1249
3/28/2021,60015,611
3/29/2021,61450,1435
3/3/2021,62824,1374
3/30/2021,64492,1668
3/31/2021,66048,1556
3/4/2021,67745,1697
3/5/2021,68883,1138
3/6/2021,70072,1189
3/7/2021,71750,1678
3/8/2021,73404,1654
3/9/2021,75936,2532
4/1/2021,77825,1889
4/10/2021,79505,1680
4/11/2021,80313,808
4/12/2021,80626,313
4/13/2021,82010,1384
4/14/2021,83528,1518
4/15/2021,85297,1769
4/16/2021,86922,1625
4/17/2021,88693,1771
4/18/2021,89708,1015
4/19/2021,90214,506
4/2/2021,92648,2434
4/20/2021,93903,1255
4/21/2021,95834,1931
4/22/2021,97841,2007
4/23/2021,99247,1406
4/24/2021,100226,979
4/25/2021,100737,511
4/26/2021,101880,1143
4/27/2021,103175,1295
4/28/2021,104623,1448
4/29/2021,105963,1340
4/3/2021,107315,1352
4/30/2021,108185,870
4/4/2021,108539,354
4/5/2021,109881,1342
4/6/2021,111339,1458
4/7/2021,112695,1356
4/8/2021,113940,1245
4/9/2021,115230,1290
5/1/2021,115725,495
5/10/2021,115993,268
5/11/2021,116937,944
5/12/2021,117919,982
5/13/2021,118973,1054
5/14/2021,119848,875
5/15/2021,120801,953
5/16/2021,121371,570
5/17/2021,121532,161
5/18/2021,122193,661
5/19/2021,122840,647
5/2/2021,123425,585
5/20/2021,124617,1192
5/21/2021,125356,739
5/22/2021,125810,454
5/23/2021,126018,208
5/24/2021,127858,1840
5/25/2021,128537,679
5/26/2021,129200,663
5/27/2021,129874,674
5/28/2021,130600,726
5/29/2021,130974,374
5/3/2021,131097,123
5/30/2021,131595,498
5/31/2021,132093,498
5/4/2021,132475,382
5/5/2021,132887,412
5/6/2021,133459,572
5/7/2021,133613,154
5/8/2021,133698,85
5/9/2021,133789,91
6/1/2021,134285,496
6/10/2021,134699,414
6/11/2021,135121,422
6/12/2021,135575,454
6/13/2021,135798,223
6/14/2021,135881,83
6/15/2021,136336,455
6/16/2021,136658,322
6/17/2021,137054,396
6/18/2021,137506,452
6/19/2021,138015,509
6/2/2021,138333,318
6/20/2021,138432,99
6/21/2021,138784,352
6/22/2021,139185,401
6/23/2021,139530,345
6/24/2021,139813,283
6/25/2021,140202,389
6/26/2021,140404,202
6/27/2021,140515,111
6/28/2021,140799,284
6/29/2021,141079,280
6/3/2021,141407,328
6/30/2021,141645,238
6/4/2021,141973,328
6/5/2021,142125,152
6/6/2021,142163,38
6/7/2021,142335,172
6/8/2021,142580,245
6/9/2021,142762,182
7/1/2021,142953,191
7/10/2021,143197,244
7/11/2021,143287,90
7/12/2021,143310,23
7/13/2021,143467,157
7/14/2021,143692,225
7/15/2021,143931,239
7/16/2021,144154,223
7/17/2021,144478,324
7/18/2021,144629,151
7/19/2021,144693,64
7/2/2021,144897,204
7/20/2021,145102,205
7/21/2021,145284,182
7/22/2021,145434,150
7/23/2021,145721,287
7/24/2021,145871,150
7/25/2021,145938,67
7/26/2021,146151,213
7/3/2021,146368,217
7/4/2021,146591,223
7/5/2021,146820,229
7/6/2021,147187,367
7/7/2021,147357,170
7/8/2021,147432,75
7/9/2021,147551,119
