date,Graham_cume,Graham
2020-12-23 00:00:00,63,
2020-12-26 00:00:00,73,10
2020-12-28 00:00:00,83,10
2020-12-29 00:00:00,145,62
2020-12-30 00:00:00,186,41
2020-12-31 00:00:00,198,12
2021-01-01 00:00:00,201,3
2021-01-04 00:00:00,283,82
2021-01-05 00:00:00,340,57
2021-01-06 00:00:00,412,72
2021-01-07 00:00:00,504,92
2021-01-08 00:00:00,694,190
2021-01-11 00:00:00,727,33
2021-01-12 00:00:00,780,53
2021-01-13 00:00:00,877,97
2021-01-14 00:00:00,1038,161
2021-01-15 00:00:00,1314,276
2021-01-16 00:00:00,1368,54
2021-01-18 00:00:00,1416,48
2021-01-19 00:00:00,1451,35
2021-01-20 00:00:00,1613,162
2021-01-21 00:00:00,1730,117
2021-01-22 00:00:00,1927,197
2021-01-23 00:00:00,2142,215
2021-01-25 00:00:00,2185,43
2021-01-26 00:00:00,2284,99
2021-01-27 00:00:00,2391,107
2021-01-28 00:00:00,2493,102
2021-01-29 00:00:00,2744,251
2021-02-01 00:00:00,2842,98
2021-02-02 00:00:00,2969,127
2021-02-03 00:00:00,3133,164
2021-02-04 00:00:00,3316,183
2021-02-05 00:00:00,3619,303
2021-02-06 00:00:00,3820,201
2021-02-08 00:00:00,3912,92
2021-02-09 00:00:00,4054,142
2021-02-10 00:00:00,4193,139
2021-02-11 00:00:00,4465,272
2021-02-12 00:00:00,4806,341
2021-02-13 00:00:00,5036,230
2021-02-15 00:00:00,5096,60
2021-02-16 00:00:00,5197,101
2021-02-17 00:00:00,5350,153
2021-02-18 00:00:00,5546,196
2021-02-19 00:00:00,5747,201
2021-02-20 00:00:00,5969,222
2021-02-22 00:00:00,6054,85
2021-02-23 00:00:00,6201,147
2021-02-24 00:00:00,6368,167
2021-02-25 00:00:00,6527,159
2021-02-26 00:00:00,6794,267
2021-02-28 00:00:00,6806,12
2021-03-01 00:00:00,6938,132
2021-03-02 00:00:00,7129,191
2021-03-03 00:00:00,7321,192
2021-03-04 00:00:00,7514,193
2021-03-05 00:00:00,7700,186
2021-03-06 00:00:00,7908,208
2021-03-08 00:00:00,8043,135
2021-03-09 00:00:00,8228,185
2021-03-10 00:00:00,8417,189
2021-03-11 00:00:00,8637,220
2021-03-12 00:00:00,8768,131
2021-03-13 00:00:00,9019,251
2021-03-15 00:00:00,9205,186
2021-03-16 00:00:00,9357,152
2021-03-17 00:00:00,9553,196
2021-03-18 00:00:00,9793,240
2021-03-19 00:00:00,9941,148
2021-03-20 00:00:00,9946,5
2021-03-22 00:00:00,10105,159
2021-03-23 00:00:00,10313,208
2021-03-24 00:00:00,10494,181
