date,Arizona_cume,Arizona,Apache_cume,Apache,Coconino_cume,Coconino,Cochise_cume,Cochise,Graham_cume,Graham,Greenlee_cume,Greenlee,Gila_cume,Gila,La Paz_cume,La Paz,Maricopa_cume,Maricopa,Mohave_cume,Mohave,Navajo_cume,Navajo,Pinal_cume,Pinal,Pima_cume,Pima,Santa Cruz_cume,Santa Cruz,Yavapai_cume,Yavapai,Yuma_cume,Yuma
2020-12-01 00:00:00,28,,,,,,,,,,,,,,,,19.0,,,,,,,,4.0,,,,,,1.0,
2020-12-02 00:00:00,36,8.0,,,1.0,,,,,,,,,,,,24.0,5.0,,,,,,,5.0,1.0,,,,,,
2020-12-03 00:00:00,41,5.0,,,,,,,,,,,,,,,27.0,3.0,,,,,,,6.0,1.0,,,,,,
2020-12-04 00:00:00,44,3.0,,,2.0,1.0,,,,,,,,,,,28.0,1.0,,,,,,,7.0,1.0,,,,,,
2020-12-05 00:00:00,45,1.0,,,,,,,,,,,,,,,,,,,,,,,8.0,1.0,,,,,,
2020-12-07 00:00:00,49,4.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,
2020-12-08 00:00:00,52,3.0,1.0,,,,,,,,,,,,,,29.0,1.0,,,,,,,,,,,,,,
2020-12-09 00:00:00,55,3.0,,,,,,,,,,,,,,,30.0,1.0,,,,,,,10.0,2.0,,,,,,
2020-12-10 00:00:00,57,2.0,,,,,,,,,,,,,,,31.0,1.0,,,,,,,,,,,,,,
2020-12-11 00:00:00,64,7.0,,,,,,,,,,,,,,,33.0,2.0,,,,,,,13.0,3.0,,,,,,
2020-12-12 00:00:00,68,4.0,,,,,,,,,,,,,,,35.0,2.0,,,,,,,,,,,,,2.0,1.0
2020-12-13 00:00:00,71,3.0,,,,,,,,,,,,,,,,,,,,,,,14.0,1.0,,,,,,
2020-12-14 00:00:00,75,4.0,,,,,,,,,,,,,,,37.0,2.0,,,,,,,15.0,1.0,,,,,,
2020-12-15 00:00:00,106,31.0,,,4.0,2.0,,,,,,,,,,,41.0,4.0,,,,,,,29.0,14.0,,,,,,
2020-12-16 00:00:00,660,554.0,,,143.0,139.0,,,,,,,,,,,67.0,26.0,,,4.0,,2.0,1.0,30.0,1.0,,,,,,
2020-12-17 00:00:00,3718,3058.0,3.0,2.0,268.0,125.0,56.0,,,,,,155.0,,,,1297.0,1230.0,,,12.0,8.0,3.0,1.0,1262.0,1232.0,,,,,,
2020-12-18 00:00:00,7273,3555.0,,,478.0,210.0,194.0,138.0,,,,,214.0,59.0,,,2936.0,1639.0,,,32.0,20.0,6.0,3.0,2665.0,1403.0,,,,,,
2020-12-19 00:00:00,9823,2550.0,,,526.0,48.0,267.0,73.0,,,,,,,,,4617.0,1681.0,,,,,,,3401.0,736.0,,,2.0,,3.0,1.0
