date,pcr_tests_YUMA,pcr_positivity_YUMA,ser_tests_YUMA,ser_positivity_YUMA
2020-08-28 00:00:00,1,0,,
2020-08-27 00:00:00,83,0.1204819277108434,7.0,0.2857142857142857
2020-08-26 00:00:00,233,0.1330472103004292,21.0,0.2380952380952381
2020-08-25 00:00:00,205,0.1121951219512195,53.0,0.0754716981132076
2020-08-24 00:00:00,365,0.0986301369863014,14.0,0.5
2020-08-23 00:00:00,65,0.1076923076923077,5.0,0
2020-08-22 00:00:00,50,0.04,2.0,0.5
2020-08-21 00:00:00,282,0.0780141843971631,47.0,0.5531914893617022
2020-08-20 00:00:00,333,0.0630630630630631,30.0,0.3333333333333333
2020-08-19 00:00:00,327,0.0611620795107034,28.0,0.2857142857142857
2020-08-18 00:00:00,1739,0.0184013801035078,23.0,0.5652173913043478
2020-08-17 00:00:00,2526,0.0193982581155978,26.0,0.2692307692307692
2020-08-16 00:00:00,51,0.0980392156862745,4.0,0.25
2020-08-15 00:00:00,272,0.0257352941176471,,
2020-08-14 00:00:00,538,0.0483271375464684,83.0,0.3253012048192771
2020-08-13 00:00:00,501,0.0518962075848303,87.0,0.1839080459770115
2020-08-12 00:00:00,513,0.0565302144249513,118.0,0.1949152542372882
2020-08-11 00:00:00,574,0.1062717770034843,274.0,0.2043795620437956
2020-08-10 00:00:00,445,0.1078651685393259,34.0,0.2941176470588236
2020-08-09 00:00:00,48,0.125,5.0,0.4
2020-08-08 00:00:00,54,0.1481481481481482,4.0,0.5
2020-08-07 00:00:00,352,0.1761363636363637,21.0,0.3333333333333333
2020-08-06 00:00:00,318,0.1069182389937107,25.0,0.4
2020-08-05 00:00:00,308,0.1331168831168831,30.0,0.3
2020-08-04 00:00:00,369,0.1544715447154472,32.0,0.3125
2020-08-03 00:00:00,493,0.154158215010142,24.0,0.3333333333333333
2020-08-02 00:00:00,57,0.0701754385964912,3.0,0
2020-08-01 00:00:00,49,0.1836734693877551,2.0,0
2020-07-31 00:00:00,384,0.1015625,35.0,0.2571428571428571
2020-07-30 00:00:00,396,0.1742424242424243,29.0,0.3103448275862069
2020-07-29 00:00:00,341,0.1671554252199414,32.0,0.5
2020-07-28 00:00:00,503,0.1908548707753479,53.0,0.1886792452830189
2020-07-27 00:00:00,431,0.1624129930394432,40.0,0.425
2020-07-26 00:00:00,72,0.2777777777777778,,
2020-07-25 00:00:00,176,0.25,3.0,0.6666666666666666
2020-07-24 00:00:00,407,0.1547911547911548,56.0,0.375
2020-07-23 00:00:00,490,0.1755102040816327,29.0,0.3448275862068966
2020-07-22 00:00:00,508,0.1909448818897638,43.0,0.3255813953488373
2020-07-21 00:00:00,516,0.1686046511627907,53.0,0.509433962264151
2020-07-20 00:00:00,647,0.1622874806800618,56.0,0.2142857142857143
2020-07-19 00:00:00,87,0.1494252873563219,2.0,1
2020-07-18 00:00:00,69,0.1304347826086957,1.0,1
2020-07-17 00:00:00,462,0.1515151515151515,32.0,0.3125
2020-07-16 00:00:00,670,0.2208955223880597,46.0,0.3478260869565218
2020-07-15 00:00:00,600,0.2416666666666667,36.0,0.5277777777777778
2020-07-14 00:00:00,641,0.2324492979719189,44.0,0.3409090909090909
2020-07-13 00:00:00,767,0.2020860495436767,49.0,0.2653061224489796
2020-07-12 00:00:00,106,0.2641509433962264,4.0,0.5
2020-07-11 00:00:00,80,0.25,4.0,0.5
2020-07-10 00:00:00,592,0.2297297297297298,40.0,0.15
2020-07-09 00:00:00,708,0.2062146892655367,90.0,0.2666666666666667
2020-07-08 00:00:00,1001,0.1988011988011988,48.0,0.3333333333333333
2020-07-07 00:00:00,944,0.2076271186440678,60.0,0.25
2020-07-06 00:00:00,725,0.246896551724138,55.0,0.2545454545454545
2020-07-05 00:00:00,111,0.2612612612612613,1.0,1
2020-07-04 00:00:00,85,0.3176470588235294,1.0,1
2020-07-03 00:00:00,176,0.2840909090909091,3.0,0
2020-07-02 00:00:00,746,0.210455764075067,63.0,0.2063492063492064
2020-07-01 00:00:00,684,0.1988304093567251,48.0,0.2083333333333334
2020-06-30 00:00:00,968,0.2303719008264463,68.0,0.1323529411764706
2020-06-29 00:00:00,1091,0.2694775435380385,71.0,0.1408450704225352
