Category,value
tests,10917042
day,
pos,
est_pos,
total_pos,
0_5,
Less than 20 years,1675733
20 - 44 years,4719346
45 - 54 years,1469757
55 - 64 years,1374588
65 years and older,1658436
Unknown,19182
positive,0.0974957319024696
