date,20-34_Gila,35-44_Gila,45-54_Gila,55-64_Gila,65+_Gila,<20_Gila
1/1/2021,160,151,164,210,203,4
1/10/2021,307,338,412,529,1031,14
1/11/2021,321,355,430,560,1109,14
1/12/2021,329,359,439,575,1144,14
1/13/2021,334,365,449,582,1181,14
1/14/2021,344,380,468,613,1327,14
1/15/2021,400,425,511,667,1363,20
1/16/2021,400,426,512,668,1365,20
1/17/2021,400,426,512,668,1368,20
1/18/2021,403,434,516,693,1435,20
1/19/2021,415,438,526,708,1491,21
1/2/2021,176,167,187,247,304,7
1/20/2021,425,447,547,738,1596,22
1/21/2021,440,459,555,773,1806,22
1/22/2021,455,468,562,786,1869,23
1/23/2021,459,473,564,792,1983,23
1/24/2021,459,473,565,793,1992,23
1/25/2021,474,481,576,812,2057,23
1/26/2021,480,484,576,814,2071,23
1/27/2021,493,501,586,824,2244,27
1/28/2021,513,527,619,880,2490,27
1/29/2021,539,546,649,913,2605,30
1/3/2021,177,167,187,249,304,7
1/30/2021,572,558,660,929,2725,37
1/31/2021,572,558,660,930,2729,37
1/4/2021,191,183,220,287,353,7
1/5/2021,213,215,278,347,488,8
1/6/2021,224,241,316,404,624,10
1/7/2021,271,306,358,466,832,13
1/8/2021,302,337,405,527,1012,14
1/9/2021,307,338,412,529,1031,14
10/1/2021,2625,1923,2498,4567,11571,1145
10/10/2021,2646,1937,2509,4584,11596,1157
10/11/2021,2647,1940,2511,4584,11601,1160
10/12/2021,2651,1942,2513,4586,11607,1161
10/13/2021,2656,1945,2514,4588,11615,1163
10/14/2021,2661,1948,2519,4596,11619,1165
10/15/2021,2668,1949,2523,4603,11620,1165
10/16/2021,2669,1949,2523,4604,11620,1165
10/17/2021,2671,1949,2523,4604,11622,1165
10/18/2021,2675,1950,2524,4607,11628,1165
10/19/2021,2678,1953,2527,4611,11628,1166
10/2/2021,2625,1925,2499,4568,11572,1145
10/20/2021,2679,1953,2533,4615,11631,1166
10/21/2021,2681,1956,2537,4623,11644,1167
10/22/2021,2684,1959,2539,4626,11654,1169
10/23/2021,2686,1960,2541,4628,11659,1173
10/24/2021,2686,1961,2542,4628,11661,1173
10/25/2021,2688,1962,2544,4632,11667,1174
10/26/2021,2691,1963,2547,4638,11672,1176
10/27/2021,2694,1963,2548,4644,11680,1176
10/28/2021,2707,1977,2554,4646,11686,1176
10/29/2021,2711,1981,2557,4649,11693,1178
10/3/2021,2625,1926,2499,4569,11574,1145
10/30/2021,2712,1983,2558,4650,11696,1178
10/31/2021,2713,1983,2560,4650,11699,1178
10/4/2021,2627,1929,2500,4572,11583,1148
10/5/2021,2631,1932,2503,4572,11587,1153
10/6/2021,2633,1932,2506,4578,11588,1155
10/7/2021,2642,1936,2506,4580,11590,1155
10/8/2021,2643,1937,2508,4581,11595,1156
10/9/2021,2643,1937,2509,4584,11596,1156
11/1/2021,2716,1985,2561,4653,11711,1178
11/10/2021,2742,2000,2584,4690,11790,1255
11/11/2021,2744,2001,2585,4693,11798,1267
11/12/2021,2753,2004,2585,4697,11804,1283
11/13/2021,2754,2004,2588,4698,11808,1291
11/14/2021,2757,2004,2590,4699,11810,1291
11/15/2021,2760,2006,2591,4709,11819,1293
11/16/2021,2765,2006,2593,4714,11834,1296
11/17/2021,2773,2011,2595,4721,11846,1297
11/18/2021,2778,2015,2600,4725,11858,1311
11/19/2021,2781,2021,2601,4731,11870,1332
11/2/2021,2717,1988,2566,4657,11715,1178
11/20/2021,2787,2021,2601,4732,11875,1334
11/21/2021,2789,2022,2601,4734,11875,1334
11/22/2021,2797,2024,2605,4745,11887,1340
11/23/2021,2804,2024,2610,4751,11894,1346
11/24/2021,2805,2027,2615,4756,11899,1357
11/25/2021,2805,2027,2615,4756,11899,1357
11/26/2021,2808,2027,2616,4759,11901,1361
11/27/2021,2808,2028,2616,4760,11902,1361
11/28/2021,2809,2028,2616,4760,11904,1363
11/29/2021,2823,2031,2622,4763,11910,1365
11/3/2021,2720,1988,2569,4661,11730,1182
11/30/2021,2837,2039,2624,4766,11916,1370
11/4/2021,2723,1990,2570,4664,11739,1182
11/5/2021,2724,1993,2572,4674,11749,1224
11/6/2021,2724,1994,2572,4677,11754,1228
11/7/2021,2724,1997,2574,4677,11755,1230
11/8/2021,2729,1997,2579,4684,11770,1238
11/9/2021,2736,1999,2581,4686,11778,1249
12/1/2020,1,,,,,
12/1/2021,2847,2043,2626,4773,11928,1386
12/10/2020,1,,,,,
12/10/2021,2886,2065,2646,4815,11999,1459
12/11/2020,1,,,,,
12/11/2021,2887,2066,2647,4815,12000,1461
12/12/2020,1,,,,,
12/12/2021,2888,2066,2649,4817,12003,1463
12/13/2020,1,,,,,
12/13/2021,2888,2069,2651,4819,12014,1466
12/14/2020,1,,,,,
12/14/2021,2891,2072,2653,4824,12020,1467
12/15/2020,1,,,,,
12/15/2021,2892,2072,2654,4826,12023,1467
12/16/2020,1,,,,,
12/16/2021,2893,2075,2654,4828,12033,1467
12/17/2020,21,16,15,12,4,1
12/17/2021,2901,2077,2655,4828,12036,1467
12/18/2020,33,29,20,17,9,1
12/18/2021,2904,2077,2656,4830,12039,1467
12/19/2020,33,29,20,19,9,1
12/19/2021,2905,2078,2657,4832,12040,1467
12/2/2020,1,,,,,
12/2/2021,2851,2047,2632,4779,11933,1396
12/20/2020,33,30,20,19,9,1
12/20/2021,2906,2080,2657,4837,12046,1469
12/21/2020,39,41,27,27,13,1
12/21/2021,2906,2080,2659,4840,12055,1470
12/22/2020,42,45,32,33,17,1
12/23/2020,53,57,38,47,28,1
12/24/2020,67,71,51,67,35,1
12/25/2020,67,71,51,67,35,1
12/26/2020,72,77,56,76,38,1
12/27/2020,72,77,57,76,38,1
12/28/2020,92,98,84,105,73,3
12/29/2020,118,108,111,137,102,3
12/3/2020,1,,,,,
12/3/2021,2855,2051,2633,4782,11947,1408
12/30/2020,146,132,139,167,147,4
12/31/2020,160,151,163,209,203,4
12/4/2020,1,,,,,
12/4/2021,2859,2054,2636,4787,11950,1411
12/5/2020,1,,,,,
12/5/2021,2859,2054,2636,4788,11950,1411
12/6/2020,1,,,,,
12/6/2021,2864,2054,2638,4795,11961,1419
12/7/2020,1,,,,,
12/7/2021,2868,2057,2639,4796,11965,1426
12/8/2020,1,,,,,
12/8/2021,2872,2063,2642,4805,11983,1426
12/9/2020,1,,,,,
12/9/2021,2883,2063,2643,4811,11995,1428
2/1/2021,592,571,678,953,2870,37
2/10/2021,719,662,832,1305,5205,51
2/11/2021,723,667,835,1319,5306,51
2/12/2021,737,676,843,1327,5380,58
2/13/2021,774,698,891,1407,5978,60
2/14/2021,811,739,942,1496,6194,64
2/15/2021,817,742,947,1510,6234,64
2/16/2021,828,750,959,1541,6490,66
2/17/2021,854,766,992,1587,6596,69
2/18/2021,882,782,998,1598,6622,75
2/19/2021,884,783,1000,1601,6645,78
2/2/2021,608,588,708,1003,3161,37
2/20/2021,891,788,1001,1604,6659,88
2/21/2021,891,788,1001,1604,6662,88
2/22/2021,895,792,1006,1607,6677,90
2/23/2021,925,808,1027,1663,6762,100
2/24/2021,940,816,1041,1696,6839,101
2/25/2021,951,826,1047,1704,6866,104
2/26/2021,953,828,1054,1706,6889,104
