date,Arizona_cume,Arizona,Apache_cume,Apache,Coconino_cume,Coconino,Cochise_cume,Cochise,Graham_cume,Graham,Greenlee_cume,Greenlee,Gila_cume,Gila,La Paz_cume,La Paz,Maricopa_cume,Maricopa,Mohave_cume,Mohave,Navajo_cume,Navajo,Pinal_cume,Pinal,Pima_cume,Pima,Santa Cruz_cume,Santa Cruz,Yavapai_cume,Yavapai,Yuma_cume,Yuma
2020-12-01,273,,2.0,,1.0,,3.0,,,,,,1.0,,,,161.0,,1.0,,,,5.0,,77,,1.0,,2.0,,7.0,
2020-12-02,300,27.0,3.0,1.0,2.0,1.0,,,,,,,,,,,178.0,17.0,,,1.0,,,,81,4.0,,,,,,
2020-12-03,326,26.0,5.0,2.0,,,,,,,,,,,,,187.0,9.0,,,,,6.0,1.0,89,8.0,2.0,1.0,,,8.0,1.0
2020-12-04,337,11.0,6.0,1.0,,,,,,,,,,,,,192.0,5.0,,,2.0,1.0,,,92,3.0,,,,,9.0,1.0
2020-12-05,341,4.0,,,,,,,,,,,,,,,194.0,2.0,,,,,,,93,1.0,,,,,,
2020-12-06,345,4.0,,,,,,,,,,,,,,,,,,,3.0,1.0,,,95,2.0,,,3.0,1.0,,
2020-12-07,368,23.0,8.0,2.0,,,,,,,,,,,,,203.0,9.0,,,4.0,1.0,,,98,3.0,,,,,,
2020-12-08,386,18.0,9.0,1.0,,,,,,,,,,,,,210.0,7.0,,,,,,,100,2.0,,,,,10.0,1.0
2020-12-09,406,20.0,11.0,2.0,,,,,,,,,,,,,218.0,8.0,,,,,7.0,1.0,109,9.0,,,,,,
2020-12-10,431,25.0,,,,,,,,,,,,,,,233.0,15.0,,,6.0,2.0,,,112,3.0,,,,,11.0,1.0
2020-12-11,449,18.0,,,,,,,,,,,,,,,241.0,8.0,,,,,,,121,9.0,,,,,,
2020-12-12,464,15.0,,,3.0,1.0,,,,,,,,,,,244.0,3.0,2.0,1.0,,,,,127,6.0,,,4.0,1.0,13.0,2.0
2020-12-13,477,13.0,12.0,1.0,,,,,,,,,,,,,252.0,8.0,,,,,,,130,3.0,,,,,,
2020-12-14,501,24.0,,,,,,,,,,,,,,,265.0,13.0,,,7.0,1.0,,,137,7.0,,,,,,
2020-12-15,599,98.0,16.0,4.0,12.0,9.0,4.0,1.0,,,,,,,,,301.0,36.0,,,11.0,4.0,,,164,27.0,,,,,,
2020-12-16,1255,656.0,47.0,31.0,144.0,132.0,5.0,1.0,,,,,,,,,353.0,52.0,4.0,2.0,38.0,27.0,13.0,6.0,174,10.0,,,7.0,3.0,19.0,6.0
2020-12-17,4538,3283.0,94.0,47.0,273.0,129.0,16.0,11.0,80.0,,,,69.0,68.0,,,1609.0,1256.0,,,113.0,75.0,50.0,37.0,1392,1218.0,10.0,8.0,11.0,4.0,44.0,25.0
2020-12-18,8296,3758.0,132.0,38.0,474.0,201.0,24.0,8.0,147.0,67.0,2.0,,109.0,40.0,,,3279.0,1670.0,6.0,2.0,184.0,71.0,84.0,34.0,2765,1373.0,17.0,7.0,,,45.0,1.0
2020-12-19,10878,2582.0,133.0,1.0,519.0,45.0,31.0,7.0,,,,,111.0,2.0,,,4937.0,1658.0,,,186.0,2.0,111.0,27.0,3501,736.0,21.0,4.0,14.0,3.0,48.0,3.0
2020-12-20,11984,1106.0,,,524.0,5.0,32.0,1.0,148.0,1.0,,,112.0,1.0,,,5939.0,1002.0,,,188.0,2.0,122.0,11.0,3526,25.0,23.0,2.0,17.0,3.0,51.0,3.0
2020-12-21,17590,5606.0,150.0,17.0,532.0,8.0,44.0,12.0,195.0,47.0,16.0,14.0,148.0,36.0,10.0,,9104.0,3165.0,18.0,12.0,196.0,8.0,273.0,151.0,5037,1511.0,26.0,3.0,20.0,3.0,224.0,173.0
2020-12-22,25460,7870.0,161.0,11.0,589.0,57.0,305.0,261.0,241.0,46.0,42.0,26.0,170.0,22.0,29.0,19.0,13192.0,4088.0,79.0,61.0,275.0,79.0,522.0,249.0,6604,1567.0,73.0,47.0,386.0,366.0,870.0,646.0
2020-12-23,35396,9936.0,328.0,167.0,896.0,307.0,721.0,416.0,372.0,131.0,49.0,7.0,224.0,54.0,42.0,13.0,17891.0,4699.0,289.0,210.0,441.0,166.0,894.0,372.0,8490,1886.0,99.0,26.0,828.0,442.0,1601.0,731.0
2020-12-24,39287,3891.0,337.0,9.0,1220.0,324.0,831.0,110.0,433.0,61.0,53.0,4.0,293.0,69.0,,,19448.0,1557.0,423.0,134.0,549.0,108.0,964.0,70.0,9548,1058.0,124.0,25.0,878.0,50.0,1822.0,221.0
2020-12-25,39434,147.0,339.0,2.0,1319.0,99.0,,,,,,,,,,,19453.0,5.0,,,553.0,4.0,,,9556,8.0,,,894.0,16.0,,
2020-12-26,45999,6565.0,341.0,2.0,1387.0,68.0,853.0,22.0,443.0,10.0,54.0,1.0,321.0,28.0,,,24398.0,4945.0,587.0,164.0,555.0,2.0,1277.0,313.0,10350,794.0,130.0,6.0,932.0,38.0,1921.0,99.0
2020-12-27,48675,2676.0,,,1467.0,80.0,,,446.0,3.0,,,322.0,1.0,,,26632.0,2234.0,648.0,61.0,556.0,1.0,1353.0,76.0,10523,173.0,,,946.0,14.0,1922.0,1.0
2020-12-28,58225,9550.0,413.0,72.0,1671.0,204.0,937.0,84.0,601.0,155.0,56.0,2.0,457.0,135.0,45.0,3.0,31788.0,5156.0,917.0,269.0,899.0,343.0,1793.0,440.0,12339,1816.0,173.0,43.0,1023.0,77.0,2336.0,414.0
2020-12-29,71575,13350.0,744.0,331.0,2000.0,329.0,1011.0,74.0,754.0,153.0,64.0,8.0,582.0,125.0,47.0,2.0,39550.0,7762.0,1298.0,381.0,1276.0,377.0,2424.0,631.0,14271,1932.0,234.0,61.0,1327.0,304.0,2665.0,329.0
