date,20-34_Apache,35-44_Apache,45-54_Apache,55-64_Apache,65+_Apache,<20_Apache
1/1/2021,165,154,194,242,281,3
1/10/2021,233,232,313,420,878,10
1/11/2021,245,246,328,445,1391,11
1/12/2021,256,261,350,482,1666,11
1/13/2021,267,285,388,533,1862,13
1/14/2021,306,321,416,604,2214,16
1/15/2021,326,341,449,647,2397,21
1/16/2021,326,341,450,650,2411,21
1/17/2021,326,341,451,650,2411,21
1/18/2021,333,348,463,660,2438,21
1/19/2021,351,368,482,698,2526,22
1/2/2021,170,157,195,243,282,3
1/20/2021,479,440,606,946,2665,61
1/21/2021,592,536,735,1142,2843,113
1/22/2021,648,597,804,1251,2968,126
1/23/2021,650,598,805,1253,2987,128
1/24/2021,650,598,805,1254,2989,128
1/25/2021,656,612,813,1268,3053,128
1/26/2021,669,625,828,1295,3145,134
1/27/2021,711,660,877,1371,3253,150
1/28/2021,818,753,1035,1577,3413,157
1/29/2021,864,802,1090,1651,3475,164
1/3/2021,170,157,195,243,282,3
1/30/2021,866,802,1090,1653,3476,171
1/31/2021,867,803,1090,1682,3485,175
1/4/2021,178,161,206,257,346,3
1/5/2021,186,176,226,281,423,6
1/6/2021,198,195,250,317,627,10
1/7/2021,209,217,284,384,796,10
1/8/2021,233,232,313,419,864,10
1/9/2021,233,232,313,420,877,10
10/1/2021,4118,2656,2887,3802,5714,5390
10/10/2021,4161,2689,2919,3847,5762,5413
10/11/2021,4162,2692,2920,3847,5770,5414
10/12/2021,4169,2699,2921,3850,5772,5417
10/13/2021,4170,2700,2924,3853,5778,5420
10/14/2021,4174,2703,2926,3856,5785,5424
10/15/2021,4177,2704,2928,3861,5787,5426
10/16/2021,4180,2705,2928,3863,5788,5426
10/17/2021,4181,2706,2928,3863,5788,5426
10/18/2021,4184,2711,2935,3868,5793,5433
10/19/2021,4192,2714,2938,3871,5801,5435
10/2/2021,4120,2657,2889,3805,5718,5391
10/20/2021,4198,2720,2938,3879,5812,5437
10/21/2021,4201,2725,2944,3884,5813,5440
10/22/2021,4205,2729,2945,3887,5818,5446
10/23/2021,4207,2731,2952,3895,5832,5447
10/24/2021,4208,2733,2952,3896,5836,5448
10/25/2021,4213,2735,2958,3902,5844,5453
10/26/2021,4223,2736,2963,3907,5851,5458
10/27/2021,4229,2748,2966,3916,5855,5470
10/28/2021,4236,2751,2970,3925,5863,5473
10/29/2021,4241,2754,2973,3933,5866,5474
10/3/2021,4122,2659,2891,3807,5719,5391
10/30/2021,4241,2756,2973,3935,5868,5475
10/31/2021,4247,2758,2975,3937,5871,5475
10/4/2021,4129,2663,2892,3813,5725,5400
10/5/2021,4135,2669,2897,3819,5728,5401
10/6/2021,4138,2672,2905,3825,5734,5405
10/7/2021,4147,2681,2911,3834,5748,5407
10/8/2021,4152,2685,2916,3839,5753,5413
10/9/2021,4158,2688,2919,3847,5761,5413
11/1/2021,4256,2765,2980,3946,5882,5479
11/10/2021,4308,2801,3025,4008,5938,6004
11/11/2021,4312,2807,3030,4011,5939,6093
11/12/2021,4315,2811,3038,4013,5944,6310
11/13/2021,4325,2817,3044,4024,5958,6346
11/14/2021,4337,2820,3050,4025,5963,6393
11/15/2021,4341,2823,3057,4031,5969,6468
11/16/2021,4351,2831,3066,4038,5972,6579
11/17/2021,4358,2842,3075,4051,5982,6665
11/18/2021,4370,2852,3083,4052,5998,6738
11/19/2021,4380,2853,3086,4063,6005,6855
11/2/2021,4258,2771,2992,3958,5893,5482
11/20/2021,4391,2865,3096,4075,6009,6895
11/21/2021,4402,2869,3098,4077,6012,6922
11/22/2021,4409,2877,3103,4088,6021,7073
11/23/2021,4418,2883,3110,4094,6031,7149
11/24/2021,4426,2887,3119,4098,6034,7207
11/25/2021,4426,2887,3119,4098,6034,7207
11/26/2021,4437,2890,3126,4102,6037,7251
11/27/2021,4438,2891,3127,4105,6037,7261
11/28/2021,4440,2894,3128,4108,6039,7286
11/29/2021,4446,2899,3135,4111,6045,7323
11/3/2021,4262,2774,3004,3970,5899,5506
11/30/2021,4460,2914,3143,4122,6052,7369
11/4/2021,4272,2779,3013,3984,5905,5625
11/5/2021,4280,2780,3015,3990,5911,5656
11/6/2021,4287,2785,3016,3991,5912,5721
11/7/2021,4290,2790,3019,3994,5915,5796
11/8/2021,4298,2794,3021,4001,5923,5859
11/9/2021,4306,2796,3021,4004,5929,5893
12/1/2020,,,2,,,
12/1/2021,4470,2920,3147,4133,6060,7413
12/10/2020,2,2,3,3,,1
12/10/2021,4556,2976,3192,4179,6112,7827
12/11/2020,2,2,3,3,,1
12/11/2021,4562,2988,3196,4186,6116,7856
12/12/2020,2,2,3,3,,1
12/12/2021,4567,2992,3196,4189,6116,7867
12/13/2020,2,2,3,3,1,1
12/13/2021,4573,2996,3201,4192,6119,7888
12/14/2020,2,2,3,3,1,1
12/14/2021,4583,3004,3205,4197,6122,7919
12/15/2020,3,3,3,5,1,1
12/15/2021,4590,3008,3207,4201,6123,7962
12/16/2020,7,9,10,17,3,1
12/16/2021,4593,3012,3210,4203,6130,7984
12/17/2020,14,21,25,30,3,1
12/17/2021,4594,3013,3216,4208,6132,8004
12/18/2020,21,27,33,39,11,1
12/18/2021,4596,3013,3216,4211,6135,8010
12/19/2020,21,27,34,39,11,1
12/19/2021,4601,3014,3217,4213,6135,8019
12/2/2020,,1,2,,,
12/2/2021,4480,2929,3150,4136,6073,7438
12/20/2020,21,27,34,39,11,1
12/20/2021,4606,3016,3219,4220,6138,8046
12/21/2020,25,28,37,47,12,1
12/21/2021,4608,3017,3221,4220,6139,8047
12/22/2020,26,31,41,50,12,1
12/23/2020,62,57,67,99,40,1
12/24/2020,65,58,68,101,42,1
12/25/2020,65,58,68,102,43,1
12/26/2020,65,58,70,102,43,1
12/27/2020,65,58,70,102,43,1
12/28/2020,81,65,78,118,68,1
12/29/2020,123,121,143,178,176,1
12/3/2020,1,1,2,1,,
12/3/2021,4490,2935,3153,4144,6077,7568
12/30/2020,151,137,173,216,218,3
12/31/2020,165,154,194,242,278,3
12/4/2020,1,1,2,2,,
12/4/2021,4504,2944,3158,4150,6081,7595
12/5/2020,1,1,2,2,,
12/5/2021,4509,2948,3161,4152,6081,7610
12/6/2020,1,1,2,2,,
12/6/2021,4519,2949,3169,4158,6090,7641
12/7/2020,1,1,3,2,,1
12/7/2021,4523,2956,3172,4163,6093,7696
12/8/2020,1,1,3,3,,1
12/8/2021,4535,2963,3178,4167,6100,7774
12/9/2020,2,2,3,3,,1
12/9/2021,4548,2968,3187,4172,6108,7800
2/1/2021,932,847,1145,1758,3579,194
2/10/2021,1352,1115,1538,2221,4105,399
2/11/2021,1520,1213,1606,2312,4165,482
2/12/2021,1561,1249,1641,2329,4202,515
2/13/2021,1606,1283,1658,2338,4215,530
2/14/2021,1607,1283,1658,2338,4215,530
2/15/2021,1609,1285,1664,2350,4236,530
