date,20-34_Graham,35-44_Graham,45-54_Graham,55-64_Graham,65+_Graham,<20_Graham
1/1/2021,176,181,163,193,245,5
1/10/2021,271,299,302,316,530,6
1/11/2021,278,311,310,330,577,6
1/12/2021,287,318,324,358,643,9
1/13/2021,298,327,336,375,741,9
1/14/2021,313,359,362,422,866,10
1/15/2021,421,474,470,549,996,27
1/16/2021,424,474,471,549,1051,27
1/17/2021,425,474,471,549,1053,27
1/18/2021,437,479,484,561,1131,27
1/19/2021,444,494,492,581,1184,28
1/2/2021,177,181,163,194,246,5
1/20/2021,468,505,508,601,1265,28
1/21/2021,483,513,517,625,1399,29
1/22/2021,551,569,552,667,1464,33
1/23/2021,557,580,562,674,1673,33
1/24/2021,558,580,564,674,1673,33
1/25/2021,571,591,579,692,1719,34
1/26/2021,580,597,583,705,1790,34
1/27/2021,606,611,606,722,1901,36
1/28/2021,630,641,643,752,1986,36
1/29/2021,675,673,662,786,2208,43
1/3/2021,177,181,163,194,246,5
1/30/2021,710,697,685,793,2214,46
1/31/2021,710,697,685,794,2214,46
1/4/2021,196,215,197,213,282,5
1/5/2021,208,229,213,229,336,5
1/6/2021,226,253,230,250,374,6
1/7/2021,249,268,251,268,468,6
1/8/2021,271,299,302,316,529,6
1/9/2021,271,299,302,316,530,6
10/1/2021,3733,2815,2688,3180,5151,1657
10/10/2021,3784,2846,2711,3190,5166,1680
10/11/2021,3792,2853,2713,3190,5167,1682
10/12/2021,3795,2859,2718,3191,5169,1685
10/13/2021,3800,2859,2722,3195,5170,1689
10/14/2021,3810,2865,2727,3195,5170,1691
10/15/2021,3822,2872,2732,3198,5172,1692
10/16/2021,3829,2873,2733,3199,5173,1694
10/17/2021,3831,2874,2733,3199,5173,1694
10/18/2021,3839,2883,2737,3199,5174,1696
10/19/2021,3844,2885,2740,3200,5175,1698
10/2/2021,3734,2816,2688,3180,5153,1657
10/20/2021,3848,2887,2740,3201,5175,1702
10/21/2021,3855,2894,2742,3203,5177,1708
10/22/2021,3863,2897,2744,3207,5179,1718
10/23/2021,3867,2898,2744,3208,5179,1722
10/24/2021,3868,2898,2744,3210,5179,1724
10/25/2021,3877,2899,2745,3213,5181,1725
10/26/2021,3884,2901,2746,3213,5183,1727
10/27/2021,3889,2903,2746,3213,5185,1728
10/28/2021,3899,2919,2752,3215,5187,1741
10/29/2021,3906,2921,2756,3219,5190,1747
10/3/2021,3735,2818,2688,3180,5153,1657
10/30/2021,3910,2921,2758,3220,5191,1749
10/31/2021,3911,2921,2758,3220,5191,1749
10/4/2021,3738,2827,2692,3182,5154,1660
10/5/2021,3747,2829,2695,3183,5156,1662
10/6/2021,3755,2831,2703,3184,5158,1662
10/7/2021,3769,2838,2706,3186,5161,1672
10/8/2021,3776,2843,2709,3186,5165,1677
10/9/2021,3782,2844,2710,3189,5165,1680
11/1/2021,3913,2921,2759,3220,5192,1752
11/10/2021,3958,2940,2772,3232,5214,1844
11/11/2021,3960,2941,2774,3233,5216,1853
11/12/2021,3965,2945,2777,3236,5218,1872
11/13/2021,3967,2946,2777,3236,5220,1885
11/14/2021,3968,2946,2778,3236,5222,1886
11/15/2021,3974,2948,2780,3239,5226,1897
11/16/2021,3978,2949,2780,3239,5229,1912
11/17/2021,3982,2951,2784,3242,5230,1935
11/18/2021,3986,2954,2788,3245,5233,1995
11/19/2021,3994,2960,2796,3251,5237,2048
11/2/2021,3917,2923,2759,3220,5194,1756
11/20/2021,3996,2962,2797,3251,5239,2051
11/21/2021,4002,2963,2797,3253,5240,2053
11/22/2021,4012,2967,2800,3255,5241,2070
11/23/2021,4018,2973,2804,3255,5244,2083
11/24/2021,4026,2979,2806,3256,5244,2095
11/25/2021,4026,2979,2806,3256,5244,2095
11/26/2021,4032,2979,2808,3256,5245,2106
11/27/2021,4033,2979,2810,3256,5245,2106
11/28/2021,4034,2979,2810,3257,5245,2106
11/29/2021,4037,2980,2812,3264,5246,2116
11/3/2021,3919,2925,2759,3220,5200,1760
11/30/2021,4049,2987,2816,3271,5251,2128
11/4/2021,3928,2926,2761,3221,5204,1764
11/5/2021,3940,2929,2765,3225,5205,1801
11/6/2021,3942,2931,2766,3226,5206,1805
11/7/2021,3943,2932,2767,3227,5206,1806
11/8/2021,3947,2935,2769,3228,5209,1822
11/9/2021,3954,2936,2769,3228,5211,1834
12/1/2021,4055,2992,2821,3273,5254,2152
12/10/2021,4118,3021,2852,3299,5292,2303
12/11/2021,4120,3023,2852,3300,5292,2304
12/12/2021,4121,3025,2853,3300,5292,2305
12/13/2021,4124,3028,2856,3302,5298,2310
12/14/2021,4129,3033,2856,3302,5300,2320
12/15/2021,4132,3035,2858,3303,5300,2326
12/16/2021,4139,3038,2859,3307,5306,2348
12/17/2020,23,17,11,19,9,1
12/17/2021,4145,3043,2862,3310,5308,2363
12/18/2020,39,35,21,37,14,1
12/18/2021,4146,3043,2862,3311,5309,2363
12/19/2020,39,35,21,37,14,1
12/19/2021,4147,3043,2862,3311,5309,2364
12/2/2021,4066,2998,2825,3276,5264,2180
