date,Yuma_cume,Yuma
2020-12-01,7,
2020-12-03,8,1
2020-12-04,9,1
2020-12-08,10,1
2020-12-10,11,1
2020-12-12,13,2
2020-12-16,19,6
2020-12-17,44,25
2020-12-18,45,1
2020-12-19,48,3
2020-12-20,51,3
2020-12-21,224,173
2020-12-22,870,646
2020-12-23,1601,731
2020-12-24,1822,221
2020-12-26,1921,99
2020-12-27,1922,1
2020-12-28,2336,414
2020-12-29,2665,329
2020-12-30,3075,410
2020-12-31,3159,84
2021-01-01,3207,48
2021-01-02,3214,7
2021-01-03,3217,3
2021-01-04,3441,224
2021-01-05,3774,333
2021-01-06,4241,467
2021-01-07,4455,214
2021-01-08,4728,273
2021-01-09,4744,16
2021-01-10,4761,17
2021-01-11,5368,607
2021-01-12,5959,591
2021-01-13,6599,640
2021-01-14,6782,183
2021-01-15,6971,189
2021-01-16,6987,16
2021-01-17,6998,11
2021-01-18,7047,49
2021-01-19,7459,412
2021-01-20,8012,553
2021-01-21,9589,1577
2021-01-22,11002,1413
2021-01-23,11170,168
2021-01-24,11191,21
2021-01-25,11625,434
2021-01-26,12423,798
2021-01-27,13758,1335
2021-01-28,15644,1886
2021-01-29,17466,1822
2021-01-30,18521,1055
2021-01-31,18546,25
2021-02-01,19352,806
2021-02-02,20372,1020
2021-02-03,21759,1387
2021-02-04,22737,978
2021-02-05,23381,644
2021-02-06,23456,75
2021-02-07,23495,39
2021-02-08,23804,309
2021-02-09,24631,827
2021-02-10,26575,1944
2021-02-11,28681,2106
2021-02-12,30286,1605
2021-02-13,31080,794
2021-02-14,31103,23
2021-02-15,31228,125
2021-02-16,31497,269
2021-02-17,31839,342
2021-02-18,32379,540
2021-02-19,33119,740
2021-02-20,33442,323
2021-02-21,33471,29
2021-02-22,33526,55
2021-02-23,34690,1164
2021-02-24,37042,2352
2021-02-25,39661,2619
2021-02-26,42065,2404
2021-02-27,42906,841
2021-02-28,43203,297
2021-03-01,44854,1651
2021-03-02,46028,1174
2021-03-03,47190,1162
2021-03-04,49674,2484
2021-03-05,53004,3330
2021-03-06,53250,246
2021-03-07,53413,163
2021-03-08,54234,821
2021-03-09,56038,1804
2021-03-10,57863,1825
2021-03-11,60784,2921
2021-03-12,63552,2768
2021-03-13,64994,1442
2021-03-14,65184,190
2021-03-15,65939,755
2021-03-16,67432,1493
2021-03-17,69449,2017
2021-03-18,72995,3546
2021-03-19,75919,2924
2021-03-20,77112,1193
2021-03-21,77420,308
2021-03-22,77869,449
2021-03-23,79245,1376
2021-03-24,81447,2202
2021-03-25,83482,2035
2021-03-26,85676,2194
2021-03-27,86266,590
2021-03-28,86490,224
2021-03-29,87869,1379
2021-03-30,91423,3554
2021-03-31,95080,3657
2021-04-01,98765,3685
2021-04-02,101449,2684
2021-04-03,103061,1612
2021-04-04,104554,1493
2021-04-05,106612,2058
2021-04-06,109265,2653
2021-04-07,112199,2934
2021-04-08,115316,3117
2021-04-09,118030,2714
2021-04-10,119287,1257
2021-04-11,119876,589
2021-04-12,120652,776
2021-04-13,121831,1179
2021-04-14,124416,2585
2021-04-15,127125,2709
2021-04-16,130145,3020
2021-04-17,131044,899
2021-04-18,131676,632
2021-04-19,133701,2025
2021-04-20,136480,2779
2021-04-21,139018,2538
2021-04-22,141274,2256
2021-04-23,144365,3091
2021-04-24,145706,1341
2021-04-25,146722,1016
2021-04-26,148059,1337
2021-04-27,151677,3618
2021-04-28,154228,2551
2021-04-29,156637,2409
2021-04-30,159012,2375
2021-05-01,160007,995
2021-05-02,160618,611
2021-05-03,161716,1098
2021-05-04,163314,1598
2021-05-05,164823,1509
2021-05-06,166466,1643
2021-05-07,168072,1606
2021-05-08,168590,518
2021-05-09,168825,235
2021-05-10,169502,677
2021-05-11,170370,868
2021-05-12,171812,1442
2021-05-13,172980,1168
2021-05-14,174325,1345
2021-05-15,175428,1103
2021-05-16,175577,149
2021-05-17,176268,691
2021-05-18,176955,687
2021-05-19,178146,1191
2021-05-20,179071,925
2021-05-21,180074,1003
2021-05-22,180655,581
2021-05-23,180797,142
2021-05-24,181280,483
2021-05-25,182041,761
2021-05-26,183177,1136
2021-05-27,184213,1036
2021-05-28,185312,1099
2021-05-29,185515,203
2021-05-30,185656,141
2021-05-31,185760,104
2021-06-01,186413,653
2021-06-02,187588,1175
2021-06-03,188508,920
2021-06-04,189465,957
2021-06-05,190288,823
2021-06-06,190394,106
2021-06-07,190920,526
2021-06-08,191572,652
2021-06-09,192566,994
2021-06-10,193491,925
2021-06-11,194497,1006
2021-06-12,194892,395
2021-06-13,194983,91
2021-06-14,195555,572
2021-06-15,196269,714
2021-06-16,196998,729
2021-06-17,197631,633
2021-06-18,198293,662
2021-06-19,198509,216
2021-06-20,198585,76
2021-06-21,199003,418
2021-06-22,199956,953
2021-06-23,201701,1745
2021-06-24,203204,1503
2021-06-25,203902,698
2021-06-26,204170,268
2021-06-27,204274,104
2021-06-28,204772,498
2021-06-29,205543,771
2021-06-30,206193,650
2021-07-01,207008,815
2021-07-02,207535,527
2021-07-03,207700,165
2021-07-04,207715,15
2021-07-05,207910,195
2021-07-06,208413,503
2021-07-07,209003,590
2021-07-08,209447,444
2021-07-09,209915,468
2021-07-10,210118,203
2021-07-11,210203,85
2021-07-12,210713,510
2021-07-13,211173,460
2021-07-14,211618,445
2021-07-15,212062,444
2021-07-16,212591,529
2021-07-17,212780,189
2021-07-18,212898,118
2021-07-19,213333,435
2021-07-20,213817,484
2021-07-21,214302,485
2021-07-22,214842,540
2021-07-23,215392,550
2021-07-24,215642,250
2021-07-25,215734,92
2021-07-26,216298,564
2021-07-27,216913,615
2021-07-28,217549,636
2021-07-29,218174,625
2021-07-30,218742,568
2021-07-31,218970,228
2021-08-01,219093,123
2021-08-02,219587,494
2021-08-03,220142,555
2021-08-04,220731,589
2021-08-05,221228,497
2021-08-06,221855,627
2021-08-07,222168,313
2021-08-08,222333,165
2021-08-09,223008,675
2021-08-10,224107,1099
2021-08-11,224701,594
2021-08-12,225325,624
2021-08-13,226888,1563
2021-08-14,227227,339
2021-08-15,227396,169
2021-08-16,228112,716
2021-08-17,228729,617
2021-08-18,229426,697
2021-08-19,230039,613
2021-08-20,230700,661
2021-08-21,230976,276
2021-08-22,231120,144
2021-08-23,231696,576
2021-08-24,232295,599
2021-08-25,232918,623
2021-08-26,233559,641
2021-08-27,234290,731
2021-08-28,234542,252
2021-08-29,234720,178
2021-08-30,235331,611
2021-08-31,235820,489
2021-09-01,236350,530
2021-09-02,237026,676
2021-09-03,237739,713
2021-09-04,237970,231
2021-09-05,238148,178
2021-09-06,238250,102
2021-09-07,238785,535
2021-09-08,239288,503
2021-09-09,239721,433
2021-09-10,240409,688
2021-09-11,240665,256
2021-09-12,240795,130
2021-09-13,241298,503
2021-09-14,241707,409
2021-09-15,242104,397
2021-09-16,242469,365
2021-09-17,243074,605
2021-09-18,243284,210
2021-09-19,243416,132
2021-09-20,243718,302
2021-09-21,244085,367
2021-09-22,244490,405
2021-09-23,244795,305
2021-09-24,245262,467
2021-09-25,245451,189
2021-09-26,245567,116
2021-09-27,245900,333
2021-09-28,246214,314
2021-09-29,246502,288
