date,Apache_cume,Apache
2020-12-01,2,
2020-12-02,3,1
2020-12-03,5,2
2020-12-04,6,1
2020-12-07,8,2
2020-12-08,9,1
2020-12-09,11,2
2020-12-13,12,1
2020-12-15,16,4
2020-12-16,47,31
2020-12-17,94,47
2020-12-18,132,38
2020-12-19,133,1
2020-12-21,150,17
2020-12-22,161,11
2020-12-23,328,167
2020-12-24,337,9
2020-12-25,339,2
2020-12-26,341,2
2020-12-28,413,72
2020-12-29,744,331
2020-12-30,905,161
2020-12-31,1045,140
2021-01-01,1048,3
2021-01-02,1060,12
2021-01-04,1165,105
2021-01-05,1338,173
2021-01-06,1675,337
2021-01-07,2005,330
2021-01-08,2201,196
2021-01-09,2217,16
2021-01-10,2218,1
2021-01-11,2809,591
2021-01-12,3178,369
2021-01-13,3504,326
2021-01-14,4038,534
2021-01-15,4345,307
2021-01-16,4364,19
2021-01-17,4365,1
2021-01-18,4435,70
2021-01-19,4714,279
2021-01-20,5532,818
2021-01-21,6355,823
2021-01-22,6824,469
2021-01-23,6854,30
2021-01-24,6858,4
2021-01-25,7241,383
2021-01-26,7684,443
2021-01-27,8239,555
2021-01-28,9130,891
2021-01-29,9557,427
2021-01-30,9571,14
2021-01-31,9616,45
2021-02-01,10105,489
2021-02-02,10511,406
2021-02-03,11186,675
2021-02-04,12426,1240
2021-02-05,13011,585
2021-02-06,13243,232
2021-02-07,13247,4
2021-02-08,13501,254
2021-02-09,13771,270
2021-02-10,14830,1059
2021-02-11,15678,848
2021-02-12,15981,303
2021-02-13,16134,153
2021-02-14,16137,3
2021-02-15,16235,98
2021-02-16,16995,760
2021-02-17,17707,712
2021-02-18,18620,913
2021-02-19,19048,428
2021-02-20,19171,123
2021-02-21,19186,15
2021-02-22,19736,550
2021-02-23,20187,451
2021-02-24,20656,469
2021-02-25,21349,693
2021-02-26,21551,202
2021-02-27,21786,235
2021-02-28,21790,4
2021-03-01,22194,404
2021-03-02,22477,283
2021-03-03,22960,483
2021-03-04,23344,384
2021-03-05,23701,357
2021-03-06,23782,81
2021-03-07,23786,4
2021-03-08,24028,242
2021-03-09,24329,301
2021-03-10,25008,679
2021-03-11,25464,456
2021-03-12,25770,306
2021-03-13,25838,68
2021-03-14,25841,3
2021-03-15,26048,207
2021-03-16,26430,382
2021-03-17,26717,287
2021-03-18,26967,250
2021-03-19,27136,169
2021-03-20,27192,56
2021-03-21,27198,6
2021-03-22,27449,251
2021-03-23,27685,236
2021-03-24,28087,402
2021-03-25,28329,242
2021-03-26,28497,168
2021-03-27,28547,50
2021-03-28,28551,4
2021-03-29,28744,193
2021-03-30,28957,213
2021-03-31,29185,228
2021-04-01,29359,174
2021-04-02,29526,167
2021-04-03,29614,88
2021-04-04,29622,8
2021-04-05,29800,178
2021-04-06,30004,204
2021-04-07,30209,205
2021-04-08,30407,198
2021-04-09,30575,168
2021-04-10,30644,69
2021-04-11,30653,9
2021-04-12,30855,202
2021-04-13,31007,152
2021-04-14,31156,149
2021-04-15,31303,147
2021-04-16,31458,155
2021-04-17,31474,16
2021-04-18,31479,5
2021-04-19,31613,134
2021-04-20,31738,125
2021-04-21,31843,105
2021-04-22,31967,124
2021-04-23,32074,107
2021-04-24,32127,53
2021-04-25,32134,7
2021-04-26,32247,113
2021-04-27,32382,135
2021-04-28,32509,127
2021-04-29,32648,139
2021-04-30,32777,129
2021-05-01,32838,61
2021-05-02,32840,2
2021-05-03,32953,113
2021-05-04,33077,124
2021-05-05,33173,96
2021-05-06,33249,76
2021-05-07,33331,82
2021-05-08,33349,18
2021-05-09,33353,4
2021-05-10,33451,98
2021-05-11,33554,103
2021-05-12,33656,102
2021-05-13,33837,181
2021-05-14,34085,248
2021-05-15,34506,421
2021-05-16,34514,8
2021-05-17,34813,299
2021-05-18,35084,271
2021-05-19,35272,188
2021-05-20,35431,159
2021-05-21,35546,115
2021-05-22,35610,64
2021-05-23,35617,7
2021-05-24,35746,129
2021-05-25,35883,137
2021-05-26,36026,143
2021-05-27,36157,131
2021-05-28,36260,103
2021-05-29,36278,18
2021-05-30,36283,5
2021-05-31,36290,7
2021-06-01,36402,112
2021-06-02,36499,97
2021-06-03,36600,101
2021-06-04,36833,233
2021-06-05,37184,351
2021-06-06,37194,10
2021-06-07,37468,274
2021-06-08,37779,311
2021-06-09,38033,254
2021-06-10,38143,110
2021-06-11,38263,120
2021-06-12,38295,32
2021-06-13,38301,6
2021-06-14,38420,119
2021-06-15,38547,127
2021-06-16,38692,145
2021-06-17,38785,93
2021-06-18,38841,56
2021-06-19,38874,33
2021-06-20,38878,4
2021-06-21,38967,89
2021-06-22,39059,92
2021-06-23,39149,90
2021-06-24,39218,69
2021-06-25,39304,86
2021-06-26,39339,35
2021-06-27,39344,5
2021-06-28,39440,96
2021-06-29,39553,113
2021-06-30,39665,112
2021-07-01,39724,59
2021-07-02,39784,60
2021-07-03,39789,5
2021-07-04,39791,2
2021-07-05,39796,5
2021-07-06,39909,113
2021-07-07,39982,73
2021-07-08,40055,73
2021-07-09,40102,47
2021-07-10,40107,5
2021-07-11,40109,2
2021-07-12,40203,94
2021-07-13,40277,74
2021-07-14,40369,92
2021-07-15,40429,60
2021-07-16,40510,81
2021-07-17,40521,11
2021-07-18,40528,7
2021-07-19,40582,54
2021-07-20,40669,87
2021-07-21,40741,72
2021-07-22,40816,75
2021-07-23,40921,105
2021-07-24,40926,5
2021-07-25,40930,4
2021-07-26,41009,79
2021-07-27,41119,110
2021-07-28,41232,113
2021-07-29,41337,105
2021-07-30,41423,86
2021-07-31,41437,14
2021-08-01,41438,1
2021-08-02,41549,111
2021-08-03,41676,127
2021-08-04,41772,96
2021-08-05,41840,68
2021-08-06,41952,112
2021-08-07,41966,14
2021-08-08,41971,5
2021-08-09,42084,113
2021-08-10,42170,86
2021-08-11,42273,103
2021-08-12,42362,89
2021-08-13,42494,132
2021-08-14,42520,26
2021-08-15,42536,16
2021-08-16,42632,96
2021-08-17,42740,108
2021-08-18,42860,120
2021-08-19,42960,100
2021-08-20,43080,120
2021-08-21,43095,15
2021-08-22,43107,12
2021-08-23,43214,107
2021-08-24,43320,106
2021-08-25,43414,94
2021-08-26,43529,115
2021-08-27,43660,131
2021-08-28,43685,25
2021-08-29,43692,7
2021-08-30,43776,84
2021-08-31,43849,73
2021-09-01,43934,85
2021-09-02,44007,73
2021-09-03,44125,118
2021-09-04,44145,20
2021-09-05,44150,5
2021-09-06,44155,5
2021-09-07,44230,75
2021-09-08,44330,100
2021-09-09,44389,59
2021-09-10,44465,76
2021-09-11,44481,16
2021-09-12,44487,6
2021-09-13,44565,78
2021-09-14,44630,65
2021-09-15,44695,65
2021-09-16,44741,46
2021-09-17,44863,122
2021-09-18,44871,8
2021-09-19,44876,5
2021-09-20,44936,60
2021-09-21,45008,72
2021-09-22,45056,48
2021-09-23,45106,50
2021-09-24,45222,116
2021-09-25,45268,46
2021-09-26,45307,39
2021-09-27,45373,66
2021-09-28,45482,109
2021-09-29,45618,136
2021-09-30,45805,187
2021-10-01,45969,164
2021-10-02,46032,63
2021-10-03,46083,51
2021-10-04,46183,100
2021-10-05,46336,153
2021-10-06,46451,115
2021-10-07,46616,165
2021-10-08,46762,146
2021-10-09,46837,75
2021-10-10,46866,29
2021-10-11,46914,48
2021-10-12,47047,133
2021-10-13,47248,201
2021-10-14,47372,124
2021-10-15,47494,122
2021-10-16,47544,50
2021-10-17,47564,20
2021-10-18,47691,127
2021-10-19,47813,122
2021-10-20,47953,140
2021-10-21,48033,80
2021-10-22,48143,110
2021-10-23,48223,80
2021-10-24,48294,71
2021-10-25,48455,161
2021-10-26,48623,168
2021-10-27,48932,309
2021-10-28,49161,229
2021-10-29,49318,157
2021-10-30,49370,52
2021-10-31,49449,79
2021-11-01,49660,211
2021-11-02,49863,203
2021-11-03,50089,226
2021-11-04,50455,366
2021-11-05,50625,170
2021-11-06,50767,142
2021-11-07,50942,175
2021-11-08,51166,224
2021-11-09,51397,231
2021-11-10,51745,348
2021-11-11,51976,231
2021-11-12,52325,349
2021-11-13,52466,141
2021-11-14,52667,201
2021-11-15,52890,223
2021-11-16,53271,381
2021-11-17,53544,273
2021-11-18,53772,228
2021-11-19,54095,323
2021-11-20,54268,173
2021-11-21,54377,109
2021-11-22,54733,356
2021-11-23,55040,307
2021-11-24,55255,215
2021-11-26,55468,213
2021-11-27,55565,97
2021-11-28,55708,143
2021-11-29,55959,251
2021-11-30,56251,292
2021-12-01,56541,290
2021-12-02,56729,188
2021-12-03,57216,487
2021-12-04,57461,245
2021-12-05,57591,130
2021-12-06,57814,223
2021-12-07,58084,270
2021-12-08,58352,268
2021-12-09,58606,254
2021-12-10,58858,252
2021-12-11,59010,152
2021-12-12,59102,92
2021-12-13,59336,234
2021-12-14,59564,228
2021-12-15,59798,234
2021-12-16,60001,203
2021-12-17,60182,181
2021-12-18,60239,57
2021-12-19,60317,78
2021-12-20,60521,204
2021-12-21,60562,41
