date,Mohave_cume,Mohave
2020-12-01,1,
2020-12-12,2,1
2020-12-16,4,2
2020-12-18,6,2
2020-12-21,18,12
2020-12-22,79,61
2020-12-23,289,210
2020-12-24,423,134
2020-12-26,587,164
2020-12-27,648,61
2020-12-28,917,269
2020-12-29,1298,381
2020-12-30,1636,338
2020-12-31,1912,276
2021-01-01,1983,71
2021-01-02,2032,49
2021-01-03,2058,26
2021-01-04,2246,188
2021-01-05,2380,134
2021-01-06,2632,252
2021-01-07,2884,252
2021-01-08,3142,258
2021-01-09,3198,56
2021-01-10,3248,50
2021-01-11,3447,199
2021-01-12,3732,285
2021-01-13,4038,306
2021-01-14,4422,384
2021-01-15,4835,413
2021-01-16,5190,355
2021-01-17,5221,31
2021-01-18,5593,372
2021-01-19,5922,329
2021-01-20,6487,565
2021-01-21,6938,451
2021-01-22,7354,416
2021-01-23,8161,807
2021-01-24,8778,617
2021-01-25,9333,555
2021-01-26,9959,626
2021-01-27,10769,810
2021-01-28,11682,913
2021-01-29,12209,527
2021-01-30,12670,461
2021-01-31,13199,529
2021-02-01,13880,681
2021-02-02,14494,614
2021-02-03,15646,1152
2021-02-04,16359,713
2021-02-05,17022,663
2021-02-06,17362,340
2021-02-07,17548,186
2021-02-08,17945,397
2021-02-09,18388,443
2021-02-10,19351,963
2021-02-11,19990,639
2021-02-12,20896,906
2021-02-13,21395,499
2021-02-14,21504,109
2021-02-15,22047,543
2021-02-16,22615,568
2021-02-17,23151,536
2021-02-18,23532,381
2021-02-19,23948,416
2021-02-20,24108,160
2021-02-21,24171,63
2021-02-22,24478,307
2021-02-23,24718,240
2021-02-24,25466,748
2021-02-25,26487,1021
2021-02-26,27376,889
2021-02-27,28202,826
2021-02-28,28727,525
2021-03-01,29608,881
2021-03-02,30557,949
2021-03-03,32808,2251
2021-03-04,34307,1499
2021-03-05,35859,1552
2021-03-06,36686,827
2021-03-07,37114,428
2021-03-08,37914,800
2021-03-09,38876,962
2021-03-10,40804,1928
2021-03-11,42395,1591
2021-03-12,43805,1410
2021-03-13,44629,824
2021-03-14,44999,370
2021-03-15,45802,803
2021-03-16,46805,1003
2021-03-17,48600,1795
2021-03-18,49914,1314
2021-03-19,51099,1185
2021-03-20,52268,1169
2021-03-21,52815,547
2021-03-22,54073,1258
2021-03-23,55300,1227
2021-03-24,56830,1530
2021-03-25,58240,1410
2021-03-26,59777,1537
2021-03-27,60787,1010
2021-03-28,61596,809
2021-03-29,63130,1534
2021-03-30,64641,1511
2021-03-31,66879,2238
2021-04-01,68607,1728
2021-04-02,70122,1515
2021-04-03,70843,721
2021-04-04,71135,292
2021-04-05,72348,1213
2021-04-06,73712,1364
2021-04-07,75398,1686
2021-04-08,76889,1491
2021-04-09,78496,1607
2021-04-10,79468,972
2021-04-11,79902,434
2021-04-12,81897,1995
2021-04-13,82962,1065
2021-04-14,84688,1726
2021-04-15,86194,1506
2021-04-16,87449,1255
2021-04-17,88328,879
2021-04-18,88759,431
2021-04-19,89785,1026
2021-04-20,90953,1168
2021-04-21,92329,1376
2021-04-22,93597,1268
2021-04-23,94898,1301
2021-04-24,95691,793
2021-04-25,96020,329
2021-04-26,97213,1193
2021-04-27,98564,1351
2021-04-28,99815,1251
2021-04-29,100982,1167
2021-04-30,102204,1222
2021-05-01,102870,666
2021-05-02,103112,242
2021-05-03,103929,817
2021-05-04,104790,861
2021-05-05,105731,941
2021-05-06,106540,809
2021-05-07,107384,844
2021-05-08,107976,592
2021-05-09,108113,137
2021-05-10,108697,584
2021-05-11,109304,607
2021-05-12,109840,536
2021-05-13,110611,771
2021-05-14,111300,689
2021-05-15,111713,413
2021-05-16,111883,170
2021-05-17,113121,1238
2021-05-18,113718,597
2021-05-19,114380,662
2021-05-20,115068,688
2021-05-21,115744,676
2021-05-22,116111,367
2021-05-23,116239,128
2021-05-24,116686,447
2021-05-25,117137,451
2021-05-26,117508,371
2021-05-27,117903,395
2021-05-28,118427,524
2021-05-29,118561,134
2021-05-30,118632,71
2021-05-31,118707,75
2021-06-01,119160,453
2021-06-02,119516,356
2021-06-03,119860,344
2021-06-04,120269,409
2021-06-05,120476,207
2021-06-06,120551,75
2021-06-07,120962,411
2021-06-08,121236,274
2021-06-09,121658,422
2021-06-10,122005,347
2021-06-11,122450,445
2021-06-12,122722,272
2021-06-13,122809,87
2021-06-14,123123,314
2021-06-15,123473,350
2021-06-16,123791,318
2021-06-17,124047,256
2021-06-18,124400,353
2021-06-19,124579,179
2021-06-20,124670,91
2021-06-21,124905,235
2021-06-22,125161,256
2021-06-23,125425,264
2021-06-24,125646,221
2021-06-25,125967,321
2021-06-26,126108,141
2021-06-27,126176,68
2021-06-28,126386,210
2021-06-29,126618,232
2021-06-30,126880,262
2021-07-01,127120,240
2021-07-02,127431,311
2021-07-03,127528,97
2021-07-04,127552,24
2021-07-05,127742,190
2021-07-06,127944,202
2021-07-07,128155,211
2021-07-08,128384,229
2021-07-09,128661,277
2021-07-10,128847,186
2021-07-11,128915,68
2021-07-12,129146,231
