Category,value
tests,12465651
day,
pos,
est_pos,
total_pos,
0_5,
Less than 20 years,2098755
20 - 44 years,5320903
45 - 54 years,1649780
55 - 64 years,1530334
65 years and older,1841634
Unknown,24245
positive,0.0973652318679546
