date,Graham_cume,Graham
1/1/2021,1,
1/11/2021,2,1
1/12/2021,64,62
1/13/2021,74,10
1/14/2021,85,11
1/15/2021,147,62
1/16/2021,188,41
1/18/2021,199,11
1/19/2021,204,5
1/2/2021,205,1
1/20/2021,289,84
1/21/2021,354,65
1/22/2021,428,74
1/23/2021,529,101
1/25/2021,721,192
1/26/2021,773,52
1/27/2021,847,74
1/28/2021,953,106
1/29/2021,1126,173
1/4/2021,1405,279
1/5/2021,1460,55
1/6/2021,1515,55
1/7/2021,1572,57
1/8/2021,1733,161
12/18/2020,1852,119
12/23/2020,2098,246
12/26/2020,2313,215
12/28/2020,2368,55
12/29/2020,2474,106
12/3/2020,2590,116
12/30/2020,2693,103
12/31/2020,2945,252
2/1/2021,3059,114
2/10/2021,3208,149
2/11/2021,3393,185
2/12/2021,3612,219
2/13/2021,3921,309
2/15/2021,4121,200
2/16/2021,4122,1
2/17/2021,4235,113
2/18/2021,4385,150
2/19/2021,4529,144
2/2/2021,4802,273
2/20/2021,5166,364
2/22/2021,5396,230
2/23/2021,5467,71
2/24/2021,5605,138
2/25/2021,5768,163
2/26/2021,5986,218
2/28/2021,6345,359
2/3/2021,6568,223
2/4/2021,6673,105
2/5/2021,6823,150
2/6/2021,6999,176
2/7/2021,7168,169
2/8/2021,7447,279
2/9/2021,7460,13
3/1/2021,7611,151
3/10/2021,7827,216
3/11/2021,8027,200
3/12/2021,8233,206
3/13/2021,8420,187
3/15/2021,8632,212
3/16/2021,8633,1
3/17/2021,8772,139
3/18/2021,8967,195
3/19/2021,9170,203
3/2/2021,9403,233
3/20/2021,9538,135
3/22/2021,9792,254
3/23/2021,9992,200
3/24/2021,10145,153
3/25/2021,10351,206
3/26/2021,10595,244
3/27/2021,10748,153
3/29/2021,10764,16
3/3/2021,10931,167
3/30/2021,11153,222
3/31/2021,11373,220
3/4/2021,11570,197
3/5/2021,11727,157
3/6/2021,11812,85
3/7/2021,12041,229
3/8/2021,12194,153
3/9/2021,12529,335
4/1/2021,12722,193
4/10/2021,12800,78
4/11/2021,12824,24
4/12/2021,12829,5
4/13/2021,12949,120
4/14/2021,13101,152
4/15/2021,13463,362
4/16/2021,13797,334
4/17/2021,13901,104
4/19/2021,14038,137
4/2/2021,14043,5
4/20/2021,14097,54
4/21/2021,14228,131
4/22/2021,14463,235
4/23/2021,14586,123
4/24/2021,14736,150
4/26/2021,14752,16
4/27/2021,14821,69
4/28/2021,15025,204
4/29/2021,15293,268
4/3/2021,15540,247
4/30/2021,15663,123
4/4/2021,15769,106
4/5/2021,15915,146
4/6/2021,16029,114
4/7/2021,16139,110
4/8/2021,16417,278
4/9/2021,16449,32
5/1/2021,16460,11
5/10/2021,16461,1
5/11/2021,16505,44
5/12/2021,16594,89
5/13/2021,16851,257
5/14/2021,17073,222
5/15/2021,17106,33
5/16/2021,17153,47
5/17/2021,17154,1
5/18/2021,17180,26
5/19/2021,17236,56
5/2/2021,17391,155
5/20/2021,17512,121
5/21/2021,17546,34
5/22/2021,17560,14
5/23/2021,17563,3
5/24/2021,17626,63
5/25/2021,17689,63
5/26/2021,17841,152
5/27/2021,18041,200
5/28/2021,18119,78
5/29/2021,18160,41
5/3/2021,18161,1
5/30/2021,18221,60
5/31/2021,18266,45
5/4/2021,18292,26
5/5/2021,18380,88
5/6/2021,18431,51
5/7/2021,18437,6
5/8/2021,18438,1
5/9/2021,18441,3
6/1/2021,18492,51
6/10/2021,18551,59
6/11/2021,18602,51
6/12/2021,18652,50
6/13/2021,18663,11
6/14/2021,18668,5
6/15/2021,18698,30
6/16/2021,18718,20
6/17/2021,18740,22
6/18/2021,18859,119
6/19/2021,18873,14
6/2/2021,18888,15
6/20/2021,18890,2
6/21/2021,18932,42
6/22/2021,18967,35
6/23/2021,19007,40
6/24/2021,19058,51
6/25/2021,19116,58
6/26/2021,19128,12
6/27/2021,19133,5
6/28/2021,19160,27
6/29/2021,19180,20
6/3/2021,19197,17
6/30/2021,19224,27
6/4/2021,19274,50
6/5/2021,19282,8
6/6/2021,19283,1
6/7/2021,19317,34
6/8/2021,19342,25
6/9/2021,19401,59
7/1/2021,19442,41
7/10/2021,19473,31
7/11/2021,19482,9
7/12/2021,19502,20
7/13/2021,19519,17
7/14/2021,19565,46
7/15/2021,19612,47
7/16/2021,19643,31
7/17/2021,19650,7
7/18/2021,19651,1
7/19/2021,19678,27
7/2/2021,19691,13
7/20/2021,19747,56
7/21/2021,19794,47
7/22/2021,19841,47
7/23/2021,19853,12
7/24/2021,19855,2
7/25/2021,19889,34
7/26/2021,19918,29
7/27/2021,19976,58
7/28/2021,20048,72
7/29/2021,20128,80
7/3/2021,20173,45
7/30/2021,20178,5
7/31/2021,20257,79
7/5/2021,20296,39
7/6/2021,20372,76
7/7/2021,20433,61
7/8/2021,20480,47
7/9/2021,20507,27
8/1/2021,20513,6
8/10/2021,20566,53
8/11/2021,20583,17
8/12/2021,20651,68
8/13/2021,20736,85
8/14/2021,20801,65
8/15/2021,20825,24
8/16/2021,20833,8
8/17/2021,20892,59
8/18/2021,20918,26
8/19/2021,20979,61
8/2/2021,21083,104
8/20/2021,21204,121
8/21/2021,21221,17
8/22/2021,21230,9
8/23/2021,21308,78
8/24/2021,21366,58
8/25/2021,21452,86
8/26/2021,21588,136
8/27/2021,21706,118
8/28/2021,21754,48
8/29/2021,21758,4
8/3/2021,21818,60
8/30/2021,21856,38
8/31/2021,21929,73
8/4/2021,22062,133
8/5/2021,22206,144
8/6/2021,22220,14
8/7/2021,22229,9
8/8/2021,22336,107
8/9/2021,22389,53
9/1/2021,22454,65
9/10/2021,22564,110
9/11/2021,22683,119
9/12/2021,22692,9
9/13/2021,22697,5
9/14/2021,22710,13
9/15/2021,22788,78
9/16/2021,22880,92
9/17/2021,23004,124
9/18/2021,23041,37
9/19/2021,23055,14
9/2/2021,23108,53
9/20/2021,23175,67
9/3/2021,23242,67
9/4/2021,23359,117
9/5/2021,23462,103
9/7/2021,23501,39
9/8/2021,23504,3
9/9/2021,23534,30
