date,20-34,35-44,45-54,55-64,65+,<20
1/1/2021,21053,22740,20715,18050,12225,199
1/10/2021,34730,34869,32824,29712,29020,466
1/11/2021,36661,36679,34770,31392,32777,525
1/12/2021,39462,39368,37548,33919,40324,631
1/13/2021,42237,42282,40649,36610,49082,720
1/14/2021,44996,45316,43879,39610,58437,790
1/15/2021,48479,48555,47244,42726,67574,906
1/16/2021,50275,50131,48922,44337,72946,952
1/17/2021,51391,51150,49990,45426,76406,990
1/18/2021,53043,52684,51728,47150,84189,1031
1/19/2021,55080,54550,53766,49331,94253,1128
1/2/2021,22957,24439,22251,19462,13271,231
1/20/2021,57496,57048,56699,52275,106497,1254
1/21/2021,60207,59904,60052,55744,122190,1399
1/22/2021,64709,64042,64658,60602,137853,1563
1/23/2021,68005,66801,67756,63779,148375,1710
1/24/2021,69532,68190,69278,65461,156019,1763
1/25/2021,71919,70332,71876,68402,169619,1848
1/26/2021,74848,72849,74773,71636,186879,1957
1/27/2021,77967,75464,77705,75005,205775,2056
1/28/2021,81013,78031,80669,78644,227024,2197
1/29/2021,84872,81165,84030,82383,246967,2399
1/3/2021,23855,25180,22900,20009,13619,252
1/30/2021,87697,83298,86365,84837,258387,2576
1/31/2021,88601,84039,87228,85865,264359,2621
1/4/2021,25581,26811,24497,21493,15495,277
1/5/2021,27374,28445,26088,23057,17596,311
1/6/2021,29581,30388,28125,25081,20660,374
1/7/2021,31383,32017,29895,26866,23985,412
1/8/2021,33102,33588,31556,28519,26392,436
1/9/2021,34194,34423,32403,29315,28557,461
12/1/2020,44,30,36,24,37,1
12/10/2020,61,44,54,48,65,3
12/11/2020,62,47,57,54,67,3
12/12/2020,64,47,59,58,70,3
12/13/2020,65,48,61,60,72,3
12/14/2020,66,54,64,62,81,3
12/15/2020,80,67,78,80,91,3
12/16/2020,190,220,240,207,149,3
12/17/2020,814,1052,1039,857,410,8
12/18/2020,1663,2061,1883,1512,708,9
12/19/2020,2280,2779,2461,1944,911,14
12/2/2020,47,33,38,29,42,2
12/20/2020,2492,3042,2720,2158,1007,16
12/21/2020,3854,4465,3985,3132,1487,23
12/22/2020,5693,6511,5787,4575,2131,32
12/23/2020,7940,9086,8028,6395,3034,49
12/24/2020,8901,10059,8844,7128,3393,52
12/25/2020,8938,10094,8872,7153,3410,52
12/26/2020,10445,11825,10305,8425,3965,65
12/27/2020,11069,12477,10912,8932,4218,75
12/28/2020,13196,14655,12912,10780,5450,98
12/29/2020,16049,17582,15644,13295,7605,142
12/3/2020,51,34,44,33,45,2
12/30/2020,19189,20913,18858,16269,9923,174
12/31/2020,20879,22574,20502,17804,11316,193
12/4/2020,51,34,46,36,47,2
12/5/2020,52,34,46,36,48,2
12/6/2020,53,34,46,37,48,2
12/7/2020,55,36,50,39,51,3
12/8/2020,57,37,51,43,54,3
12/9/2020,59,38,52,44,61,3
2/1/2021,90458,85739,89028,88188,280161,2735
2/10/2021,109997,101655,107160,111782,443915,4604
2/11/2021,112726,103872,109464,114966,466585,4969
2/12/2021,116003,106560,112304,118667,493799,5289
2/13/2021,119666,109401,115307,122036,513175,5691
2/14/2021,120594,110105,116221,123188,520553,5741
2/15/2021,121744,111097,117287,124635,534831,5807
2/16/2021,123634,112433,118797,126663,551555,5965
2/17/2021,126060,114285,120619,128944,568206,6591
2/18/2021,127540,115507,121894,130681,584303,6711
2/19/2021,129482,116997,123436,132609,596286,7129
2/2/2021,92537,87577,91074,90844,298310,2837
2/20/2021,132260,118997,125404,134796,606138,7477
2/21/2021,132939,119627,126080,135611,612035,7534
2/22/2021,133951,120425,126865,136657,619849,7635
2/23/2021,135653,121701,128323,138606,631725,7809
2/24/2021,137939,123534,130233,141251,648648,8043
2/25/2021,140061,125268,132052,143809,667647,8573
2/26/2021,142755,127437,134260,147016,685918,8848
2/27/2021,144784,129134,135975,149457,698152,9081
2/28/2021,145597,129758,136781,151022,705947,9151
2/3/2021,94969,89644,93352,93779,319121,2990
2/4/2021,97484,91681,95899,96954,338966,3159
2/5/2021,100192,93977,98444,100229,356523,3315
2/6/2021,102943,96046,100925,103277,373123,3981
2/7/2021,103613,96656,101554,104075,381054,4020
2/8/2021,105461,98120,103204,106282,398741,4179
2/9/2021,107369,99761,104994,108840,418776,4350
3/1/2021,147141,131035,138263,153425,717369,9366
3/10/2021,166508,145722,154652,236124,822194,11739
3/11/2021,170187,148597,157709,251181,836765,12064
3/12/2021,173935,151280,160861,264727,849476,12371
3/13/2021,176427,153256,163188,275918,856837,12606
3/14/2021,178198,154701,164753,284189,861781,12743
3/15/2021,180748,156776,167267,297318,870707,12986
3/16/2021,184617,159754,170777,310482,880659,13411
3/17/2021,190014,163824,175406,325545,893203,13896
3/18/2021,195099,167848,180280,339897,904860,14306
3/19/2021,201270,172437,185436,353488,914914,14901
3/2/2021,149070,132473,139842,156670,730349,9651
3/20/2021,205618,175870,189729,362912,922195,15292
3/21/2021,208845,178666,192925,369397,925960,15646
3/22/2021,214151,183008,197819,378190,933025,16249
3/23/2021,221171,188395,203660,387917,940200,17143
3/24/2021,231342,196236,212169,397426,947614,19119
3/25/2021,243084,205079,221758,406771,955154,21260
3/26/2021,253628,213041,230428,415091,960998,23478
3/27/2021,262105,219578,237368,420083,964050,25848
3/28/2021,268783,224591,242840,422720,965756,27859
3/29/2021,280309,232936,252166,426968,968978,30669
3/3/2021,150997,133980,141600,161936,745461,9954
3/30/2021,292837,241807,262064,432104,973027,33716
3/31/2021,306419,251339,273315,438167,977934,37303
3/4/2021,153049,135668,143410,172149,759535,10239
3/5/2021,156033,137812,145735,183602,771930,10604
