date,Pima_cume,Pima
1/1/2021,19,
1/10/2021,21,2
1/11/2021,25,4
1/12/2021,26,1
1/13/2021,27,1
1/14/2021,30,3
1/15/2021,31,1
1/16/2021,35,4
1/17/2021,36,1
1/18/2021,37,1
1/19/2021,41,4
1/2/2021,60,19
1/20/2021,64,4
1/21/2021,1298,1234
1/22/2021,2708,1410
1/23/2021,3449,741
1/24/2021,3457,8
1/25/2021,4983,1526
1/26/2021,6495,1512
1/27/2021,8354,1859
1/28/2021,9397,1043
1/29/2021,9399,2
1/3/2021,10192,793
1/30/2021,10361,169
1/31/2021,12220,1859
1/4/2021,14311,2091
1/5/2021,16581,2270
1/6/2021,18241,1660
1/7/2021,18595,354
1/8/2021,19223,628
1/9/2021,19660,437
12/1/2020,21491,1831
12/10/2020,23238,1747
12/11/2020,25405,2167
12/12/2020,27658,2253
12/13/2020,30321,2663
12/14/2020,31844,1523
12/15/2020,32253,409
12/16/2020,35041,2788
12/17/2020,37786,2745
12/18/2020,40277,2491
12/19/2020,42714,2437
12/2/2020,46805,4091
12/20/2020,48214,1409
12/21/2020,48722,508
12/22/2020,52695,3973
12/23/2020,56809,4114
12/24/2020,61553,4744
12/25/2020,66903,5350
12/26/2020,73475,6572
12/27/2020,76039,2564
12/28/2020,77046,1007
12/29/2020,84387,7341
12/3/2020,91397,7010
12/30/2020,98965,7568
12/31/2020,105928,6963
12/4/2020,113227,7299
12/5/2020,117054,3827
12/9/2020,118576,1522
2/1/2021,124314,5738
2/10/2021,130654,6340
2/11/2021,137661,7007
2/12/2021,144927,7266
2/13/2021,153754,8827
2/14/2021,158124,4370
2/15/2021,159219,1095
2/16/2021,166106,6887
2/17/2021,172312,6206
2/18/2021,179840,7528
2/19/2021,187593,7753
2/2/2021,196391,8798
2/20/2021,200692,4301
2/21/2021,201621,929
2/22/2021,207765,6144
2/23/2021,214655,6890
2/24/2021,222208,7553
2/25/2021,229464,7256
2/26/2021,233796,4332
2/27/2021,235904,2108
2/28/2021,236586,682
2/3/2021,240415,3829
2/4/2021,244962,4547
2/5/2021,251364,6402
2/6/2021,259604,8240
2/7/2021,269795,10191
2/8/2021,274188,4393
2/9/2021,276354,2166
3/1/2021,283765,7411
3/10/2021,290450,6685
3/11/2021,298610,8160
3/12/2021,304946,6336
3/13/2021,312877,7931
3/14/2021,317597,4720
3/15/2021,319886,2289
3/16/2021,327844,7958
3/17/2021,335796,7952
3/18/2021,345685,9889
3/19/2021,355290,9605
3/2/2021,365765,10475
3/20/2021,370952,5187
3/21/2021,372790,1838
3/22/2021,379536,6746
3/23/2021,387194,7658
3/24/2021,396031,8837
3/25/2021,404650,8619
3/26/2021,413725,9075
3/27/2021,418147,4422
3/28/2021,421701,3554
3/29/2021,428165,6464
3/3/2021,435435,7270
3/30/2021,444210,8775
3/31/2021,454339,10129
3/4/2021,464672,10333
3/5/2021,470321,5649
3/6/2021,473278,2957
3/7/2021,480019,6741
3/8/2021,488416,8397
3/9/2021,498081,9665
4/1/2021,505939,7858
4/10/2021,514684,8745
4/11/2021,519741,5057
4/12/2021,521560,1819
4/13/2021,529568,8008
4/14/2021,538340,8772
4/15/2021,549182,10842
4/16/2021,559755,10573
4/17/2021,570954,11199
4/18/2021,576562,5608
4/19/2021,578513,1951
4/2/2021,586995,8482
4/20/2021,594241,7246
4/21/2021,602531,8290
4/22/2021,611214,8683
4/23/2021,620272,9058
4/24/2021,623840,3568
4/25/2021,626465,2625
4/26/2021,632868,6403
4/27/2021,639759,6891
4/28/2021,647686,7927
4/29/2021,655372,7686
4/3/2021,663819,8447
4/30/2021,668641,4822
4/4/2021,670202,1561
4/5/2021,677754,7552
4/6/2021,685095,7341
4/7/2021,692363,7268
4/8/2021,699333,6970
4/9/2021,705673,6340
5/1/2021,707842,2169
5/10/2021,709044,1202
5/11/2021,714769,5725
5/12/2021,720250,5481
5/13/2021,726449,6199
5/14/2021,731609,5160
5/15/2021,736993,5384
5/16/2021,739466,2473
5/17/2021,740455,989
5/18/2021,744365,3910
5/19/2021,747640,3275
5/2/2021,751314,3674
5/20/2021,755961,4647
5/21/2021,761333,5372
5/22/2021,764636,3303
5/23/2021,766533,1897
5/24/2021,770859,4326
5/25/2021,774154,3295
5/26/2021,777398,3244
5/27/2021,780580,3182
5/28/2021,785075,4495
5/29/2021,787810,2735
5/3/2021,789458,1648
5/30/2021,792478,3020
5/31/2021,795483,3005
5/4/2021,798305,2822
5/5/2021,800846,2541
5/6/2021,804196,3350
5/7/2021,806006,1810
5/8/2021,806933,927
5/9/2021,807638,705
6/1/2021,810468,2830
6/10/2021,812889,2421
6/11/2021,815515,2626
6/12/2021,818930,3415
6/13/2021,821596,2666
6/14/2021,823248,1652
6/15/2021,825985,2737
6/16/2021,828451,2466
6/17/2021,830800,2349
6/18/2021,833184,2384
6/19/2021,836077,2893
6/2/2021,838351,2274
6/20/2021,839506,1155
6/21/2021,842211,2705
6/22/2021,844110,1899
6/23/2021,846180,2070
6/24/2021,848131,1951
6/25/2021,850700,2569
6/26/2021,852344,1644
6/27/2021,853101,757
6/28/2021,854882,1781
6/29/2021,856893,2011
6/3/2021,858817,1924
6/30/2021,860603,1786
6/4/2021,862959,2356
6/5/2021,864387,1428
6/6/2021,864992,605
6/7/2021,866459,1467
6/8/2021,868061,1602
6/9/2021,869709,1648
7/1/2021,871017,1308
7/10/2021,872638,1621
7/11/2021,873490,852
7/12/2021,873704,214
7/13/2021,874680,976
7/14/2021,876142,1462
7/15/2021,877843,1701
7/16/2021,879656,1813
7/17/2021,881601,1945
7/18/2021,882714,1113
7/19/2021,883179,465
