date,20-34_Navajo,35-44_Navajo,45-54_Navajo,55-64_Navajo,65+_Navajo,<20_Navajo
1/1/2021,215,259,268,316,896,6
1/10/2021,366,443,464,558,2155,32
1/11/2021,402,493,529,607,2334,35
1/12/2021,428,521,589,676,2551,36
1/13/2021,448,542,613,741,2707,37
1/14/2021,479,588,651,825,2904,46
1/15/2021,511,633,708,903,3144,47
1/16/2021,515,634,709,905,3152,47
1/17/2021,517,635,709,906,3154,47
1/18/2021,530,646,739,933,3177,47
1/19/2021,561,672,778,1014,3326,48
1/2/2021,216,259,268,316,897,6
1/20/2021,584,709,830,1100,3473,54
1/21/2021,665,786,929,1243,3662,70
1/22/2021,735,840,981,1340,3786,86
1/23/2021,740,842,984,1345,3911,120
1/24/2021,741,843,984,1346,3924,122
1/25/2021,754,856,1009,1396,4038,124
1/26/2021,781,875,1039,1447,4178,126
1/27/2021,802,894,1062,1485,4338,139
1/28/2021,949,980,1171,1605,4549,189
1/29/2021,1023,1025,1237,1699,4780,248
1/3/2021,216,259,268,317,899,6
1/30/2021,1035,1044,1288,1728,4800,248
1/31/2021,1035,1045,1290,1729,4806,248
1/4/2021,231,278,286,345,1024,6
1/5/2021,274,311,325,380,1245,6
1/6/2021,287,333,344,408,1586,25
1/7/2021,326,402,432,504,1959,31
1/8/2021,365,442,463,553,2152,32
1/9/2021,366,443,463,558,2155,32
12/10/2020,,,,1,1,1
12/11/2020,,,,1,1,1
12/12/2020,,,,1,1,1
12/13/2020,,,,1,1,1
12/14/2020,,,,2,1,1
12/15/2020,,1,1,2,1,1
12/16/2020,5,4,6,5,2,1
12/17/2020,8,11,15,15,5,1
12/18/2020,16,23,25,20,17,1
12/19/2020,17,23,25,21,17,1
12/2/2020,,,,,,1
12/20/2020,17,23,25,22,17,1
12/21/2020,18,23,25,22,20,2
12/22/2020,21,35,41,29,58,2
12/23/2020,50,66,63,60,107,2
12/24/2020,63,83,79,74,153,2
12/25/2020,65,84,80,74,153,2
12/26/2020,65,84,81,74,153,2
