date,Maricopa_cume,Maricopa
1/1/2021,106,
1/10/2021,117,11
1/11/2021,123,6
1/12/2021,126,3
1/13/2021,131,5
1/14/2021,135,4
1/15/2021,141,6
1/16/2021,153,12
1/17/2021,158,5
1/18/2021,163,5
1/19/2021,167,4
1/2/2021,177,10
1/20/2021,200,23
1/21/2021,248,48
1/22/2021,1505,1257
1/23/2021,3174,1669
1/24/2021,4861,1687
1/25/2021,5850,989
1/26/2021,9132,3282
1/27/2021,13407,4275
1/28/2021,18237,4830
1/29/2021,19807,1570
1/3/2021,19812,5
1/30/2021,24944,5132
1/31/2021,27271,2327
1/4/2021,32588,5317
1/5/2021,40562,7974
1/6/2021,49391,8829
1/7/2021,53172,3781
1/8/2021,54158,986
1/9/2021,60432,6274
12/1/2020,63139,2707
12/10/2020,67859,4720
12/11/2020,72289,4430
12/12/2020,77360,5071
12/13/2020,82682,5322
12/14/2020,87294,4612
12/15/2020,91954,4660
12/16/2020,94704,2750
12/17/2020,103763,9059
12/18/2020,114595,10832
12/19/2020,126222,11627
12/2/2020,137717,11495
12/20/2020,147651,9934
12/21/2020,154088,6437
12/22/2020,156849,2761
12/23/2020,163746,6897
12/24/2020,176083,12337
12/25/2020,189740,13657
12/26/2020,204118,14378
12/27/2020,221513,17395
12/28/2020,235480,13967
12/29/2020,242678,7198
12/3/2020,254366,11688
12/30/2020,271328,16962
12/31/2020,287210,15882
12/4/2020,301566,14356
12/7/2020,319011,17445
12/8/2020,330438,11427
12/9/2020,333977,3539
2/1/2021,343953,9976
2/10/2021,358625,14672
2/11/2021,373057,14432
2/12/2021,389931,16874
2/13/2021,405202,15271
2/14/2021,419730,14528
2/15/2021,422267,2537
2/16/2021,433685,11418
2/17/2021,451823,18138
2/18/2021,468534,16711
2/19/2021,485837,17303
2/2/2021,512744,26907
2/20/2021,532515,19771
2/21/2021,536462,3947
2/22/2021,546112,9650
2/23/2021,564350,18238
2/24/2021,584011,19661
2/25/2021,604194,20183
2/26/2021,625078,20884
2/27/2021,641418,16340
2/28/2021,644587,3169
2/3/2021,654314,9727
2/4/2021,673891,19577
2/5/2021,695481,21590
2/6/2021,715467,19986
2/7/2021,742327,26860
2/8/2021,761689,19362
2/9/2021,766016,4327
3/1/2021,782153,16137
3/10/2021,799696,17543
3/11/2021,818327,18631
3/12/2021,837658,19331
3/13/2021,857983,20325
3/14/2021,872871,14888
3/15/2021,877754,4883
3/16/2021,895027,17273
3/17/2021,914961,19934
3/18/2021,938066,23105
3/19/2021,961964,23898
3/2/2021,991824,29860
3/20/2021,1009742,17918
3/21/2021,1017055,7313
3/22/2021,1035265,18210
3/23/2021,1055935,20670
3/24/2021,1079866,23931
3/25/2021,1104029,24163
3/26/2021,1125989,21960
3/27/2021,1144891,18902
3/28/2021,1154099,9208
3/29/2021,1171492,17393
3/3/2021,1190167,18675
3/30/2021,1212703,22536
3/31/2021,1237406,24703
3/4/2021,1260486,23080
3/5/2021,1277717,17231
3/6/2021,1286520,8803
3/7/2021,1307525,21005
3/8/2021,1329889,22364
3/9/2021,1357452,27563
4/1/2021,1387685,30233
4/10/2021,1412307,24622
4/11/2021,1426605,14298
4/12/2021,1433319,6714
4/13/2021,1458069,24750
4/14/2021,1486724,28655
4/15/2021,1519526,32802
4/16/2021,1554184,34658
4/17/2021,1583550,29366
4/18/2021,1602825,19275
4/19/2021,1612984,10159
4/2/2021,1634658,21674
4/20/2021,1654789,20131
4/21/2021,1677094,22305
4/22/2021,1701033,23939
4/23/2021,1724304,23271
4/24/2021,1740461,16157
4/25/2021,1749068,8607
4/26/2021,1769733,20665
4/27/2021,1790835,21102
4/28/2021,1816891,26056
4/29/2021,1842404,25513
4/3/2021,1864981,22577
4/30/2021,1879390,14409
4/4/2021,1887392,8002
4/5/2021,1907439,20047
4/6/2021,1928014,20575
4/7/2021,1950608,22594
4/8/2021,1970899,20291
4/9/2021,1993684,22785
5/1/2021,2007986,14302
5/10/2021,2015881,7895
5/11/2021,2030991,15110
5/12/2021,2049763,18772
5/13/2021,2067326,17563
5/14/2021,2085313,17987
5/15/2021,2103791,18478
5/16/2021,2116636,12845
5/17/2021,2121575,4939
5/18/2021,2135477,13902
5/19/2021,2150436,14959
5/2/2021,2167360,16924
5/20/2021,2187915,20555
5/21/2021,2207530,19615
5/22/2021,2221590,14060
5/23/2021,2230363,8773
5/24/2021,2248211,17848
5/25/2021,2264827,16616
5/26/2021,2286911,22084
5/27/2021,2304609,17698
5/28/2021,2324141,19532
5/29/2021,2338757,14616
5/3/2021,2345807,7050
5/30/2021,2360134,14327
5/31/2021,2373088,12954
5/4/2021,2385719,12631
5/5/2021,2397987,12268
5/6/2021,2411169,13182
5/7/2021,2419113,7944
5/8/2021,2424069,4956
5/9/2021,2426635,2566
6/1/2021,2439337,12702
6/10/2021,2449950,10613
6/11/2021,2462945,12995
6/12/2021,2477068,14123
6/13/2021,2487497,10429
