date,Pima_cume,Pima
1/1/2021,61,
1/10/2021,64,3
1/11/2021,70,6
1/12/2021,72,2
1/13/2021,73,1
1/14/2021,75,2
1/15/2021,77,2
1/16/2021,78,1
1/17/2021,87,9
1/18/2021,88,1
1/19/2021,97,9
1/2/2021,100,3
1/20/2021,102,2
1/21/2021,109,7
1/22/2021,134,25
1/23/2021,143,9
1/24/2021,1360,1217
1/25/2021,2732,1372
1/26/2021,3467,735
1/27/2021,3486,19
1/28/2021,4990,1504
1/29/2021,6552,1562
1/3/2021,8430,1878
1/30/2021,9483,1053
1/31/2021,9491,8
1/4/2021,10284,793
1/5/2021,10455,171
1/6/2021,12266,1811
1/7/2021,14192,1926
1/8/2021,16286,2094
1/9/2021,17862,1576
10/1/2021,18637,775
10/10/2021,19278,641
10/11/2021,19644,366
10/12/2021,21441,1797
10/13/2021,23201,1760
10/14/2021,25321,2120
10/15/2021,27569,2248
10/16/2021,30199,2630
10/17/2021,32287,2088
10/18/2021,32739,452
10/19/2021,35571,2832
10/2/2021,38415,2844
10/20/2021,41014,2599
10/21/2021,43563,2549
10/22/2021,47767,4204
10/23/2021,49236,1469
10/24/2021,49791,555
10/25/2021,53782,3991
10/26/2021,57998,4216
10/27/2021,62981,4983
10/28/2021,68502,5521
10/29/2021,75180,6678
10/3/2021,78658,3478
10/4/2021,79760,1102
10/5/2021,87030,7270
10/6/2021,93828,6798
10/7/2021,101265,7437
10/8/2021,108287,7022
10/9/2021,115473,7186
12/1/2020,120486,5013
12/10/2020,121893,1407
12/11/2020,128549,6656
12/12/2020,135078,6529
12/13/2020,142197,7119
12/14/2020,149542,7345
12/15/2020,158353,8811
12/16/2020,163235,4882
12/17/2020,164533,1298
12/18/2020,171651,7118
12/19/2020,178088,6437
12/2/2020,185846,7758
12/20/2020,193852,8006
12/21/2020,202889,9037
12/22/2020,208137,5248
12/23/2020,209233,1096
12/24/2020,215480,6247
12/25/2020,222618,7138
12/26/2020,230328,7710
12/27/2020,237938,7610
12/28/2020,243870,5932
12/29/2020,248054,4184
12/3/2020,248945,891
12/30/2020,254297,5352
12/31/2020,260672,6375
12/4/2020,269029,8357
12/5/2020,279123,10094
12/6/2020,291216,12093
12/7/2020,299036,7820
12/8/2020,302839,3803
12/9/2020,313298,10459
2/1/2021,322157,8859
2/10/2021,332374,10217
2/11/2021,341016,8642
2/12/2021,351207,10191
2/13/2021,358295,7088
2/14/2021,362466,4171
2/15/2021,372853,10387
2/16/2021,383123,10270
2/17/2021,395406,12283
2/18/2021,407464,12058
2/19/2021,420219,12755
2/2/2021,428274,8055
2/20/2021,432179,3905
2/21/2021,441314,9135
2/22/2021,451115,9801
2/23/2021,462066,10951
2/24/2021,472937,10871
2/25/2021,484567,11630
2/26/2021,491303,6736
2/27/2021,497186,5883
2/28/2021,506092,8906
2/3/2021,516369,10277
2/4/2021,528416,12047
2/5/2021,541875,13459
2/6/2021,556030,14155
2/7/2021,564778,8748
2/8/2021,570650,5872
2/9/2021,581339,10689
3/1/2021,593467,12128
3/10/2021,607203,13736
3/11/2021,620164,12961
3/12/2021,632964,12800
3/13/2021,641559,8595
3/14/2021,646434,4875
3/15/2021,658442,12008
3/16/2021,670439,11997
3/17/2021,684914,14475
3/18/2021,698924,14010
3/19/2021,713391,14467
3/2/2021,721844,8453
3/20/2021,726544,4700
3/21/2021,737139,10595
3/22/2021,746842,9703
3/23/2021,758196,11354
3/24/2021,769939,11743
3/25/2021,782039,12100
3/26/2021,788462,6423
3/27/2021,792920,4458
3/28/2021,801817,8897
3/29/2021,811095,9278
3/3/2021,821630,10535
3/30/2021,832482,10852
3/31/2021,844044,11562
3/4/2021,851476,7432
3/5/2021,855371,3895
3/6/2021,865867,10496
3/7/2021,875552,9685
3/8/2021,885310,9758
3/9/2021,894526,9216
4/1/2021,903500,8974
4/10/2021,907797,4297
4/11/2021,910735,2938
4/12/2021,917513,6778
4/13/2021,923803,6290
4/14/2021,930951,7148
4/15/2021,936991,6040
4/16/2021,943727,6736
4/17/2021,947250,3523
4/18/2021,948958,1708
4/19/2021,953361,4403
4/2/2021,957125,3764
4/20/2021,961546,4421
4/21/2021,967289,5743
4/22/2021,973587,6298
4/23/2021,978333,4746
4/24/2021,981357,3024
4/25/2021,986325,4968
4/26/2021,990082,3757
4/27/2021,994275,4193
4/28/2021,998155,3880
4/29/2021,1003416,5261
4/3/2021,1007106,3690
4/30/2021,1008709,1603
4/4/2021,1012401,3692
4/5/2021,1015684,3283
4/6/2021,1018804,3120
4/7/2021,1021655,2851
4/8/2021,1025396,3741
4/9/2021,1027155,1759
5/1/2021,1028068,913
5/10/2021,1028750,682
5/11/2021,1032070,3320
5/12/2021,1034773,2703
5/13/2021,1037920,3147
5/14/2021,1042107,4187
5/15/2021,1044777,2670
5/16/2021,1046471,1694
5/17/2021,1050206,3735
5/18/2021,1052954,2748
5/19/2021,1055797,2843
5/2/2021,1058433,2636
5/20/2021,1061800,3367
5/21/2021,1063969,2169
5/22/2021,1065096,1127
5/23/2021,1068190,3094
5/24/2021,1070248,2058
5/25/2021,1072474,2226
5/26/2021,1074453,1979
5/27/2021,1077212,2759
5/28/2021,1078779,1567
5/29/2021,1079530,751
5/3/2021,1081320,1790
5/30/2021,1083417,2097
5/31/2021,1085369,1952
5/4/2021,1087191,1822
5/5/2021,1089689,2498
5/6/2021,1091055,1366
5/7/2021,1091786,731
5/8/2021,1093466,1680
5/9/2021,1095052,1586
6/1/2021,1096824,1772
6/10/2021,1098443,1619
6/11/2021,1100228,1785
6/12/2021,1101253,1025
6/13/2021,1101472,219
6/14/2021,1102651,1179
6/15/2021,1104068,1417
6/16/2021,1105649,1581
6/17/2021,1107390,1741
6/18/2021,1109228,1838
6/19/2021,1110424,1196
6/2/2021,1111015,591
6/20/2021,1112547,1532
6/21/2021,1113928,1381
6/22/2021,1115365,1437
6/23/2021,1116750,1385
6/24/2021,1118640,1890
6/25/2021,1119831,1191
6/26/2021,1120461,630
6/27/2021,1122090,1629
6/28/2021,1123673,1583
6/29/2021,1125365,1692
6/3/2021,1127016,1651
6/30/2021,1129062,2046
6/4/2021,1130363,1301
6/5/2021,1131072,709
6/6/2021,1132928,1856
6/7/2021,1134939,2011
6/8/2021,1137141,2202
6/9/2021,1139074,1933
7/1/2021,1141501,2427
7/10/2021,1143069,1568
7/11/2021,1144074,1005
7/12/2021,1146172,2098
7/13/2021,1148084,1912
7/14/2021,1149859,1775
7/15/2021,1151498,1639
7/16/2021,1153907,2409
7/17/2021,1155470,1563
7/18/2021,1156397,927
7/19/2021,1158311,1914
7/2/2021,1159994,1683
7/20/2021,1161659,1665
7/21/2021,1163457,1798
7/22/2021,1166043,2586
7/23/2021,1167791,1748
7/24/2021,1168899,1108
7/25/2021,1171041,2142
7/26/2021,1173156,2115
7/27/2021,1175491,2335
7/28/2021,1177635,2144
7/29/2021,1180349,2714
7/3/2021,1181978,1629
7/30/2021,1183101,1123
7/31/2021,1185385,2284
7/4/2021,1187912,2527
7/5/2021,1190179,2267
7/6/2021,1192083,1904
7/7/2021,1194758,2675
7/8/2021,1196377,1619
7/9/2021,1197450,1073
8/1/2021,1199398,1948
8/10/2021,1201128,1730
8/11/2021,1202871,1743
8/12/2021,1204235,1364
8/13/2021,1206558,2323
8/14/2021,1207854,1296
8/15/2021,1208622,768
8/16/2021,1208903,281
8/17/2021,1210488,1585
8/18/2021,1212072,1584
8/19/2021,1213354,1282
8/2/2021,1215396,2042
8/20/2021,1216757,1361
8/21/2021,1217692,935
8/22/2021,1219269,1577
8/23/2021,1220856,1587
8/24/2021,1221690,834
8/25/2021,1222986,1296
8/26/2021,1225069,2083
8/27/2021,1226168,1099
8/28/2021,1226859,691
8/29/2021,1227774,915
8/3/2021,1229192,1418
8/30/2021,1230638,1446
8/31/2021,1231971,1333
8/4/2021,1234545,2574
8/5/2021,1236554,2009
8/6/2021,1237680,1126
8/7/2021,1240304,2624
8/8/2021,1243243,2939
8/9/2021,1246159,2916
9/1/2021,1248847,2688
9/10/2021,1251859,3012
9/11/2021,1253339,1480
9/12/2021,1254143,804
9/13/2021,1256853,2710
9/14/2021,1259548,2695
9/15/2021,1261895,2347
