date,20-34_Navajo,35-44_Navajo,45-54_Navajo,55-64_Navajo,65+_Navajo,<20_Navajo
1/1/2021,225,278,291,344,910,6
1/10/2021,376,466,488,586,2181,32
1/11/2021,412,514,553,637,2365,35
1/12/2021,438,541,613,706,2587,36
1/13/2021,457,563,636,774,2750,37
1/14/2021,489,609,675,859,2954,45
1/15/2021,521,654,733,938,3199,46
1/16/2021,525,655,734,940,3207,46
1/17/2021,527,656,734,941,3209,46
1/18/2021,540,667,764,967,3233,46
1/19/2021,571,694,804,1048,3388,47
1/2/2021,226,278,291,344,911,6
1/20/2021,595,732,858,1133,3537,53
1/21/2021,679,809,959,1283,3729,69
1/22/2021,747,865,1009,1383,3856,85
1/23/2021,752,867,1012,1388,3981,119
1/24/2021,753,868,1012,1389,3994,121
1/25/2021,765,883,1038,1439,4108,123
1/26/2021,792,902,1067,1492,4249,125
1/27/2021,813,920,1094,1532,4410,138
1/28/2021,961,1008,1203,1656,4621,189
1/29/2021,1035,1055,1269,1751,4854,247
1/3/2021,226,278,291,345,913,6
1/30/2021,1047,1074,1320,1780,4874,247
1/31/2021,1047,1075,1322,1781,4882,247
1/4/2021,242,298,310,374,1041,6
1/5/2021,285,332,349,408,1265,6
1/6/2021,297,355,369,436,1607,25
1/7/2021,336,424,455,533,1980,31
1/8/2021,375,465,487,581,2178,32
1/9/2021,376,466,487,586,2181,32
10/1/2021,5716,4397,4838,7074,14441,6430
10/10/2021,5759,4437,4865,7100,14485,6472
10/11/2021,5769,4444,4866,7108,14497,6485
10/12/2021,5779,4447,4870,7115,14506,6490
10/13/2021,5791,4449,4877,7123,14516,6503
10/14/2021,5805,4453,4880,7132,14528,6508
10/15/2021,5814,4462,4883,7141,14538,6518
10/16/2021,5819,4463,4884,7145,14540,6519
10/17/2021,5821,4463,4886,7146,14540,6519
10/18/2021,5831,4469,4888,7152,14552,6523
10/19/2021,5842,4474,4892,7165,14564,6530
10/2/2021,5717,4399,4841,7078,14448,6430
10/20/2021,5849,4476,4895,7171,14583,6539
10/21/2021,5855,4483,4898,7173,14598,6544
10/22/2021,5875,4490,4910,7179,14615,6554
10/23/2021,5877,4492,4911,7179,14621,6557
10/24/2021,5878,4495,4911,7181,14626,6559
10/25/2021,5886,4501,4916,7192,14646,6562
10/26/2021,5891,4508,4924,7199,14669,6568
10/27/2021,5898,4513,4927,7210,14685,6579
10/28/2021,5912,4528,4945,7231,14707,6583
10/29/2021,5917,4536,4948,7239,14718,6592
10/3/2021,5718,4400,4841,7078,14449,6430
10/4/2021,5726,4405,4843,7083,14455,6439
10/5/2021,5734,4409,4846,7087,14462,6447
10/6/2021,5739,4417,4852,7090,14474,6452
10/7/2021,5746,4421,4856,7094,14482,6461
10/8/2021,5753,4433,4864,7097,14485,6472
10/9/2021,5757,4435,4865,7100,14485,6472
12/10/2020,1,,1,1,1,1
12/11/2020,1,,1,1,1,1
12/12/2020,1,,1,1,1,1
12/13/2020,1,,1,1,1,1
12/14/2020,1,,1,2,1,1
12/15/2020,1,1,2,2,1,1
12/16/2020,7,6,10,7,2,1
12/17/2020,14,26,31,25,8,1
12/18/2020,24,41,46,39,21,1
12/19/2020,25,41,46,40,21,1
12/2/2020,,,,,,1
12/20/2020,25,41,46,42,21,1
12/21/2020,26,41,46,44,24,2
12/22/2020,29,53,62,52,62,2
12/23/2020,59,84,85,84,111,2
12/24/2020,72,101,100,99,157,2
12/25/2020,74,102,101,99,157,2
12/26/2020,74,102,102,99,157,2
12/27/2020,75,102,102,99,157,2
12/28/2020,113,154,160,174,275,2
12/29/2020,136,199,216,238,461,3
12/3/2020,,,,,,1
12/30/2020,177,239,259,291,649,4
12/31/2020,222,275,291,341,829,6
12/4/2020,,,,1,,1
12/5/2020,,,,1,,1
12/6/2020,,,1,1,,1
12/7/2020,1,,1,1,,1
12/8/2020,1,,1,1,,1
12/9/2020,1,,1,1,,1
2/1/2021,1066,1099,1354,1864,5142,260
2/10/2021,1274,1347,1760,2515,6843,456
2/11/2021,1395,1432,1832,2618,7103,494
2/12/2021,1458,1481,1881,2693,7354,511
2/13/2021,1662,1583,1974,2771,7462,548
2/14/2021,1665,1584,1977,2777,7492,550
2/15/2021,1673,1589,1983,2792,7582,551
2/16/2021,1701,1612,2016,2830,7867,573
2/17/2021,1751,1655,2068,2875,8109,656
2/18/2021,1787,1684,2102,2933,8315,676
2/19/2021,1837,1714,2139,2980,8399,691
2/2/2021,1081,1114,1383,1895,5382,267
2/20/2021,1871,1730,2154,2994,8420,711
2/21/2021,1873,1731,2156,2995,8432,714
2/22/2021,1927,1770,2197,3031,8487,726
2/23/2021,1998,1811,2230,3100,8612,760
2/24/2021,2034,1834,2248,3147,8737,771
2/25/2021,2081,1885,2295,3223,9026,901
2/26/2021,2142,1928,2341,3257,9147,983
2/27/2021,2157,1938,2349,3273,9185,985
2/28/2021,2160,1938,2353,3277,9191,987
2/3/2021,1103,1140,1418,1957,5691,270
2/4/2021,1119,1169,1464,2012,5910,290
2/5/2021,1133,1187,1496,2138,6068,297
2/6/2021,1176,1246,1639,2380,6174,396
2/7/2021,1176,1246,1640,2380,6182,397
2/8/2021,1206,1287,1679,2407,6380,410
2/9/2021,1216,1311,1712,2452,6589,421
3/1/2021,2201,1961,2375,3304,9285,996
3/10/2021,2447,2116,2588,3818,10239,1154
3/11/2021,2479,2149,2609,3939,10434,1162
3/12/2021,2502,2160,2626,4014,10535,1167
3/13/2021,2512,2163,2634,4034,10566,1170
3/14/2021,2512,2164,2635,4042,10581,1171
3/15/2021,2538,2187,2690,4198,10744,1183
3/16/2021,2565,2204,2716,4241,10821,1189
3/17/2021,2607,2244,2763,4351,10932,1192
3/18/2021,2653,2276,2800,4495,11141,1218
3/19/2021,2679,2300,2829,4566,11231,1227
3/2/2021,2238,1981,2395,3350,9407,1004
3/20/2021,2688,2303,2831,4575,11255,1232
3/21/2021,2690,2303,2835,4578,11272,1236
3/22/2021,2723,2332,2857,4631,11348,1241
3/23/2021,2763,2374,2911,4748,11559,1278
3/24/2021,2815,2431,2964,4846,11676,1312
3/25/2021,2854,2455,3006,4922,11779,1347
3/26/2021,2885,2483,3052,4985,11839,1385
3/27/2021,2924,2504,3070,5003,11852,1391
3/28/2021,2932,2506,3072,5009,11855,1393
3/29/2021,2975,2537,3115,5065,11941,1401
3/3/2021,2259,1999,2433,3419,9570,1046
3/30/2021,3019,2558,3140,5117,12000,1416
3/31/2021,3082,2602,3185,5184,12077,1444
3/4/2021,2280,2010,2449,3492,9793,1093
3/5/2021,2304,2026,2469,3537,9859,1109
3/6/2021,2355,2051,2509,3582,9891,1117
3/7/2021,2356,2053,2514,3595,9900,1119
3/8/2021,2367,2061,2525,3645,9990,1124
3/9/2021,2407,2087,2552,3712,10073,1137
4/1/2021,3121,2635,3240,5242,12159,1459
4/10/2021,3408,2845,3453,5507,12547,1602
4/11/2021,3413,2850,3458,5516,12558,1606
4/12/2021,3448,2897,3500,5545,12610,1614
4/13/2021,3469,2915,3525,5572,12657,1637
4/14/2021,3507,2942,3542,5602,12693,1647
4/15/2021,3551,2966,3571,5631,12724,1662
4/16/2021,3587,2989,3590,5660,12741,1678
4/17/2021,3597,2996,3596,5670,12755,1679
4/18/2021,3600,2999,3599,5673,12763,1679
4/19/2021,3635,3031,3620,5696,12789,1686
4/2/2021,3149,2664,3274,5268,12211,1497
4/20/2021,3677,3076,3639,5719,12817,1696
4/21/2021,3711,3116,3670,5731,12846,1703
4/22/2021,3762,3153,3700,5755,12859,1708
4/23/2021,3790,3173,3713,5773,12879,1720
4/24/2021,3799,3177,3725,5780,12892,1721
4/25/2021,3800,3182,3728,5783,12893,1724
4/26/2021,3813,3192,3740,5800,12918,1730
4/27/2021,3832,3207,3747,5823,12950,1744
4/28/2021,3855,3220,3756,5842,12978,1752
4/29/2021,3881,3233,3777,5861,13007,1767
4/3/2021,3158,2668,3279,5274,12222,1499
4/30/2021,3894,3243,3790,5875,13021,1780
4/4/2021,3159,2670,3281,5278,12223,1499
4/5/2021,3183,2695,3305,5311,12295,1510
4/6/2021,3222,2720,3326,5358,12351,1524
4/7/2021,3276,2754,3351,5391,12392,1543
4/8/2021,3341,2806,3407,5444,12469,1556
4/9/2021,3390,2831,3435,5479,12523,1564
5/1/2021,3898,3246,3791,5884,13025,1781
5/10/2021,4014,3309,3857,5979,13154,1824
5/11/2021,4029,3313,3863,5992,13174,1856
5/12/2021,4046,3319,3872,6004,13184,1878
5/13/2021,4066,3337,3880,6016,13199,2030
5/14/2021,4082,3344,3902,6030,13218,2303
5/15/2021,4088,3351,3908,6037,13222,2321
5/16/2021,4090,3353,3911,6040,13227,2331
5/17/2021,4112,3365,3918,6052,13236,2424
5/18/2021,4137,3380,3929,6064,13248,2576
5/19/2021,4159,3394,3949,6068,13266,2741
5/2/2021,3899,3246,3791,5885,13028,1781
5/20/2021,4172,3402,3957,6082,13279,2849
5/21/2021,4187,3415,3965,6091,13289,2954
5/22/2021,4197,3425,3967,6093,13293,3162
5/23/2021,4202,3428,3973,6100,13301,3169
5/24/2021,4217,3442,3988,6119,13322,3225
5/25/2021,4235,3453,4002,6136,13334,3328
5/26/2021,4253,3457,4012,6147,13349,3406
5/27/2021,4271,3463,4016,6159,13363,3468
5/28/2021,4283,3466,4024,6166,13368,3519
5/29/2021,4286,3466,4028,6171,13373,3525
5/3/2021,3923,3254,3809,5900,13051,1791
5/30/2021,4291,3468,4029,6172,13375,3530
5/31/2021,4293,3470,4031,6175,13377,3532
5/4/2021,3944,3267,3820,5921,13075,1793
5/5/2021,3954,3276,3826,5929,13089,1801
5/6/2021,3979,3289,3840,5947,13118,1809
5/7/2021,3991,3299,3846,5956,13132,1817
5/8/2021,3997,3301,3850,5958,13134,1817
5/9/2021,3998,3303,3851,5961,13136,1818
6/1/2021,4309,3481,4033,6191,13391,3577
6/10/2021,4408,3539,4074,6239,13461,3876
6/11/2021,4418,3545,4082,6249,13467,3917
6/12/2021,4421,3546,4084,6249,13469,3925
6/13/2021,4422,3546,4084,6249,13469,3925
6/14/2021,4433,3556,4092,6256,13481,3953
6/15/2021,4440,3563,4101,6262,13491,4002
6/16/2021,4451,3569,4109,6270,13498,4048
6/17/2021,4459,3578,4113,6275,13503,4069
6/18/2021,4469,3583,4119,6282,13513,4092
6/19/2021,4473,3586,4120,6288,13513,4095
6/2/2021,4324,3488,4037,6197,13399,3615
6/20/2021,4478,3587,4124,6289,13513,4097
6/21/2021,4487,3595,4132,6299,13520,4124
6/22/2021,4497,3600,4139,6300,13528,4190
6/23/2021,4507,3605,4144,6306,13534,4219
6/24/2021,4519,3610,4148,6312,13540,4251
6/25/2021,4527,3619,4149,6317,13547,4284
6/26/2021,4530,3620,4150,6318,13551,4288
6/27/2021,4532,3623,4150,6320,13552,4289
6/28/2021,4541,3630,4158,6326,13558,4319
6/29/2021,4552,3636,4161,6328,13564,4352
6/3/2021,4335,3496,4042,6202,13417,3654
6/30/2021,4569,3643,4164,6337,13578,4390
6/4/2021,4351,3504,4045,6209,13430,3694
6/5/2021,4353,3504,4048,6211,13433,3701
6/6/2021,4353,3506,4049,6212,13435,3709
6/7/2021,4364,3518,4053,6220,13439,3745
6/8/2021,4375,3525,4056,6227,13442,3782
6/9/2021,4392,3534,4064,6233,13450,3832
7/1/2021,4580,3648,4171,6340,13587,4432
7/10/2021,4643,3692,4215,6374,13638,4563
7/11/2021,4646,3692,4217,6375,13639,4563
7/12/2021,4658,3701,4227,6379,13649,4612
7/13/2021,4675,3708,4229,6383,13659,4648
7/14/2021,4692,3720,4231,6387,13667,4712
7/15/2021,4701,3724,4236,6395,13681,4738
7/16/2021,4717,3737,4243,6405,13685,4768
7/17/2021,4722,3738,4250,6415,13687,4773
7/18/2021,4727,3740,4250,6419,13689,4774
7/19/2021,4748,3746,4258,6430,13700,4818
7/2/2021,4592,3656,4182,6346,13598,4446
7/20/2021,4763,3757,4272,6441,13716,4871
7/21/2021,4780,3768,4281,6454,13728,4922
7/22/2021,4792,3778,4288,6472,13739,4973
7/23/2021,4806,3781,4300,6481,13748,5007
7/24/2021,4811,3785,4308,6487,13760,5008
7/25/2021,4813,3788,4309,6488,13762,5015
7/26/2021,4826,3802,4321,6499,13771,5055
7/27/2021,4849,3812,4332,6507,13790,5092
7/28/2021,4866,3824,4345,6523,13800,5133
7/29/2021,4878,3836,4354,6535,13812,5172
7/3/2021,4597,3656,4183,6347,13601,4448
7/30/2021,4882,3840,4357,6545,13824,5200
7/31/2021,4892,3843,4362,6548,13827,5204
7/4/2021,4599,3656,4183,6347,13601,4448
7/5/2021,4603,3658,4189,6349,13602,4455
7/6/2021,4607,3660,4197,6357,13616,4477
7/7/2021,4613,3664,4199,6360,13622,4516
7/8/2021,4626,3681,4207,6364,13627,4537
7/9/2021,4640,3690,4213,6372,13635,4560
8/1/2021,4896,3846,4364,6553,13831,5209
8/10/2021,5049,3943,4442,6655,13923,5570
8/11/2021,5072,3964,4449,6664,13932,5621
8/12/2021,5095,3975,4460,6672,13939,5682
8/13/2021,5122,3995,4473,6688,13960,5760
8/14/2021,5130,4004,4481,6692,13966,5770
8/15/2021,5132,4005,4482,6698,13969,5772
8/16/2021,5160,4041,4498,6715,13996,5800
8/17/2021,5184,4059,4512,6727,14025,5838
8/18/2021,5203,4070,4524,6738,14040,5863
8/19/2021,5226,4083,4533,6760,14050,5891
8/2/2021,4915,3863,4372,6565,13846,5266
8/20/2021,5244,4103,4546,6781,14063,5941
8/21/2021,5247,4103,4549,6785,14064,5945
8/22/2021,5249,4105,4550,6791,14067,5945
8/23/2021,5272,4117,4563,6805,14084,5962
8/24/2021,5288,4132,4579,6814,14110,5978
8/25/2021,5305,4144,4587,6831,14129,5997
8/26/2021,5323,4154,4593,6841,14144,6022
8/27/2021,5342,4170,4613,6855,14164,6053
8/28/2021,5350,4177,4620,6860,14169,6068
8/29/2021,5353,4180,4623,6864,14171,6070
8/3/2021,4923,3869,4382,6575,13859,5339
8/30/2021,5359,4185,4630,6873,14175,6081
8/31/2021,5368,4191,4637,6881,14186,6094
8/4/2021,4944,3880,4393,6589,13873,5376
8/5/2021,4966,3893,4400,6602,13879,5421
8/6/2021,4997,3906,4413,6620,13884,5491
8/7/2021,5008,3910,4419,6623,13887,5500
8/8/2021,5016,3914,4422,6626,13891,5502
8/9/2021,5038,3930,4433,6639,13903,5534
9/1/2021,5377,4200,4643,6893,14191,6112
9/10/2021,5465,4261,4688,6935,14244,6192
9/11/2021,5469,4268,4694,6937,14248,6196
9/12/2021,5471,4271,4695,6938,14248,6196
9/13/2021,5500,4283,4710,6947,14259,6233
9/14/2021,5509,4294,4721,6957,14271,6247
9/15/2021,5517,4295,4723,6960,14274,6253
9/16/2021,5522,4299,4727,6964,14282,6263
9/17/2021,5536,4304,4732,6970,14288,6289
9/18/2021,5539,4308,4733,6975,14291,6290
9/19/2021,5543,4313,4736,6978,14292,6292
9/2/2021,5382,4207,4650,6894,14194,6118
9/20/2021,5555,4320,4739,6985,14295,6305
9/21/2021,5567,4325,4743,6988,14304,6313
9/22/2021,5587,4339,4751,6992,14309,6337
9/23/2021,5608,4344,4754,6996,14315,6349
9/24/2021,5623,4347,4766,7004,14328,6364
9/25/2021,5629,4348,4771,7008,14335,6368
9/26/2021,5633,4348,4772,7011,14338,6369
9/27/2021,5648,4348,4788,7016,14357,6387
9/28/2021,5663,4363,4807,7030,14378,6394
9/29/2021,5675,4367,4810,7041,14394,6403
9/3/2021,5395,4222,4658,6909,14200,6141
9/30/2021,5703,4384,4827,7063,14421,6412
9/4/2021,5398,4227,4662,6910,14204,6143
9/5/2021,5403,4227,4662,6910,14204,6143
9/6/2021,5404,4228,4663,6910,14208,6144
9/7/2021,5422,4237,4669,6917,14215,6153
9/8/2021,5439,4245,4674,6924,14228,6168
9/9/2021,5452,4252,4682,6929,14236,6182
