date,Arizona_cume,Arizona
10/29/2021,219,
10/28/2021,238,19
10/27/2021,259,21
10/26/2021,267,8
10/25/2021,271,4
10/24/2021,275,4
10/23/2021,295,20
10/22/2021,307,12
10/21/2021,326,19
10/20/2021,347,21
10/19/2021,364,17
10/18/2021,376,12
10/17/2021,385,9
10/16/2021,408,23
10/15/2021,493,85
10/14/2021,1128,635
10/13/2021,4383,3255
10/12/2021,8106,3723
10/11/2021,10679,2573
10/10/2021,11753,1074
10/9/2021,17325,5572
10/8/2021,25167,7842
10/7/2021,35051,9884
10/6/2021,38931,3880
10/5/2021,39076,145
10/4/2021,45632,6556
10/3/2021,48304,2672
10/2/2021,57812,9508
10/1/2021,71132,13320
9/30/2021,86288,15156
9/29/2021,94362,8074
9/28/2021,96843,2481
9/27/2021,104574,7731
9/26/2021,107826,3252
9/25/2021,116776,8950
9/24/2021,126038,9262
9/23/2021,138279,12241
9/22/2021,151165,12886
9/21/2021,163372,12207
9/20/2021,171369,7997
9/19/2021,174681,3312
9/18/2021,190674,15993
9/17/2021,214106,23432
9/16/2021,239665,25559
9/15/2021,264662,24997
9/14/2021,290149,25487
9/13/2021,306039,15890
9/12/2021,315456,9417
9/11/2021,334681,19225
9/10/2021,362120,27439
9/9/2021,394640,32520
9/8/2021,430180,35540
9/7/2021,468752,38572
9/6/2021,497665,28913
9/5/2021,513990,16325
9/4/2021,544148,30158
9/3/2021,581476,37328
9/2/2021,621875,40399
9/1/2021,662397,40522
8/31/2021,702811,40414
8/30/2021,729300,26489
8/29/2021,741097,11797
8/28/2021,774999,33902
8/27/2021,814687,39688
8/26/2021,859301,44614
8/25/2021,906892,47591
8/24/2021,951799,44907
8/23/2021,991041,39242
8/22/2021,1007558,16517
8/21/2021,1047112,39554
8/20/2021,1092012,44900
8/19/2021,1143796,51784
8/18/2021,1196291,52495
8/17/2021,1258965,62674
8/16/2021,1305545,46580
8/15/2021,1323114,17569
8/14/2021,1355289,32175
8/13/2021,1400669,45380
8/12/2021,1448665,47996
8/11/2021,1494679,46014
8/10/2021,1538453,43774
8/9/2021,1574310,35857
8/8/2021,1589665,15355
8/7/2021,1618994,29329
8/6/2021,1664022,45028
8/5/2021,1721938,57916
8/4/2021,1783297,61359
8/3/2021,1851251,67954
8/2/2021,1903536,52285
8/1/2021,1929873,26337
7/31/2021,1980950,51077
7/30/2021,2032936,51986
7/29/2021,2092671,59735
7/28/2021,2152201,59530
7/27/2021,2212830,60629
7/26/2021,2259069,46239
7/25/2021,2285482,26413
7/24/2021,2337845,52363
7/23/2021,2395873,58028
7/22/2021,2465030,69157
7/21/2021,2537621,72591
7/20/2021,2612318,74697
7/19/2021,2665621,53303
7/18/2021,2694762,29141
7/17/2021,2744087,49325
7/16/2021,2800395,56308
7/15/2021,2864782,64387
7/14/2021,2930414,65632
7/13/2021,2992221,61807
7/12/2021,3040411,48190
7/11/2021,3072551,32140
7/10/2021,3117687,45136
7/9/2021,3167956,50269
7/8/2021,3232985,65029
7/7/2021,3306181,73196
7/6/2021,3378363,72182
7/5/2021,3432636,54273
7/4/2021,3471572,38936
7/3/2021,3534554,62982
7/2/2021,3603477,68923
7/1/2021,3682503,79026
6/30/2021,3762941,80438
6/29/2021,3833470,70529
6/28/2021,3883869,50399
6/27/2021,3905213,21344
6/26/2021,3964903,59690
6/25/2021,4032250,67347
6/24/2021,4108726,76476
6/23/2021,4186731,78005
6/22/2021,4258555,71824
6/21/2021,4308436,49881
6/20/2021,4339742,31306
6/19/2021,4393100,53358
6/18/2021,4443956,50856
6/17/2021,4504767,60811
6/16/2021,4570002,65235
6/15/2021,4633753,63751
6/14/2021,4677018,43265
6/13/2021,4707148,30130
6/12/2021,4760546,53398
6/11/2021,4816014,55468
6/10/2021,4878800,62786
6/9/2021,4942016,63216
6/8/2021,5001030,59014
6/7/2021,5041173,40143
6/6/2021,5067051,25878
6/5/2021,5114245,47194
6/4/2021,5164080,49835
6/3/2021,5214492,50412
6/2/2021,5260986,46494
6/1/2021,5306928,45942
5/31/2021,5335020,28092
5/30/2021,5356233,21213
5/29/2021,5386758,30525
5/28/2021,5426394,39636
5/27/2021,5462083,35689
5/26/2021,5500115,38032
5/25/2021,5538935,38820
5/24/2021,5565810,26875
5/23/2021,5578732,12922
5/22/2021,5605044,26312
5/21/2021,5631565,26521
5/20/2021,5662411,30846
5/19/2021,5702199,39788
5/18/2021,5742366,40167
5/17/2021,5773402,31036
5/16/2021,5790629,17227
5/15/2021,5823208,32579
5/14/2021,5851187,27979
5/13/2021,5887574,36387
5/12/2021,5918552,30978
5/11/2021,5952606,34054
5/10/2021,5978754,26148
5/9/2021,5989647,10893
5/8/2021,6012374,22727
5/7/2021,6034049,21675
5/6/2021,6057538,23489
5/5/2021,6079147,21609
5/4/2021,6103255,24108
5/3/2021,6116533,13278
5/2/2021,6123968,7435
5/1/2021,6128468,4500
4/30/2021,6149561,21093
4/29/2021,6170011,20450
4/28/2021,6193472,23461
4/27/2021,6219807,26335
4/26/2021,6240480,20673
4/25/2021,6250200,9720
4/24/2021,6270253,20053
4/23/2021,6289329,19076
4/22/2021,6309815,20486
4/21/2021,6330472,20657
4/20/2021,6355994,25522
4/19/2021,6372878,16884
4/18/2021,6380906,8028
4/17/2021,6398600,17694
4/16/2021,6414904,16304
4/15/2021,6431525,16621
4/14/2021,6447660,16135
4/13/2021,6466642,18982
4/12/2021,6477787,11145
4/11/2021,6483532,5745
4/10/2021,6495159,11627
4/9/2021,6509150,13991
4/8/2021,6524332,15182
4/7/2021,6538606,14274
4/6/2021,6554898,16292
4/5/2021,6564844,9946
4/4/2021,6570767,5923
4/3/2021,6582624,11857
4/2/2021,6594556,11932
4/1/2021,6607607,13051
3/31/2021,6620347,12740
3/30/2021,6633680,13333
3/29/2021,6641371,7691
3/28/2021,6642701,1330
3/27/2021,6652024,9323
3/26/2021,6662972,10948
3/25/2021,6674191,11219
3/24/2021,6685265,11074
3/23/2021,6700455,15190
3/22/2021,6710548,10093
3/21/2021,6715550,5002
3/20/2021,6726633,11083
3/19/2021,6736682,10049
3/18/2021,6747261,10579
3/17/2021,6757964,10703
3/16/2021,6771625,13661
3/15/2021,6780104,8479
3/14/2021,6785430,5326
3/13/2021,6797862,12432
3/12/2021,6809648,11786
3/11/2021,6822548,12900
3/10/2021,6835612,13064
3/9/2021,6851589,15977
3/8/2021,6862313,10724
3/7/2021,6868973,6660
3/6/2021,6882942,13969
3/5/2021,6896973,14031
3/4/2021,6911665,14692
3/3/2021,6926018,14353
3/2/2021,6945475,19457
3/1/2021,6958847,13372
2/28/2021,6966463,7616
2/27/2021,6981442,14979
2/26/2021,6995195,13753
2/25/2021,7009684,14489
2/24/2021,7023893,14209
2/23/2021,7043625,19732
2/22/2021,7056741,13116
2/21/2021,7064437,7696
2/20/2021,7079865,15428
2/19/2021,7094202,14337
2/18/2021,7108500,14298
2/17/2021,7123729,15229
2/16/2021,7144346,20617
2/15/2021,7158275,13929
2/14/2021,7166818,8543
2/13/2021,7183923,17105
2/12/2021,7200210,16287
2/11/2021,7217074,16864
2/10/2021,7232620,15546
2/9/2021,7252742,20122
2/8/2021,7266638,13896
2/7/2021,7274692,8054
2/6/2021,7291535,16843
2/5/2021,7307691,16156
2/4/2021,7323860,16169
2/3/2021,7339591,15731
2/2/2021,7360166,20575
2/1/2021,7373760,13594
1/31/2021,7381834,8074
1/30/2021,7397312,15478
1/29/2021,7410588,13276
1/28/2021,7424834,14246
1/27/2021,7436201,11367
1/26/2021,7454483,18282
1/25/2021,7465051,10568
