Category,value
tests,13640095
day,
pos,
est_pos,
total_pos,
APACHE,74606
COCHISE,155724
COCONINO,352796
GILA,93353
GRAHAM,32238
GREENLEE,3550
LA PAZ,25661
MARICOPA,8254276
MOHAVE,289330
NAVAJO,174223
PIMA,2163092
PINAL,875525
SANTA CRUZ,74509
YAVAPAI,290106
YUMA,306384
0_5,
Less than 20 years,2359936
20 - 44 years,5789490
45 - 54 years,1792109
55 - 64 years,1661862
65 years and older,2001490
Unknown,35208
positive,0.0969702923623333
