date,20-34_Yuma,35-44_Yuma,45-54_Yuma,55-64_Yuma,65+_Yuma,<20_Yuma
1/1/2021,943,866,635,480,225,7
1/10/2021,1292,1203,925,709,501,10
1/11/2021,1353,1290,989,747,842,10
1/12/2021,1415,1359,1065,800,1164,12
1/13/2021,1501,1432,1140,862,1500,12
1/14/2021,1520,1449,1169,885,1588,12
1/15/2021,1549,1464,1190,911,1678,12
1/16/2021,1553,1465,1194,912,1683,12
1/17/2021,1555,1468,1195,913,1687,12
1/18/2021,1563,1475,1204,917,1704,12
1/19/2021,1606,1502,1234,946,1817,17
1/2/2021,945,867,635,482,226,7
1/20/2021,1621,1509,1242,956,1847,18
1/21/2021,1741,1701,1413,1055,2369,21
1/22/2021,1849,1796,1496,1135,3031,22
1/23/2021,1878,1835,1522,1165,3066,23
1/24/2021,1879,1837,1525,1168,3077,23
1/25/2021,1914,1909,1588,1217,3234,23
1/26/2021,2046,2049,1729,1353,3388,31
1/27/2021,2187,2203,1846,1449,3591,31
1/28/2021,2344,2354,2036,1666,4288,32
1/29/2021,2501,2487,2201,1807,5371,35
1/3/2021,947,867,635,482,226,7
1/30/2021,2541,2518,2239,1880,6231,35
1/31/2021,2542,2519,2239,1881,6247,35
1/4/2021,1003,922,675,515,263,7
1/5/2021,1091,1016,741,560,298,7
1/6/2021,1206,1131,836,624,368,10
1/7/2021,1252,1170,895,662,399,10
1/8/2021,1285,1199,921,703,490,10
1/9/2021,1287,1200,925,707,495,10
12/1/2020,1,1,1,,2,
12/10/2020,1,2,3,,3,
12/11/2020,1,2,3,,3,
12/12/2020,1,2,5,,3,
12/13/2020,1,2,5,,3,
12/14/2020,1,2,5,,3,
12/15/2020,1,2,5,,3,
12/16/2020,3,3,6,1,4,
12/17/2020,9,7,10,5,6,
12/18/2020,9,7,11,5,6,
12/19/2020,9,7,12,5,8,
12/2/2020,1,1,1,,2,
12/20/2020,9,9,12,6,8,
12/21/2020,74,46,50,23,23,
12/22/2020,254,243,173,135,55,1
12/23/2020,444,458,330,252,96,4
12/24/2020,506,512,387,292,103,4
12/25/2020,506,512,387,292,103,4
12/26/2020,530,547,402,311,109,4
12/27/2020,530,547,402,311,110,4
12/28/2020,673,660,479,361,136,6
12/29/2020,771,750,537,408,169,7
12/3/2020,1,1,2,,2,
12/30/2020,908,849,617,461,204,7
12/31/2020,940,864,631,475,212,7
12/4/2020,1,1,3,,2,
12/5/2020,1,1,3,,2,
12/6/2020,1,1,3,,2,
12/7/2020,1,1,3,,2,
12/8/2020,1,1,3,,3,
12/9/2020,1,1,3,,3,
2/1/2021,2584,2545,2260,1905,6852,37
2/10/2021,2922,2848,2637,2349,9957,52
2/11/2021,3051,2963,2768,2504,10970,63
2/12/2021,3107,3013,2826,2559,12054,64
2/13/2021,3134,3036,2843,2594,12701,66
2/14/2021,3139,3040,2843,2595,12707,66
2/15/2021,3145,3044,2847,2602,12745,66
2/16/2021,3170,3048,2856,2606,12790,68
2/17/2021,3209,3084,2908,2663,12843,69
2/18/2021,3238,3106,2924,2681,12972,69
2/19/2021,3308,3177,3009,2776,13120,71
2/2/2021,2616,2579,2294,1961,7547,41
2/20/2021,3347,3198,3033,2811,13170,76
2/21/2021,3348,3199,3036,2811,13180,76
2/22/2021,3351,3202,3037,2813,13189,76
2/23/2021,3393,3255,3073,2867,13367,80
2/24/2021,3414,3288,3097,2910,14370,83
2/25/2021,3487,3346,3162,2987,15364,85
2/26/2021,3547,3404,3205,3087,16367,87
2/27/2021,3576,3430,3221,3121,16732,90
2/28/2021,3596,3455,3258,3151,16851,90
2/3/2021,2740,2713,2463,2130,8243,44
2/4/2021,2789,2755,2520,2191,8566,47
2/5/2021,2826,2785,2552,2222,8697,49
2/6/2021,2837,2786,2553,2227,8720,50
2/7/2021,2838,2787,2554,2228,8738,50
2/8/2021,2858,2810,2573,2256,8841,50
2/9/2021,2879,2830,2607,2297,8882,50
3/1/2021,3621,3479,3275,3179,17004,92
3/10/2021,4588,4280,4275,4985,20018,121
3/11/2021,4808,4389,4395,5218,20337,131
3/12/2021,4860,4448,4511,5850,20677,135
3/13/2021,4936,4505,4559,5974,20827,136
3/14/2021,4948,4510,4569,6040,20894,136
3/15/2021,5071,4610,4699,6243,21000,142
3/16/2021,5315,4825,4938,6590,21174,152
3/17/2021,5896,5050,5144,6866,21730,161
3/18/2021,6271,5283,5490,7801,22513,183
3/19/2021,6617,5578,5884,8742,23123,202
3/2/2021,3651,3494,3303,3211,17128,94
3/20/2021,6700,5636,5973,9078,23432,209
3/21/2021,6717,5646,5994,9117,23464,211
3/22/2021,6750,5696,6034,9214,23540,216
3/23/2021,7000,5903,6260,9503,23683,234
3/24/2021,7519,6213,6634,9875,23939,297
3/25/2021,8020,6459,6912,10206,24108,335
3/26/2021,8311,6637,7177,10456,24307,379
3/27/2021,8351,6650,7200,10489,24339,385
3/28/2021,8372,6662,7213,10508,24352,386
3/29/2021,8641,6817,7407,10696,24527,502
3/3/2021,3677,3527,3333,3259,17292,97
3/30/2021,9453,7333,8109,11315,24907,695
3/31/2021,10351,7829,8737,11762,25231,903
3/4/2021,3786,3643,3462,3461,17627,102
3/5/2021,4107,3894,3750,3915,18526,112
3/6/2021,4124,3905,3764,3987,18598,112
3/7/2021,4135,3914,3777,4042,18645,114
3/8/2021,4162,3937,3814,4190,19103,115
3/9/2021,4383,4136,4051,4531,19656,118
4/1/2021,11031,8203,9198,12153,25542,1117
4/10/2021,14700,10286,11359,14258,27202,2270
4/11/2021,14835,10359,11417,14354,27270,2342
4/12/2021,14977,10432,11521,14460,27379,2383
4/13/2021,15169,10534,11651,14599,27502,2434
4/14/2021,15541,10732,11857,14764,27625,2509
4/15/2021,15706,10940,12050,14866,27721,2599
4/16/2021,15904,11090,12192,14970,27808,2646
4/17/2021,16032,11163,12256,15038,27859,2697
4/18/2021,16076,11186,12285,15074,27883,2721
4/19/2021,16215,11287,12376,15146,27952,2744
4/2/2021,11526,8502,9538,12458,25734,1288
4/20/2021,16314,11342,12432,15235,28021,2779
4/21/2021,16442,11421,12529,15314,28111,2826
4/22/2021,16573,11484,12610,15400,28183,2856
4/23/2021,16708,11556,12696,15501,28276,2901
4/24/2021,16796,11595,12741,15554,28321,2936
4/25/2021,16843,11612,12774,15590,28335,2959
4/26/2021,16910,11656,12817,15639,28377,2980
4/27/2021,17067,11761,12920,15769,28487,3032
4/28/2021,17244,11843,13028,15880,28548,3075
4/29/2021,17407,11929,13121,15974,28626,3123
4/3/2021,11828,8650,9697,12643,25880,1396
4/30/2021,17610,12040,13246,16074,28703,3179
4/4/2021,12101,8810,9852,12807,25980,1518
4/5/2021,12412,8995,10053,13048,26215,1646
4/6/2021,12809,9198,10311,13327,26474,1743
4/7/2021,13358,9542,10603,13578,26663,1854
4/8/2021,14015,9928,10919,13860,26887,1998
4/9/2021,14466,10185,11204,14125,27096,2132
5/1/2021,17675,12068,13285,16112,28732,3203
5/10/2021,18528,12497,13803,16576,29156,3569
5/11/2021,18621,12541,13853,16630,29201,3597
5/12/2021,18745,12601,13927,16721,29253,3629
5/13/2021,18850,12657,13990,16771,29291,3807
5/14/2021,18960,12731,14068,16820,29342,4005
5/15/2021,19033,12756,14109,16851,29369,4534
5/16/2021,19061,12768,14120,16861,29382,4552
5/17/2021,19148,12818,14170,16909,29428,4603
5/18/2021,19253,12858,14218,16955,29473,4662
5/19/2021,19389,12909,14276,17002,29529,4867
5/2/2021,17719,12082,13305,16133,28752,3214
5/20/2021,19514,12964,14322,17052,29571,4988
5/21/2021,19637,13042,14381,17095,29608,5173
5/22/2021,19680,13066,14411,17118,29623,5376
5/23/2021,19707,13077,14418,17130,29630,5408
5/24/2021,19778,13117,14461,17172,29678,5473
5/25/2021,19855,13177,14509,17212,29717,5684
5/26/2021,19975,13238,14569,17254,29763,5883
5/27/2021,20098,13297,14621,17295,29792,6113
