date,20-34_Gila,35-44_Gila,45-54_Gila,55-64_Gila,65+_Gila,<20_Gila
1/1/2021,160,150,167,209,199,6
1/10/2021,309,342,411,535,1016,16
1/11/2021,324,359,428,568,1092,16
1/12/2021,332,364,437,583,1126,16
1/13/2021,337,371,446,590,1162,16
1/14/2021,347,387,465,620,1307,16
1/15/2021,403,433,506,675,1342,23
1/16/2021,403,434,507,676,1344,23
1/17/2021,403,434,507,676,1347,23
1/18/2021,406,442,513,699,1414,23
1/19/2021,417,444,520,710,1465,24
1/2/2021,176,166,190,248,298,9
1/20/2021,427,454,540,743,1567,25
1/21/2021,442,466,550,776,1776,25
1/22/2021,458,474,557,788,1839,26
1/23/2021,462,479,559,794,1953,26
1/24/2021,462,479,560,795,1962,26
1/25/2021,477,487,571,814,2027,26
1/26/2021,483,490,571,816,2041,26
1/27/2021,496,507,581,826,2214,30
1/28/2021,517,532,615,881,2460,30
1/29/2021,542,551,645,915,2574,34
1/3/2021,177,166,190,250,298,9
1/30/2021,574,563,656,931,2694,42
1/31/2021,574,563,656,932,2698,42
1/4/2021,191,185,220,289,346,9
1/5/2021,213,219,276,351,479,10
1/6/2021,224,247,314,407,614,12
1/7/2021,272,311,356,470,821,15
1/8/2021,304,341,404,533,997,16
1/9/2021,309,342,411,535,1016,16
12/1/2020,1,,,,,
12/10/2020,1,,,,,
12/11/2020,1,,,,,
12/12/2020,1,,,,,
12/13/2020,1,,,,,
12/14/2020,1,,,,,
12/15/2020,1,,,,,
12/16/2020,1,,,,,
12/17/2020,21,17,14,13,3,1
12/18/2020,33,30,19,18,8,1
12/19/2020,33,30,19,20,8,1
12/2/2020,1,,,,,
12/20/2020,33,31,19,20,8,1
12/21/2020,39,42,26,29,11,1
12/22/2020,42,46,31,35,15,1
12/23/2020,54,57,37,49,26,1
12/24/2020,68,71,50,69,33,1
12/25/2020,68,71,50,69,33,1
12/26/2020,73,77,55,78,36,1
12/27/2020,73,77,56,78,36,1
12/28/2020,92,97,83,107,71,5
12/29/2020,118,107,111,139,98,5
12/3/2020,1,,,,,
12/30/2020,146,131,139,169,143,6
12/31/2020,160,150,166,208,199,6
12/4/2020,1,,,,,
