date,Arizona,Arizona_cum,StatePODs,StatePODs_cum
2021-03-12 00:00:00,43899,2395750,16062.0,617293.0
2021-03-11 00:00:00,45029,2351851,17434.0,601231.0
2021-03-10 00:00:00,39057,2306822,13706.0,583797.0
2021-03-09 00:00:00,48219,2267765,16004.0,570091.0
2021-03-08 00:00:00,47049,2219546,16462.0,554087.0
2021-03-07 00:00:00,25341,2172497,16146.0,537625.0
2021-03-06 00:00:00,42907,2147156,16301.0,521479.0
2021-03-05 00:00:00,54937,2104249,16334.0,505178.0
2021-03-04 00:00:00,55133,2049312,15921.0,488844.0
2021-03-03 00:00:00,55880,1994179,15399.0,472923.0
2021-03-02 00:00:00,46930,1938299,14450.0,457524.0
2021-03-01 00:00:00,43651,1891369,12840.0,443074.0
2021-02-28 00:00:00,25320,1847718,15575.0,430234.0
2021-02-27 00:00:00,49685,1822398,15097.0,414659.0
2021-02-26 00:00:00,65478,1772713,13987.0,399562.0
2021-02-25 00:00:00,59231,1707235,13362.0,385575.0
2021-02-24 00:00:00,55923,1648004,13714.0,372213.0
2021-02-23 00:00:00,43219,1592081,12731.0,358499.0
2021-02-22 00:00:00,27109,1548862,11775.0,345768.0
2021-02-21 00:00:00,14703,1521753,10824.0,333993.0
2021-02-20 00:00:00,34192,1507050,11254.0,323169.0
2021-02-19 00:00:00,41308,1472858,10222.0,311915.0
2021-02-18 00:00:00,42993,1431550,9841.0,301693.0
2021-02-17 00:00:00,45631,1388557,10554.0,291852.0
2021-02-16 00:00:00,43894,1342926,11077.0,281298.0
2021-02-15 00:00:00,30527,1299032,11028.0,270221.0
2021-02-14 00:00:00,17191,1268505,10226.0,259193.0
2021-02-13 00:00:00,45291,1251314,10478.0,248967.0
2021-02-12 00:00:00,60345,1206023,11057.0,238489.0
2021-02-11 00:00:00,50193,1145678,10848.0,227432.0
2021-02-10 00:00:00,49692,1095485,11071.0,216584.0
2021-02-09 00:00:00,43417,1045793,11036.0,205513.0
2021-02-08 00:00:00,38168,1002376,13482.0,194477.0
2021-02-07 00:00:00,16185,964208,11442.0,180995.0
2021-02-06 00:00:00,37600,948023,10991.0,169553.0
2021-02-05 00:00:00,43214,910423,9140.0,158562.0
2021-02-04 00:00:00,45690,867209,9948.0,149422.0
2021-02-03 00:00:00,43111,821519,8974.0,139474.0
2021-02-02 00:00:00,37894,778408,8729.0,130500.0
2021-02-01 00:00:00,28908,740514,8253.0,121771.0
2021-01-31 00:00:00,11492,711606,4835.0,113518.0
2021-01-30 00:00:00,25932,700114,4759.0,108683.0
2021-01-29 00:00:00,39112,674182,4890.0,103924.0
2021-01-28 00:00:00,38726,635070,5335.0,99034.0
2021-01-27 00:00:00,39111,596344,5503.0,93699.0
2021-01-26 00:00:00,36267,557233,6123.0,88196.0
2021-01-25 00:00:00,28491,520966,5021.0,82073.0
2021-01-24 00:00:00,15958,492475,5710.0,77052.0
2021-01-23 00:00:00,28301,476517,5758.0,71342.0
2021-01-22 00:00:00,37149,448216,5558.0,65584.0
2021-01-21 00:00:00,34420,411067,6164.0,60026.0
2021-01-20 00:00:00,31065,376647,5694.0,53862.0
2021-01-19 00:00:00,26378,345582,6001.0,48168.0
2021-01-18 00:00:00,18772,319204,6008.0,42167.0
2021-01-17 00:00:00,9260,300432,5970.0,36159.0
2021-01-16 00:00:00,15657,291172,5663.0,30189.0
2021-01-15 00:00:00,24034,275515,5947.0,24526.0
2021-01-14 00:00:00,24298,251481,5885.0,18579.0
2021-01-13 00:00:00,24783,227183,6323.0,12694.0
2021-01-12 00:00:00,22724,202400,5637.0,6371.0
2021-01-11 00:00:00,15376,179676,733.0,734.0
2021-01-10 00:00:00,3154,164300,,
2021-01-09 00:00:00,7877,161146,,
2021-01-08 00:00:00,11512,153269,1.0,1.0
2021-01-07 00:00:00,12059,141757,,
2021-01-06 00:00:00,11642,129698,,
2021-01-05 00:00:00,8660,118056,,
2021-01-04 00:00:00,8393,109396,,
2021-01-03 00:00:00,3166,101003,,
2021-01-02 00:00:00,7505,97837,,
2021-01-01 00:00:00,439,90332,,
2020-12-31 00:00:00,7645,89893,,
2020-12-30 00:00:00,14591,82248,,
2020-12-29 00:00:00,12611,67657,,
2020-12-28 00:00:00,8995,55046,,
2020-12-27 00:00:00,2625,46051,,
2020-12-26 00:00:00,6491,43426,,
2020-12-25 00:00:00,136,36935,,
2020-12-24 00:00:00,3722,36799,,
2020-12-23 00:00:00,9531,33077,,
2020-12-22 00:00:00,7603,23546,,
2020-12-21 00:00:00,5382,15943,,
2020-12-20 00:00:00,1005,10561,,
2020-12-19 00:00:00,2547,9556,,
2020-12-18 00:00:00,3487,7009,,
2020-12-17 00:00:00,2895,3522,,
2020-12-16 00:00:00,545,627,,
2020-12-15 00:00:00,26,82,,
2020-12-14 00:00:00,4,56,,
2020-12-13 00:00:00,2,52,,
2020-12-12 00:00:00,3,50,,
2020-12-11 00:00:00,7,47,,
2020-12-10 00:00:00,1,40,,
2020-12-09 00:00:00,3,39,,
2020-12-08 00:00:00,3,36,,
2020-12-07 00:00:00,4,33,,
2020-12-05 00:00:00,1,29,,
2020-12-04 00:00:00,2,28,,
2020-12-03 00:00:00,5,26,,
2020-12-02 00:00:00,4,21,,
2020-12-01 00:00:00,17,17,,
