date,Cochise_cume,Cochise
2020-12-01,3,
2020-12-15,4,1
2020-12-16,5,1
2020-12-17,16,11
2020-12-18,24,8
2020-12-19,31,7
2020-12-20,32,1
2020-12-21,44,12
2020-12-22,305,261
2020-12-23,721,416
2020-12-24,831,110
2020-12-26,853,22
2020-12-28,937,84
2020-12-29,1011,74
2020-12-30,1217,206
2020-12-31,1411,194
2021-01-01,1444,33
2021-01-02,1458,14
2021-01-03,1536,78
2021-01-04,1583,47
2021-01-05,1671,88
2021-01-06,1774,103
2021-01-07,1843,69
2021-01-08,1997,154
2021-01-09,2370,373
2021-01-10,2385,15
2021-01-11,2663,278
2021-01-12,2917,254
2021-01-13,3356,439
2021-01-14,3657,301
2021-01-15,4126,469
2021-01-16,4528,402
2021-01-17,4552,24
2021-01-18,4762,210
2021-01-19,5164,402
2021-01-20,5833,669
2021-01-21,6443,610
2021-01-22,6776,333
2021-01-23,7346,570
2021-01-24,7465,119
2021-01-25,7883,418
2021-01-26,8348,465
2021-01-27,9029,681
2021-01-28,9988,959
2021-01-29,10669,681
2021-01-30,10707,38
2021-01-31,10823,116
2021-02-01,11150,327
2021-02-02,11393,243
2021-02-03,11937,544
2021-02-04,12396,459
2021-02-05,12953,557
2021-02-06,13144,191
2021-02-07,13175,31
2021-02-08,13611,436
2021-02-09,14436,825
2021-02-10,15739,1303
2021-02-11,17709,1970
2021-02-12,19084,1375
2021-02-13,19418,334
2021-02-14,19433,15
2021-02-15,19765,332
2021-02-16,20430,665
2021-02-17,20929,499
2021-02-18,21595,666
2021-02-19,21963,368
2021-02-20,22333,370
2021-02-21,22458,125
2021-02-22,22740,282
2021-02-23,22958,218
2021-02-24,23821,863
2021-02-25,25830,2009
2021-02-26,27319,1489
2021-02-27,28202,883
2021-02-28,28292,90
2021-03-01,28915,623
2021-03-02,29435,520
2021-03-03,30511,1076
2021-03-04,32079,1568
2021-03-05,33154,1075
2021-03-06,34191,1037
2021-03-07,34261,70
2021-03-08,34789,528
2021-03-09,35759,970
2021-03-10,37300,1541
2021-03-11,39422,2122
2021-03-12,40756,1334
2021-03-13,41612,856
2021-03-14,41658,46
2021-03-15,42559,901
2021-03-16,43473,914
2021-03-17,44361,888
2021-03-18,45735,1374
2021-03-19,46748,1013
2021-03-20,47669,921
2021-03-21,47738,69
2021-03-22,48304,566
2021-03-23,48671,367
2021-03-24,49595,924
2021-03-25,51945,2350
2021-03-26,53375,1430
2021-03-27,54446,1071
2021-03-28,54516,70
2021-03-29,55057,541
2021-03-30,55719,662
2021-03-31,57039,1320
2021-04-01,59244,2205
2021-04-02,60600,1356
2021-04-03,61928,1328
2021-04-04,61985,57
2021-04-05,62564,579
2021-04-06,63355,791
2021-04-07,64813,1458
2021-04-08,66406,1593
2021-04-09,67499,1093
2021-04-10,68280,781
2021-04-11,68381,101
2021-04-12,69081,700
2021-04-13,69632,551
2021-04-14,70587,955
2021-04-15,72447,1860
2021-04-16,73504,1057
2021-04-17,74845,1341
2021-04-18,74916,71
2021-04-19,75549,633
2021-04-20,76064,515
2021-04-21,77028,964
2021-04-22,78551,1523
2021-04-23,79546,995
2021-04-24,80419,873
2021-04-25,80476,57
2021-04-26,80942,466
2021-04-27,81440,498
2021-04-28,82385,945
2021-04-29,83399,1014
2021-04-30,84089,690
2021-05-01,84630,541
2021-05-02,84677,47
2021-05-03,84972,295
2021-05-04,85438,466
2021-05-05,86287,849
2021-05-06,87285,998
2021-05-07,87997,712
2021-05-08,88478,481
2021-05-09,88525,47
2021-05-10,88857,332
2021-05-11,89164,307
2021-05-12,89723,559
2021-05-13,90720,997
2021-05-14,91255,535
2021-05-15,91594,339
2021-05-16,91656,62
2021-05-17,92107,451
2021-05-18,92567,460
2021-05-19,93343,776
2021-05-20,94113,770
2021-05-21,94824,711
2021-05-22,95150,326
2021-05-23,95205,55
2021-05-24,95620,415
2021-05-25,95912,292
2021-05-26,96343,431
2021-05-27,96994,651
2021-05-28,97520,526
2021-05-29,97612,92
2021-05-30,97674,62
2021-05-31,97743,69
2021-06-01,98058,315
2021-06-02,98480,422
2021-06-03,99064,584
2021-06-04,99550,486
2021-06-05,99685,135
2021-06-06,99723,38
2021-06-07,100039,316
