date,20-34_Navajo,35-44_Navajo,45-54_Navajo,55-64_Navajo,65+_Navajo,<20_Navajo
1/1/2021,227,278,297,350,926,6
1/10/2021,375,471,506,604,2230,31
1/11/2021,414,519,574,657,2471,34
1/12/2021,441,546,638,728,2721,35
1/13/2021,460,570,665,802,2916,36
1/14/2021,492,617,705,891,3137,44
1/15/2021,527,665,765,977,3404,45
1/16/2021,531,666,766,979,3412,45
1/17/2021,533,667,766,980,3414,45
1/18/2021,546,678,795,1007,3437,45
1/19/2021,577,705,838,1087,3593,46
1/2/2021,228,278,297,350,927,6
1/20/2021,605,749,899,1193,3754,52
1/21/2021,707,837,1016,1364,3967,68
1/22/2021,779,895,1069,1471,4097,81
1/23/2021,784,898,1072,1476,4222,115
1/24/2021,785,899,1072,1477,4235,117
1/25/2021,798,913,1099,1527,4352,118
1/26/2021,833,934,1130,1582,4494,120
1/27/2021,863,961,1172,1632,4665,133
1/28/2021,1015,1053,1287,1768,4886,183
1/29/2021,1098,1100,1363,1876,5127,239
1/3/2021,228,278,297,351,929,6
1/30/2021,1109,1120,1414,1904,5148,239
1/31/2021,1109,1121,1417,1905,5157,239
1/4/2021,244,298,317,383,1064,6
1/5/2021,286,333,357,420,1295,6
1/6/2021,297,357,378,451,1643,25
1/7/2021,336,426,467,550,2020,30
1/8/2021,374,470,505,599,2227,31
1/9/2021,375,471,505,604,2230,31
10/1/2021,5916,4508,5000,7217,14821,6403
10/10/2021,5957,4545,5026,7240,14858,6445
10/11/2021,5967,4552,5027,7248,14870,6458
10/12/2021,5976,4554,5030,7252,14875,6463
10/13/2021,5987,4556,5035,7256,14884,6476
10/14/2021,6000,4561,5039,7262,14894,6481
10/15/2021,6008,4569,5042,7269,14902,6491
10/16/2021,6012,4569,5043,7273,14904,6492
10/17/2021,6013,4569,5044,7273,14904,6492
10/18/2021,6023,4573,5045,7279,14914,6496
10/19/2021,6034,4579,5048,7289,14925,6504
10/2/2021,5918,4510,5002,7222,14829,6403
10/20/2021,6040,4581,5050,7296,14943,6515
10/21/2021,6047,4588,5053,7299,14956,6521
10/22/2021,6069,4597,5063,7304,14969,6531
10/23/2021,6071,4599,5064,7304,14974,6534
10/24/2021,6072,4600,5064,7306,14979,6536
10/25/2021,6081,4604,5069,7315,14998,6539
10/26/2021,6087,4612,5077,7319,15021,6546
10/27/2021,6098,4617,5083,7330,15037,6559
10/28/2021,6118,4634,5101,7351,15067,6565
10/29/2021,6133,4645,5109,7366,15086,6580
10/3/2021,5919,4510,5002,7222,14829,6403
10/30/2021,6138,4648,5111,7369,15090,6583
10/31/2021,6141,4648,5111,7369,15092,6583
10/4/2021,5926,4515,5004,7226,14835,6412
10/5/2021,5933,4519,5007,7230,14842,6420
10/6/2021,5939,4527,5013,7231,14849,6425
10/7/2021,5944,4531,5017,7235,14855,6434
10/8/2021,5951,4541,5025,7238,14858,6445
10/9/2021,5955,4543,5026,7240,14858,6445
11/1/2021,6149,4652,5118,7374,15101,6584
11/10/2021,6203,4688,5169,7430,15214,7519
11/11/2021,6210,4695,5172,7438,15223,7544
11/12/2021,6218,4699,5180,7444,15231,7690
11/13/2021,6223,4701,5181,7451,15236,7701
11/14/2021,6227,4702,5182,7455,15239,7706
11/15/2021,6246,4712,5191,7468,15257,7760
11/16/2021,6258,4715,5195,7474,15274,7795
11/17/2021,6279,4727,5211,7486,15281,7901
11/18/2021,6285,4729,5213,7489,15294,7921
11/19/2021,6300,4737,5227,7503,15304,8014
11/2/2021,6158,4658,5123,7381,15117,6587
11/20/2021,6311,4741,5231,7510,15312,8076
11/21/2021,6311,4741,5234,7512,15318,8078
11/22/2021,6321,4753,5247,7517,15328,8141
11/23/2021,6335,4758,5250,7523,15335,8165
11/24/2021,6342,4763,5255,7530,15341,8188
11/25/2021,6342,4763,5255,7530,15341,8188
11/26/2021,6349,4772,5261,7531,15347,8214
11/27/2021,6354,4772,5263,7534,15348,8224
11/28/2021,6358,4774,5263,7537,15351,8230
11/29/2021,6375,4782,5278,7547,15372,8261
11/3/2021,6163,4662,5131,7392,15133,6595
11/30/2021,6391,4799,5300,7556,15383,8303
11/4/2021,6171,4664,5136,7401,15149,6617
11/5/2021,6176,4666,5147,7406,15162,6677
11/6/2021,6180,4671,5156,7411,15182,6742
11/7/2021,6180,4676,5158,7412,15187,6755
11/8/2021,6188,4679,5164,7419,15198,6868
11/9/2021,6194,4684,5167,7425,15208,6962
12/1/2021,6396,4804,5304,7564,15391,8374
12/10/2020,1,,1,1,1,1
12/11/2020,1,,1,1,1,1
12/12/2020,1,,1,1,1,1
12/13/2020,1,,1,1,1,1
12/14/2020,1,,1,2,1,1
12/15/2020,2,1,3,2,1,1
12/16/2020,9,5,12,8,2,1
12/17/2020,16,25,34,27,8,1
12/18/2020,26,42,49,41,23,1
12/19/2020,27,42,49,42,23,1
12/2/2020,,,,,,1
12/2/2021,6405,4809,5313,7574,15399,8391
12/20/2020,27,42,49,44,23,1
12/21/2020,28,42,49,46,26,2
12/22/2020,31,53,66,56,64,2
12/23/2020,62,82,91,88,113,2
12/24/2020,76,99,105,104,159,2
12/25/2020,78,100,106,104,159,2
12/26/2020,78,100,107,104,159,2
12/27/2020,79,100,107,104,159,2
12/28/2020,116,152,165,180,277,2
12/29/2020,137,198,220,242,467,3
12/3/2020,,,,,,1
12/3/2021,6421,4816,5317,7587,15409,8459
12/30/2020,178,238,263,295,658,4
12/31/2020,223,275,297,346,845,6
12/4/2020,,,,1,,1
12/4/2021,6438,4821,5326,7595,15433,8500
12/5/2020,,,,1,,1
12/5/2021,6441,4824,5329,7596,15435,8503
12/6/2020,,,1,1,,1
12/6/2021,6450,4829,5333,7602,15441,8511
12/7/2020,1,,1,1,,1
12/7/2021,6454,4829,5336,7603,15441,8514
