date,20-34,35-44,45-54,55-64,65+,<20
1/1/2021,20813,22968,21118,18418,13207,177
1/10/2021,34356,35216,33365,30257,30733,402
1/11/2021,36279,37037,35338,31953,35096,457
1/12/2021,39057,39721,38151,34508,42940,552
1/13/2021,41807,42651,41298,37260,51948,633
1/14/2021,44562,45710,44556,40306,61564,696
1/15/2021,48032,48968,47965,43467,70997,794
1/16/2021,49810,50540,49647,45086,76413,834
1/17/2021,50905,51559,50721,46175,79911,865
1/18/2021,52550,53076,52471,47917,87947,902
1/19/2021,54598,54952,54527,50123,98109,991
1/2/2021,22702,24680,22680,19839,14320,202
1/20/2021,57129,57513,57583,53345,110567,1104
1/21/2021,59937,60458,61080,56999,126510,1243
1/22/2021,64408,64621,65708,61927,142371,1383
1/23/2021,67665,67377,68781,65119,152978,1521
1/24/2021,69168,68763,70299,66812,160672,1572
1/25/2021,71523,70918,72896,69763,174396,1644
1/26/2021,74425,73430,75788,73006,191780,1744
1/27/2021,77555,76073,78767,76440,210806,1835
1/28/2021,80653,78724,81836,80187,232239,1963
1/29/2021,84511,81898,85235,83990,252343,2140
1/3/2021,23583,25424,23343,20387,14699,219
1/30/2021,87299,84025,87584,86444,263809,2303
1/31/2021,88208,84755,88449,87489,269866,2340
1/4/2021,25287,27081,24962,21907,16713,240
1/5/2021,27067,28749,26557,23499,18929,268
1/6/2021,29252,30682,28620,25562,22117,327
1/7/2021,31047,32334,30405,27371,25536,357
1/8/2021,32755,33927,32083,29057,28043,377
1/9/2021,33832,34772,32931,29851,30234,397
10/1/2021,817423,558806,576620,658926,1180593,368444
10/10/2021,827037,563866,580702,662237,1185498,373065
10/11/2021,828378,564632,581272,662743,1186315,373738
10/12/2021,829140,564997,581573,662978,1186718,374165
10/13/2021,830187,565558,582059,663364,1187364,374655
10/14/2021,831508,566202,582643,663860,1188117,375167
10/15/2021,833064,566957,583318,664382,1188729,375750
10/16/2021,834038,567382,583683,664686,1188999,377018
10/17/2021,834757,567678,583904,664845,1189168,377282
10/18/2021,836022,568392,584473,665348,1189889,377771
10/19/2021,837105,569009,584936,665822,1190540,378300
10/2/2021,818403,559293,577067,659273,1180985,368984
10/20/2021,838173,569563,585381,666255,1191182,378821
10/21/2021,839301,570172,585912,666705,1191805,379262
10/22/2021,840728,571012,586596,667325,1193097,379882
10/23/2021,841566,571477,587028,667721,1193882,380271
10/24/2021,842035,571758,587255,667974,1194393,380509
10/25/2021,843256,572439,587851,668587,1196038,380976
10/26/2021,844456,573143,588441,669174,1197619,381512
10/27/2021,845733,573877,589133,669869,1199210,382213
10/28/2021,847039,574585,589721,670549,1200743,382683
10/29/2021,848324,575372,590405,671247,1202019,383236
10/3/2021,818922,559534,577245,659424,1181195,369230
10/30/2021,849011,575742,590713,671581,1202542,383517
10/31/2021,849384,575949,590905,671754,1202905,383637
10/4/2021,820317,560204,577848,659854,1182053,369856
10/5/2021,821799,560926,578385,660320,1182950,370464
10/6/2021,823197,561701,578981,660763,1183647,371111
10/7/2021,824194,562303,579453,661196,1184217,371650
10/8/2021,825502,563037,580020,661663,1184831,372341
10/9/2021,826474,563567,580452,662024,1185204,372830
11/1/2021,850537,576577,591463,672347,1204214,384097
11/10/2021,861014,582231,596459,677450,1214213,416623
11/11/2021,862213,582851,597058,678057,1215484,421556
11/12/2021,863604,583662,597766,678734,1216673,427087
11/13/2021,864569,584268,598244,679238,1217289,434697
11/14/2021,865239,584667,598611,679575,1217747,437295
11/15/2021,866668,585491,599348,680345,1219130,441400
11/16/2021,868034,586248,600032,681092,1220618,445085
11/17/2021,869334,587002,600649,681876,1222178,449812
11/18/2021,870835,587770,601317,682672,1223624,453771
11/19/2021,872492,588753,602129,683522,1224830,458432
11/2/2021,851852,577270,592065,672939,1205528,384602
11/20/2021,873538,589425,602723,684076,1225392,464602
11/21/2021,874300,589813,603112,684496,1225784,466294
11/22/2021,875675,590598,603849,685473,1226999,469311
11/23/2021,877432,591447,604682,686458,1228251,472833
11/24/2021,878842,592302,605416,687311,1229299,476917
11/25/2021,878861,592307,605418,687315,1229319,476928
11/26/2021,879960,592956,605990,688028,1230002,479118
11/27/2021,880700,593434,606386,688503,1230467,480669
11/28/2021,881351,593819,606731,688928,1230847,481528
11/29/2021,882566,594570,607420,689773,1232059,483903
11/3/2021,852963,577843,592583,673467,1206581,385410
11/30/2021,883919,595360,608189,690652,1233319,486926
11/4/2021,854062,578428,593112,674030,1207823,387533
11/5/2021,855586,579222,593876,674741,1209063,391109
11/6/2021,856501,579746,594328,675166,1209782,396519
11/7/2021,857189,580139,594640,675456,1210222,399101
11/8/2021,858540,580896,595265,676197,1211635,403918
11/9/2021,859849,581592,595888,676878,1213084,408188
12/1/2020,60,45,59,37,53,1
12/1/2021,885426,596261,608971,691724,1234772,489440
12/10/2020,80,66,87,69,95,3
12/11/2020,82,70,91,75,97,3
12/12/2020,84,70,94,80,101,3
12/13/2020,85,71,97,83,103,3
12/14/2020,87,77,100,85,114,3
12/15/2020,106,95,121,109,126,3
12/16/2020,218,258,296,245,190,3
12/17/2020,838,1107,1122,923,472,7
12/18/2020,1674,2137,1986,1598,798,8
12/19/2020,2271,2859,2575,2028,1011,13
12/2/2020,62,49,62,43,62,2
12/2/2021,886696,597013,609706,692736,1236074,491492
12/20/2020,2484,3131,2843,2252,1119,15
12/21/2020,3823,4561,4116,3246,1625,22
12/22/2020,5622,6614,5936,4698,2306,29
12/23/2020,7840,9174,8227,6541,3244,42
12/24/2020,8783,10161,9041,7281,3613,45
12/25/2020,8820,10197,9070,7306,3632,45
12/26/2020,10295,11934,10511,8589,4206,57
12/27/2020,10908,12581,11127,9098,4465,65
12/28/2020,12991,14775,13146,10962,5735,85
12/29/2020,15783,17722,15883,13473,7958,121
12/3/2020,67,50,70,49,66,2
12/3/2021,888090,597815,610481,693666,1237242,494199
12/30/2020,18876,21035,19125,16463,10351,151
12/31/2020,20549,22712,20785,18053,11867,169
12/4/2020,67,53,72,52,68,2
12/4/2021,888865,598272,610903,694183,1237731,496389
12/5/2020,69,53,72,52,70,2
12/5/2021,889544,598670,611252,694561,1238153,497382
12/6/2020,70,53,73,53,71,2
12/6/2021,890799,599369,611939,695467,1239420,499019
12/7/2020,73,56,78,59,76,3
12/7/2021,891338,599685,612262,695887,1239965,500392
12/8/2020,75,57,80,63,81,3
12/9/2020,77,60,85,64,90,3
2/1/2021,90180,86549,90372,89963,286361,2439
2/10/2021,109801,102577,108706,113665,451414,4159
2/11/2021,112520,104831,111031,116807,474238,4489
2/12/2021,115802,107499,113892,120484,501599,4773
2/13/2021,119453,110328,116907,123803,521078,5140
2/14/2021,120377,111030,117822,124939,528498,5183
2/15/2021,121509,112026,118877,126378,542762,5246
2/16/2021,123390,113372,120380,128392,559581,5392
2/17/2021,125814,115236,122212,130661,576316,5990
2/18/2021,127293,116448,123464,132396,592480,6099
2/19/2021,129228,117933,125014,134294,604553,6495
2/2/2021,92271,88416,92452,92658,304773,2531
2/20/2021,132005,119954,126973,136483,614508,6814
2/21/2021,132692,120577,127647,137300,620448,6862
2/22/2021,133707,121375,128436,138347,628294,6951
2/23/2021,135404,122640,129891,140281,640242,7110
2/24/2021,137700,124479,131819,142927,657258,7318
2/25/2021,139820,126213,133643,145443,676385,7827
2/26/2021,142519,128376,135837,148614,694765,8075
2/27/2021,144556,130077,137565,151051,707109,8285
2/28/2021,145379,130702,138367,152606,714966,8344
