date,20-34_Pima,35-44_Pima,45-54_Pima,55-64_Pima,65+_Pima,<20_Pima
1/1/2021,4309,4495,3779,3545,2387,25
1/10/2021,6579,6490,5653,5483,5007,55
1/11/2021,6890,6770,5923,5768,5401,65
1/12/2021,7218,7031,6188,6032,5927,73
1/13/2021,7435,7269,6431,6280,6386,80
1/14/2021,7738,7578,6750,6576,6819,85
1/15/2021,8353,8155,7329,7143,8147,93
1/16/2021,8594,8349,7512,7308,8427,95
1/17/2021,8676,8408,7558,7365,8563,99
1/18/2021,9019,8714,7880,7656,10139,104
1/19/2021,9389,8998,8205,7983,11815,114
1/2/2021,4481,4619,3882,3658,2520,26
1/20/2021,9882,9540,8718,8466,13962,125
1/21/2021,10283,9982,9211,8949,17081,133
1/22/2021,10973,10669,9960,9694,20139,145
1/23/2021,11249,10903,10153,9896,21929,150
1/24/2021,11391,11033,10263,10004,22256,153
1/25/2021,12105,11676,11004,10761,25529,168
1/26/2021,12817,12253,11661,11412,28576,176
1/27/2021,13539,12845,12322,12133,31766,185
1/28/2021,14372,13487,12996,12860,35111,197
1/29/2021,15288,14215,13726,13616,38207,215
1/3/2021,4570,4709,3956,3714,2576,27
1/30/2021,15935,14647,14078,14016,40931,221
1/31/2021,16105,14758,14194,14154,41685,225
1/4/2021,4906,5032,4219,3998,2844,36
1/5/2021,5241,5356,4480,4291,3169,39
1/6/2021,5656,5695,4902,4658,3515,45
1/7/2021,5956,5933,5111,4937,3935,49
1/8/2021,6229,6221,5397,5218,4199,52
1/9/2021,6481,6394,5566,5405,4932,55
10/1/2021,130532,83483,82876,99949,200530,57566
10/10/2021,131946,84222,83390,100400,201053,58272
10/11/2021,132138,84338,83464,100463,201132,58385
10/12/2021,132255,84391,83496,100482,201174,58440
10/13/2021,132393,84475,83553,100531,201235,58520
10/14/2021,132601,84578,83621,100592,201317,58610
10/15/2021,132837,84685,83736,100665,201383,58705
10/16/2021,132947,84744,83772,100706,201417,58744
10/17/2021,133029,84780,83798,100718,201434,58784
10/18/2021,133215,84887,83865,100781,201492,58849
10/19/2021,133347,84968,83938,100842,201566,58923
10/2/2021,130638,83539,82925,99982,200565,57636
10/20/2021,133497,85033,84010,100899,201623,58998
10/21/2021,133650,85114,84102,100957,201673,59072
10/22/2021,133842,85223,84178,101038,201808,59151
10/23/2021,133946,85273,84216,101085,201899,59206
10/24/2021,134001,85298,84234,101109,201956,59248
10/25/2021,134174,85377,84294,101172,202162,59309
10/26/2021,134325,85485,84376,101264,202371,59394
10/27/2021,134533,85623,84476,101349,202577,59623
10/28/2021,134703,85700,84543,101430,202789,59678
10/29/2021,134900,85808,84627,101530,202970,59757
10/3/2021,130718,83575,82950,99997,200591,57675
10/30/2021,134976,85850,84651,101566,203073,59792
10/31/2021,135021,85876,84671,101582,203117,59809
10/4/2021,130944,83675,83032,100048,200678,57766
10/5/2021,131147,83768,83092,100118,200765,57844
10/6/2021,131360,83897,83163,100177,200835,57937
10/7/2021,131505,83993,83218,100242,200886,58021
10/8/2021,131767,84110,83307,100313,200957,58137
10/9/2021,131871,84174,83360,100367,201004,58228
11/1/2021,135211,85992,84765,101676,203325,59874
11/10/2021,136686,86798,85354,102310,204712,65242
11/11/2021,136830,86867,85432,102392,204907,66162
11/12/2021,137021,86962,85521,102475,205072,67125
11/13/2021,137113,87039,85579,102534,205146,68566
11/14/2021,137199,87109,85622,102572,205204,69569
11/15/2021,137415,87236,85735,102665,205350,70664
11/16/2021,137610,87340,85824,102756,205533,71500
11/17/2021,137792,87454,85898,102839,205752,72367
11/18/2021,138002,87567,85975,102928,205933,73034
11/19/2021,138238,87709,86070,103051,206093,73994
11/2/2021,135407,86102,84840,101747,203517,59972
11/20/2021,138359,87811,86147,103128,206156,74857
11/21/2021,138458,87873,86192,103182,206213,75188
11/22/2021,138642,87974,86279,103317,206381,75710
11/23/2021,138867,88092,86385,103437,206556,76421
11/24/2021,139061,88230,86493,103560,206716,77259
11/25/2021,139069,88232,86494,103561,206716,77260
11/26/2021,139206,88311,86558,103639,206806,77676
11/27/2021,139313,88404,86621,103709,206871,78129
11/28/2021,139406,88458,86675,103772,206926,78336
11/29/2021,139567,88548,86768,103862,207072,78744
11/3/2021,135570,86194,84904,101816,203647,60134
11/30/2021,139740,88656,86855,103975,207223,79315
11/4/2021,135727,86273,84973,101882,203811,60276
11/5/2021,135937,86373,85059,101984,203971,60515
11/6/2021,136035,86434,85092,102033,204083,61168
11/7/2021,136122,86487,85131,102074,204140,62089
11/8/2021,136344,86602,85225,102168,204347,63262
11/9/2021,136518,86689,85299,102243,204576,64218
12/1/2020,15,10,15,12,21,
12/1/2021,139953,88806,86952,104099,207378,79780
12/10/2020,18,14,23,18,32,
12/11/2020,18,16,26,20,34,
12/12/2020,18,16,27,22,36,
12/13/2020,19,16,27,24,36,
12/14/2020,19,19,30,24,37,
12/15/2020,22,24,35,31,44,
12/16/2020,24,27,37,32,46,
12/17/2020,267,338,345,290,132,
12/18/2020,574,703,642,560,252,1
12/19/2020,777,911,785,665,316,1
12/2/2020,16,10,17,12,21,
12/2/2021,140135,88912,87059,104230,207510,80208
12/20/2020,779,913,790,670,325,1
12/21/2020,1188,1286,1078,951,458,3
12/22/2020,1583,1676,1416,1239,595,5
12/23/2020,2078,2159,1812,1553,774,5
12/24/2020,2333,2444,2010,1768,865,7
12/25/2020,2334,2445,2010,1770,868,7
12/26/2020,2534,2654,2157,1925,944,8
12/27/2020,2580,2700,2186,1958,960,8
12/28/2020,3042,3144,2553,2286,1150,10
12/29/2020,3490,3609,2902,2675,1401,16
12/3/2020,16,11,20,14,23,
12/3/2021,140309,89033,87159,104347,207679,80714
12/30/2020,3927,4071,3354,3105,1680,17
12/31/2020,4241,4425,3668,3419,1942,22
12/4/2020,16,12,21,14,23,
12/4/2021,140402,89142,87213,104428,207742,81107
12/5/2020,17,12,21,14,23,
12/5/2021,140506,89239,87273,104501,207800,81422
12/6/2020,17,12,21,15,24,
12/6/2021,140653,89337,87360,104608,207918,81771
12/7/2020,17,12,21,17,25,
12/7/2021,140752,89401,87416,104671,207984,82101
12/8/2020,17,12,21,18,26,
12/9/2020,18,14,23,18,30,
2/1/2021,16736,15323,14790,14808,44177,233
2/10/2021,21075,18440,18295,19048,70036,340
2/11/2021,21413,18699,18532,19360,74217,351
2/12/2021,21779,18987,18836,19781,78031,360
2/13/2021,21998,19131,18990,19985,81281,372
2/14/2021,22069,19162,19049,20034,81766,378
2/15/2021,22230,19276,19162,20178,83624,380
2/16/2021,22433,19406,19341,20408,85850,388
2/17/2021,22738,19617,19549,20679,87970,404
2/18/2021,22961,19779,19699,20882,89900,408
2/19/2021,23210,19922,19883,21074,90877,415
2/2/2021,17403,15888,15457,15485,46622,245
2/20/2021,23487,20109,20050,21251,91633,429
2/21/2021,23523,20141,20094,21293,91902,431
2/22/2021,23661,20212,20167,21410,92906,435
2/23/2021,23819,20309,20283,21565,94474,440
2/24/2021,24131,20497,20471,21826,96414,474
2/25/2021,24336,20664,20624,22097,99308,484
2/26/2021,24704,20917,20912,22615,102731,500
2/27/2021,24896,21074,21088,22867,105150,508
2/28/2021,25004,21158,21161,23007,107174,519
2/3/2021,17980,16377,15988,16107,49749,256
2/4/2021,18535,16803,16423,16697,53177,271
2/5/2021,19275,17349,17066,17533,57054,290
2/6/2021,19765,17629,17364,17907,58786,301
2/7/2021,19839,17675,17417,17987,59395,303
2/8/2021,20217,17924,17708,18334,62162,309
2/9/2021,20612,18155,17993,18658,65425,321
3/1/2021,25277,21372,21419,23479,110137,550
3/10/2021,28475,23627,23876,31095,137203,764
3/11/2021,28984,24009,24326,32670,140746,811
3/12/2021,29658,24436,24806,34146,144195,864
3/13/2021,30040,24700,25137,35290,145784,898
3/14/2021,30367,24884,25348,36098,147020,931
3/15/2021,30762,25215,25679,38337,149320,974
3/16/2021,31510,25766,26295,40674,152005,1046
3/17/2021,32580,26595,27104,43498,154511,1123
3/18/2021,33593,27355,27906,46278,156802,1199
3/19/2021,34857,28290,28824,49047,158793,1290
3/2/2021,25539,21570,21623,23842,113254,574
3/20/2021,35694,28811,29446,50807,159934,1349
3/21/2021,36349,29399,30083,52223,160698,1429
3/22/2021,37510,30115,30859,54148,162443,1531
3/23/2021,38913,31102,31863,56360,164270,1665
3/24/2021,40713,32325,33082,58398,165975,1935
3/25/2021,42788,33910,34726,60630,167592,2290
