date,20-34_Maricopa,35-44_Maricopa,45-54_Maricopa,55-64_Maricopa,65+_Maricopa,<20_Maricopa
1/1/2021,11647,13026,12204,9818,6000,99
1/10/2021,19830,20043,19066,15972,11755,201
1/11/2021,21064,21151,20289,16945,13585,233
1/12/2021,23046,23122,22307,18624,18388,312
1/13/2021,25052,25243,24526,20294,23934,376
1/14/2021,26987,27366,26802,22197,29948,415
1/15/2021,29186,29376,28922,23983,34843,471
1/16/2021,30546,30566,30196,25156,38021,502
1/17/2021,31505,31465,31156,26122,41158,527
1/18/2021,32548,32397,32308,27241,46330,555
1/19/2021,33820,33611,33621,28535,52604,616
1/2/2021,13174,14399,13450,10903,6742,119
1/20/2021,35103,34884,35248,30073,59587,657
1/21/2021,36581,36381,37106,31938,67722,704
1/22/2021,39451,39011,40062,34950,75638,792
1/23/2021,42054,41075,42540,37428,80481,864
1/24/2021,43316,42252,43823,38842,85601,907
1/25/2021,44614,43406,45254,40427,93061,953
1/26/2021,46271,44851,46982,42316,103909,1009
1/27/2021,47750,46159,48488,43960,114278,1043
1/28/2021,48960,47239,49715,45380,125119,1072
1/29/2021,50989,48909,51429,47218,135799,1134
1/3/2021,13907,14979,13965,11340,6987,134
1/30/2021,52722,50311,53026,48782,140795,1191
1/31/2021,53340,50858,53664,49465,144450,1216
1/4/2021,14929,15913,14917,12134,7854,141
1/5/2021,15879,16752,15778,12941,8633,156
1/6/2021,17050,17707,16744,13866,9377,165
1/7/2021,17960,18513,17560,14649,10129,175
1/8/2021,18769,19188,18217,15219,10620,181
1/9/2021,19455,19736,18755,15674,11430,197
10/1/2021,491241,348624,361508,382209,617000,217357
10/10/2021,496719,351520,363857,383991,619390,220090
10/11/2021,497540,351949,364207,384283,619806,220486
10/12/2021,497907,352123,364376,384411,619986,220698
10/13/2021,498486,352430,364657,384627,620326,220972
10/14/2021,499199,352772,364981,384876,620677,221251
10/15/2021,500094,353216,365373,385153,620959,221588
10/16/2021,500705,353459,365594,385328,621103,221835
10/17/2021,501140,353639,365721,385419,621193,221993
10/18/2021,501866,354024,366057,385692,621565,222275
10/19/2021,502488,354386,366301,385916,621873,222566
10/2/2021,491895,348944,361789,382409,617200,217714
10/20/2021,503135,354734,366546,386142,622167,222903
10/21/2021,503759,355078,366828,386347,622449,223166
10/22/2021,504504,355520,367207,386658,622868,223525
10/23/2021,504956,355767,367456,386802,623064,223758
10/24/2021,505248,355937,367600,386931,623225,223893
10/25/2021,505948,356336,367919,387239,623705,224195
10/26/2021,506608,356698,368240,387487,624188,224469
10/27/2021,507292,357056,368606,387787,624682,224770
10/28/2021,507942,357415,368910,388062,625150,225033
10/29/2021,508597,357861,369299,388373,625522,225355
10/3/2021,492198,349087,361894,382501,617309,217865
10/30/2021,508960,358063,369467,388536,625665,225522
10/31/2021,509167,358176,369561,388613,625783,225594
10/4/2021,493019,349484,362231,382742,617749,218233
10/5/2021,493794,349918,362570,382984,618185,218597
10/6/2021,494564,350323,362904,383217,618521,218987
10/7/2021,495087,350646,363168,383440,618794,219270
10/8/2021,495780,351011,363453,383675,619054,219644
10/9/2021,496378,351334,363702,383867,619235,219942
11/1/2021,509811,358490,369858,388857,626163,225823
11/10/2021,515458,361479,372502,390910,629099,240880
11/11/2021,516122,361808,372808,391153,629498,243986
11/12/2021,516839,362219,373154,391414,629837,246636
11/13/2021,517296,362486,373354,391593,630007,250818
11/14/2021,517642,362664,373525,391721,630167,251679
11/15/2021,518385,363068,373860,392019,630595,253526
11/16/2021,519096,363431,374183,392305,631050,255168
11/17/2021,519758,363781,374477,392621,631588,257232
11/18/2021,520495,364138,374798,392958,632038,259337
11/19/2021,521324,364590,375189,393286,632413,261695
11/2/2021,510575,358863,370170,389112,626521,226091
11/20/2021,521846,364900,375477,393506,632608,265657
11/21/2021,522217,365084,375666,393675,632721,266460
11/22/2021,522922,365500,376004,394023,633093,268055
11/23/2021,523724,365881,376398,394441,633493,269881
11/24/2021,524408,366260,376742,394768,633804,272183
11/25/2021,524412,366262,376742,394769,633816,272192
11/26/2021,524971,366615,377049,395072,634039,273333
11/27/2021,525355,366841,377224,395278,634217,273988
