date,Maricopa_cume,Maricopa
2020-12-01,149,
2020-12-02,166,17
2020-12-03,175,9
2020-12-04,180,5
2020-12-05,182,2
2020-12-07,191,9
2020-12-08,197,6
2020-12-09,205,8
2020-12-10,219,14
2020-12-11,227,8
2020-12-12,230,3
2020-12-13,235,5
2020-12-14,248,13
2020-12-15,282,34
2020-12-16,333,51
2020-12-17,1588,1255
2020-12-18,3256,1668
2020-12-19,4912,1656
2020-12-20,5906,994
2020-12-21,9068,3162
2020-12-22,13152,4084
2020-12-23,17847,4695
2020-12-24,19404,1557
2020-12-25,19409,5
2020-12-26,24353,4944
2020-12-27,26586,2233
2020-12-28,31735,5149
2020-12-29,39496,7761
2020-12-30,48027,8531
2020-12-31,52033,4006
2021-01-01,53369,1336
2021-01-02,59400,6031
2021-01-03,61951,2551
2021-01-04,66612,4661
2021-01-05,70932,4320
2021-01-06,75820,4888
2021-01-07,81120,5300
2021-01-08,85688,4568
2021-01-09,90311,4623
2021-01-10,92915,2604
2021-01-11,102432,9517
2021-01-12,118360,15928
2021-01-13,135548,17188
2021-01-14,152150,16602
2021-01-15,167430,15280
2021-01-16,178927,11497
2021-01-17,187284,8357
2021-01-18,200024,12740
2021-01-19,217610,17586
2021-01-20,236374,18764
2021-01-21,256138,19764
2021-01-22,278222,22084
2021-01-23,297138,18916
2021-01-24,309443,12305
2021-01-25,325626,16183
2021-01-26,347801,22175
2021-01-27,368149,20348
2021-01-28,387070,18921
2021-01-29,408522,21452
2021-01-30,424010,15488
2021-01-31,432055,8045
2021-02-01,450073,18018
2021-02-02,472255,22182
2021-02-03,494321,22066
2021-02-04,519526,25205
2021-02-05,542194,22668
2021-02-06,566175,23981
2021-02-07,579075,12900
2021-02-08,602690,23615
2021-02-09,630043,27353
2021-02-10,656110,26067
2021-02-11,682516,26406
2021-02-12,718071,35555
2021-02-13,746010,27939
2021-02-14,759238,13228
2021-02-15,778752,19514
2021-02-16,806404,27652
2021-02-17,834937,28533
2021-02-18,863142,28205
2021-02-19,891777,28635
2021-02-20,917158,25381
2021-02-21,930296,13138
2021-02-22,949175,18879
2021-02-23,978014,28839
2021-02-24,1008981,30967
2021-02-25,1038711,29730
2021-02-26,1075254,36543
2021-02-27,1105737,30483
2021-02-28,1123100,17363
2021-03-01,1149344,26244
2021-03-02,1177137,27793
2021-03-03,1206891,29754
2021-03-04,1237591,30700
2021-03-05,1269571,31980
2021-03-06,1296670,27099
2021-03-07,1314159,17489
2021-03-08,1343598,29439
2021-03-09,1375213,31615
2021-03-10,1410374,35161
2021-03-11,1446892,36518
2021-03-12,1488059,41167
2021-03-13,1519327,31268
2021-03-14,1539138,19811
2021-03-15,1567099,27961
2021-03-16,1597994,30895
2021-03-17,1633948,35954
2021-03-18,1669865,35917
2021-03-19,1704192,34327
2021-03-20,1735695,31503
2021-03-21,1757686,21991
2021-03-22,1783790,26104
2021-03-23,1810545,26755
2021-03-24,1846395,35850
2021-03-25,1887194,40799
2021-03-26,1927539,40345
2021-03-27,1962926,35387
2021-03-28,1990062,27136
2021-03-29,2029011,38949
2021-03-30,2069011,40000
2021-03-31,2113745,44734
2021-04-01,2161088,47343
2021-04-02,2203218,42130
2021-04-03,2234860,31642
2021-04-04,2247203,12343
2021-04-05,2281778,34575
2021-04-06,2320463,38685
2021-04-07,2364360,43897
2021-04-08,2409456,45096
2021-04-09,2450300,40844
2021-04-10,2481925,31625
2021-04-11,2504091,22166
2021-04-12,2534966,30875
2021-04-13,2565375,30409
2021-04-14,2599540,34165
2021-04-15,2636220,36680
2021-04-16,2672467,36247
2021-04-17,2700619,28152
2021-04-18,2721715,21096
2021-04-19,2754089,32374
2021-04-20,2787220,33131
2021-04-21,2824600,37380
2021-04-22,2862241,37641
2021-04-23,2895784,33543
2021-04-24,2919827,24043
2021-04-25,2937275,17448
2021-04-26,2963840,26565
2021-04-27,2990760,26920
2021-04-28,3018404,27644
2021-04-29,3043977,25573
2021-04-30,3069797,25820
2021-05-01,3087948,18151
2021-05-02,3103343,15395
2021-05-03,3119845,16502
2021-05-04,3143672,23827
2021-05-05,3162481,18809
2021-05-06,3185213,22732
2021-05-07,3208945,23732
2021-05-08,3227589,18644
2021-05-09,3237002,9413
2021-05-10,3252955,15953
2021-05-11,3269796,16841
2021-05-12,3288051,18255
2021-05-13,3312324,24273
2021-05-14,3336580,24256
2021-05-15,3356281,19701
2021-05-16,3368134,11853
2021-05-17,3387634,19500
2021-05-18,3404846,17212
2021-05-19,3428076,23230
2021-05-20,3447173,19097
2021-05-21,3468610,21437
2021-05-22,3485973,17363
2021-05-23,3493576,7603
2021-05-24,3507795,14219
2021-05-25,3520549,12754
2021-05-26,3534683,14134
2021-05-27,3547650,12967
2021-05-28,3562054,14404
2021-05-29,3571393,9339
2021-05-30,3576663,5270
2021-05-31,3579573,2910
2021-06-01,3592587,13014
2021-06-02,3604199,11612
2021-06-03,3618481,14282
2021-06-04,3634463,15982
2021-06-05,3648022,13559
2021-06-06,3654717,6695
2021-06-07,3666674,11957
2021-06-08,3678100,11426
2021-06-09,3689442,11342
2021-06-10,3702340,12898
2021-06-11,3718629,16289
2021-06-12,3730037,11408
2021-06-13,3735721,5684
2021-06-14,3746310,10589
2021-06-15,3756465,10155
2021-06-16,3766551,10086
2021-06-17,3776005,9454
2021-06-18,3787821,11816
2021-06-19,3795170,7349
2021-06-20,3799096,3926
2021-06-21,3806019,6923
2021-06-22,3813815,7796
2021-06-23,3822043,8228
2021-06-24,3829676,7633
2021-06-25,3839350,9674
2021-06-26,3846145,6795
2021-06-27,3850277,4132
2021-06-28,3857611,7334
2021-06-29,3864630,7019
2021-06-30,3871681,7051
2021-07-01,3878642,6961
2021-07-02,3886766,8124
2021-07-03,3891915,5149
2021-07-04,3892775,860
2021-07-05,3898999,6224
2021-07-06,3905515,6516
2021-07-07,3912057,6542
2021-07-08,3918393,6336
2021-07-09,3928477,10084
2021-07-10,3935672,7195
2021-07-11,3939311,3639
