date,20-34_Yavapai,35-44_Yavapai,45-54_Yavapai,55-64_Yavapai,65+_Yavapai,<20_Yavapai
1/1/2021,312,414,440,671,467,6
1/1/2022,13098,9233,12025,22583,63099,6384
1/10/2021,568,706,811,1167,1039,10
1/10/2022,13262,9330,12104,22723,63309,6540
1/11/2021,578,715,821,1186,1074,11
1/11/2022,13282,9340,12109,22736,63333,6560
1/12/2021,597,739,852,1233,1175,11
1/12/2022,13297,9350,12115,22749,63357,6574
1/13/2021,641,792,940,1343,1397,12
1/13/2022,13315,9365,12124,22769,63371,6597
1/14/2021,677,836,994,1418,1526,13
1/14/2022,13334,9379,12138,22792,63395,6653
1/15/2021,692,847,1007,1441,1582,13
1/15/2022,13346,9385,12146,22798,63401,6665
1/16/2021,715,882,1054,1499,1748,15
1/16/2022,13359,9389,12148,22799,63409,6672
1/17/2021,717,884,1057,1505,1764,16
1/17/2022,13375,9393,12154,22807,63424,6689
1/18/2021,724,886,1070,1528,1914,17
1/18/2022,13388,9403,12161,22815,63435,6706
1/19/2021,760,938,1124,1609,2093,17
1/19/2022,13402,9409,12168,22828,63455,6730
1/2/2021,334,447,463,704,482,6
1/2/2022,13109,9239,12035,22592,63104,6394
1/20/2021,802,988,1195,1704,2403,17
1/20/2022,13418,9419,12173,22839,63472,6753
1/21/2021,922,1149,1375,1941,3118,17
1/21/2022,13431,9427,12183,22854,63490,6788
1/22/2021,1060,1283,1546,2204,4085,18
1/22/2022,13436,9434,12185,22861,63492,6796
1/23/2021,1098,1341,1602,2314,5290,21
1/23/2022,13439,9438,12188,22863,63496,6807
1/24/2021,1115,1358,1624,2388,6500,22
1/24/2022,13453,9445,12197,22871,63502,6813
1/25/2021,1139,1382,1655,2476,7247,22
1/25/2022,13464,9452,12203,22880,63517,6828
1/26/2021,1150,1395,1685,2526,7717,22
1/26/2022,13478,9456,12210,22890,63526,6835
1/27/2021,1221,1451,1756,2717,9077,23
1/27/2022,13486,9459,12214,22903,63537,6856
1/28/2021,1272,1526,1864,2927,10572,29
1/28/2022,13502,9462,12225,22918,63548,6882
1/29/2021,1355,1589,1967,3106,11911,33
1/29/2022,13505,9468,12229,22920,63550,6888
1/3/2021,334,449,463,706,484,6
1/3/2022,13133,9248,12045,22609,63135,6405
1/30/2021,1402,1617,2023,3197,12571,33
1/30/2022,13508,9469,12231,22921,63555,6891
1/31/2021,1439,1644,2071,3284,13305,35
1/31/2022,13513,9480,12236,22929,63570,6901
1/4/2021,343,453,474,724,491,6
1/4/2022,13149,9254,12050,22628,63164,6422
1/5/2021,351,463,489,743,517,6
1/5/2022,13176,9266,12062,22647,63197,6442
1/6/2021,359,470,503,770,557,7
1/6/2022,13199,9278,12071,22657,63225,6470
1/7/2021,441,570,647,915,762,8
1/7/2022,13228,9302,12085,22680,63265,6501
1/8/2021,533,676,774,1125,985,10
1/8/2022,13243,9308,12092,22693,63279,6514
1/9/2021,567,705,810,1167,1036,10
1/9/2022,13253,9312,12100,22702,63285,6522
10/1/2021,11554,8318,10931,20783,58824,4535
10/10/2021,11707,8390,11019,20873,58998,4572
10/11/2021,11722,8400,11023,20890,59031,4578
10/12/2021,11736,8405,11030,20900,59045,4593
10/13/2021,11754,8412,11036,20913,59057,4608
10/14/2021,11768,8425,11044,20927,59086,4611
10/15/2021,11792,8433,11052,20939,59107,4620
10/16/2021,11808,8439,11056,20944,59117,4625
10/17/2021,11824,8447,11065,20949,59123,4628
10/18/2021,11845,8455,11071,20955,59137,4635
10/19/2021,11870,8465,11077,20963,59148,4646
10/2/2021,11579,8324,10941,20794,58839,4542
10/20/2021,11888,8473,11084,20974,59175,4648
10/21/2021,11904,8486,11096,20991,59190,4653
10/22/2021,11917,8494,11109,21012,59260,4658
10/23/2021,11920,8496,11118,21023,59308,4658
