date,20-34_Pima,35-44_Pima,45-54_Pima,55-64_Pima,65+_Pima,<20_Pima
1/1/2021,4273,4539,3853,3631,2534,22
1/1/2022,148166,93326,91019,107616,210250,94120
1/10/2021,6524,6544,5741,5596,4631,49
1/10/2022,150113,94393,91983,108446,210960,97841
1/11/2021,6833,6823,6012,5877,5028,58
1/11/2022,150354,94501,92084,108540,211033,98283
1/12/2021,7155,7087,6279,6140,5537,69
1/12/2022,150607,94641,92200,108629,211117,98766
1/13/2021,7367,7324,6529,6381,5989,75
1/13/2022,150854,94753,92286,108732,211187,99216
1/14/2021,7660,7630,6851,6684,6420,79
1/14/2022,151111,94872,92398,108819,211248,99895
1/15/2021,8273,8204,7433,7242,7753,86
1/15/2022,151297,95001,92494,108892,211268,100402
1/16/2021,8508,8402,7612,7409,8034,88
1/16/2022,151414,95067,92555,108936,211297,100654
1/17/2021,8591,8458,7663,7465,8172,92
1/17/2022,151566,95120,92613,109007,211341,100912
1/18/2021,8928,8757,7984,7752,9755,97
1/18/2022,151743,95212,92685,109072,211397,101223
1/19/2021,9287,9041,8308,8076,11409,105
1/19/2022,151927,95300,92771,109156,211448,101567
1/2/2021,4444,4664,3962,3751,2668,23
1/2/2022,148249,93385,91069,107659,210290,94290
1/20/2021,9769,9579,8828,8557,13520,114
1/20/2022,152098,95392,92854,109215,211512,101941
1/21/2021,10163,10029,9318,9043,16632,122
1/21/2022,152308,95500,92954,109289,211547,102395
1/22/2021,10837,10721,10056,9798,19678,129
1/22/2022,152455,95596,93052,109336,211576,102820
1/23/2021,11109,10957,10252,9998,20686,134
1/23/2022,152527,95673,93103,109372,211596,103023
1/24/2021,11249,11090,10357,10106,21017,137
1/24/2022,152657,95746,93176,109430,211643,103292
1/25/2021,11954,11726,11103,10858,24277,151
1/25/2022,152819,95816,93226,109479,211686,103598
1/26/2021,12643,12305,11759,11503,27329,159
1/26/2022,152954,95885,93284,109528,211753,103889
1/27/2021,13358,12897,12409,12226,30505,166
1/27/2022,153092,95962,93333,109568,211787,104208
1/28/2021,14185,13540,13091,12953,33839,175
1/28/2022,153262,96051,93393,109616,211825,104585
1/29/2021,15103,14262,13820,13720,36954,189
1/29/2022,153380,96116,93482,109654,211842,104959
1/3/2021,4533,4754,4038,3810,2720,23
1/3/2022,148467,93486,91182,107749,210395,94663
1/30/2021,15752,14701,14176,14114,38526,193
1/30/2022,153480,96167,93529,109671,211859,105178
1/31/2021,15925,14818,14294,14246,39299,197
1/31/2022,153579,96221,93567,109710,211896,105398
1/4/2021,4867,5078,4314,4095,2997,30
1/4/2022,148718,93623,91273,107844,210486,95144
1/5/2021,5195,5412,4581,4382,3325,32
1/5/2022,148984,93759,91402,107945,210571,95716
1/6/2021,5610,5749,4998,4759,3656,36
1/6/2022,149258,93878,91515,108064,210681,96127
1/7/2021,5902,5988,5202,5043,4062,40
1/7/2022,149492,94034,91660,108196,210766,96714
1/8/2021,6173,6281,5478,5342,4323,45
1/8/2022,149695,94193,91813,108300,210829,97211
1/9/2021,6425,6449,5650,5519,4555,49
1/9/2022,149836,94273,91889,108350,210879,97420
10/1/2021,132271,84065,83520,99917,198804,56307
10/10/2021,133731,84861,84072,100381,199427,57009
10/11/2021,133919,84974,84144,100452,199526,57110
10/12/2021,134103,85056,84188,100495,199615,57188
10/13/2021,134285,85156,84265,100546,199690,57279
10/14/2021,134476,85255,84331,100607,199773,57363
10/15/2021,134716,85368,84439,100685,199842,57465
10/16/2021,134818,85433,84471,100727,199881,57505
10/17/2021,134913,85472,84499,100744,199901,57540
10/18/2021,135107,85576,84572,100809,199976,57616
10/19/2021,135255,85663,84648,100869,200055,57683
10/2/2021,132387,84121,83571,99951,198854,56377
10/20/2021,135420,85736,84721,100939,200126,57757
10/21/2021,135593,85817,84823,101000,200186,57832
10/22/2021,135801,85925,84897,101087,200360,57915
10/23/2021,135918,85975,84941,101134,200463,57969
10/24/2021,135974,86005,84960,101158,200538,58009
10/25/2021,136165,86092,85026,101230,200770,58157
10/26/2021,136357,86223,85131,101339,201007,58349
10/27/2021,136592,86381,85252,101431,201259,58626
10/28/2021,136765,86461,85325,101519,201489,58682
10/29/2021,136999,86590,85419,101633,201697,58767
10/3/2021,132477,84165,83599,99972,198895,56420
10/30/2021,137087,86634,85456,101676,201831,58803
10/31/2021,137146,86671,85483,101695,201889,58822
10/4/2021,132708,84270,83685,100028,199009,56512
10/5/2021,132907,84366,83751,100096,199089,56592
10/6/2021,133126,84494,83819,100151,199173,56671
10/7/2021,133297,84613,83882,100223,199241,56760
10/8/2021,133565,84749,83984,100296,199339,56883
10/9/2021,133658,84815,84037,100351,199382,56966
11/1/2021,137340,86794,85587,101802,202127,58910
11/10/2021,138938,87675,86248,102473,203632,64657
11/11/2021,139092,87749,86329,102556,203841,65583
11/12/2021,139282,87852,86420,102645,204040,66561
11/13/2021,139380,87938,86486,102706,204121,68011
11/14/2021,139462,88001,86528,102744,204174,69018
11/15/2021,139674,88142,86647,102853,204344,70141
11/16/2021,139967,88330,86819,102975,204563,71313
