date,20-34_Graham,35-44_Graham,45-54_Graham,55-64_Graham,65+_Graham,<20_Graham
1/1/2021,162,177,157,183,237,3
1/1/2022,3652,2683,2518,2840,4450,2292
1/10/2021,254,288,289,301,510,4
1/10/2022,3695,2698,2528,2853,4461,2404
1/11/2021,260,300,296,315,547,4
1/11/2022,3696,2701,2528,2853,4463,2426
1/12/2021,270,307,310,343,604,5
1/12/2022,3701,2703,2530,2855,4465,2438
1/13/2021,280,317,321,361,693,5
1/13/2022,3712,2708,2537,2857,4469,2464
1/14/2021,293,347,346,405,805,5
1/14/2022,3722,2716,2538,2859,4469,2503
1/15/2021,402,461,454,528,931,19
1/15/2022,3723,2717,2544,2859,4469,2503
1/16/2021,403,461,454,528,985,19
1/16/2022,3723,2717,2544,2859,4469,2503
1/17/2021,403,461,454,528,986,19
1/17/2022,3729,2720,2545,2861,4469,2508
1/18/2021,416,466,466,543,1034,19
1/18/2022,3736,2720,2545,2863,4470,2523
1/19/2021,422,481,474,563,1076,20
1/19/2022,3740,2722,2545,2863,4470,2532
1/2/2021,163,177,157,184,238,3
1/2/2022,3652,2683,2520,2840,4450,2293
1/20/2021,445,489,488,581,1136,20
1/20/2022,3751,2725,2546,2863,4472,2559
1/21/2021,459,495,497,603,1242,20
1/21/2022,3764,2726,2546,2864,4472,2578
1/22/2021,526,550,532,644,1300,24
1/22/2022,3765,2726,2546,2865,4472,2579
1/23/2021,532,561,542,651,1509,24
1/23/2022,3766,2727,2546,2865,4472,2579
1/24/2021,532,561,544,651,1509,24
1/24/2022,3774,2731,2546,2866,4473,2598
1/25/2021,543,570,557,669,1539,25
1/25/2022,3778,2733,2547,2867,4473,2607
1/26/2021,551,574,560,676,1605,25
1/26/2022,3781,2733,2548,2868,4474,2616
1/27/2021,564,582,579,687,1671,26
1/27/2022,3790,2735,2551,2869,4476,2622
1/28/2021,586,609,612,713,1735,26
1/28/2022,3795,2737,2553,2873,4477,2651
1/29/2021,630,641,629,748,1950,32
1/29/2022,3798,2740,2554,2873,4477,2658
1/3/2021,163,177,157,184,238,3
1/3/2022,3658,2686,2520,2841,4451,2304
1/30/2021,664,665,651,756,1956,35
1/30/2022,3799,2740,2554,2873,4477,2658
1/31/2021,664,665,651,757,1956,35
1/31/2022,3799,2742,2555,2874,4478,2666
1/4/2021,182,208,184,203,273,3
1/4/2022,3660,2688,2520,2843,4452,2318
