date,20-34_La Paz,35-44_La Paz,45-54_La Paz,55-64_La Paz,65+_La Paz,<20_La Paz
1/1/2021,10,5,22,14,16,
1/1/2022,745,549,706,1371,4943,747
1/10/2021,26,19,43,36,34,
1/10/2022,759,553,715,1391,4986,757
1/11/2021,26,19,43,37,37,
1/11/2022,760,554,715,1394,4986,758
1/12/2021,26,19,45,38,41,
1/12/2022,761,555,716,1398,4995,760
1/13/2021,54,47,81,83,63,
1/13/2022,762,555,716,1398,4997,766
1/14/2021,55,48,81,83,68,1
1/14/2022,763,556,717,1400,5000,767
1/15/2021,57,48,81,83,71,1
1/15/2022,763,557,717,1400,5000,769
1/16/2021,57,49,81,83,71,1
1/16/2022,763,557,717,1401,5000,769
1/17/2021,57,49,81,83,71,1
1/17/2022,765,557,718,1402,5000,769
1/18/2021,58,49,81,86,77,1
1/18/2022,766,558,718,1403,5001,770
1/19/2021,58,49,81,86,81,1
1/19/2022,767,558,719,1407,5012,774
1/2/2021,10,5,22,14,16,
1/2/2022,745,549,706,1371,4944,749
1/20/2021,65,53,88,108,97,1
1/20/2022,768,558,719,1412,5012,774
1/21/2021,65,53,89,111,102,1
1/21/2022,770,560,719,1413,5018,780
1/22/2021,65,55,89,111,102,1
1/22/2022,770,560,719,1413,5020,780
1/23/2021,66,56,89,111,103,1
1/23/2022,770,560,719,1413,5021,780
1/24/2021,66,56,89,111,103,1
1/24/2022,772,560,719,1413,5022,780
1/25/2021,67,57,89,113,123,1
1/25/2022,773,561,719,1413,5022,781
1/26/2021,69,57,89,114,142,1
1/26/2022,773,563,721,1416,5025,792
1/27/2021,70,57,92,116,498,1
1/27/2022,774,563,721,1416,5026,794
1/28/2021,73,60,94,122,882,1
1/28/2022,774,569,721,1416,5026,796
1/29/2021,74,60,95,123,901,1
1/29/2022,774,569,721,1416,5026,796
1/3/2021,10,5,22,14,16,
1/3/2022,747,550,707,1373,4950,749
1/30/2021,74,61,95,123,902,1
1/30/2022,774,569,722,1416,5026,796
1/31/2021,74,61,95,123,909,1
1/31/2022,774,570,723,1416,5027,796
1/4/2021,10,7,22,15,16,
1/4/2022,747,550,707,1374,4954,751
1/5/2021,10,7,22,15,18,
1/5/2022,751,550,707,1376,4958,754
1/6/2021,16,11,30,25,21,
1/6/2022,753,550,710,1386,4972,754
1/7/2021,26,19,43,36,33,
1/7/2022,754,551,712,1388,4982,754
1/8/2021,26,19,43,36,33,
1/8/2022,755,551,713,1389,4983,754
1/9/2021,26,19,43,36,34,
1/9/2022,755,551,713,1389,4983,754
10/1/2021,601,458,629,1213,4529,421
10/10/2021,631,471,640,1224,4548,446
10/11/2021,633,472,641,1225,4552,447
10/12/2021,633,474,641,1228,4555,452
10/13/2021,637,477,645,1231,4555,454
